C_state,category,cell_A,cell_B,composition_JS,CCC_soft_JS,CCC_common_support_cosine,common_support_features,structural_zero_excluded_features,opportunity_relative_difference
2,different_I,133345,10116,0.7640883326530457,0.6256553530693054,0.333461513850113,34,3310,0.4096062481403351
2,different_I,45754,133299,0.493930459022522,0.7731207609176636,0.34669729792376913,269,3075,0.11214744299650192
2,different_I,101836,148520,0.32285642623901367,0.8730406165122986,0.5313432759974932,121,3223,0.26555031538009644
2,different_I,104155,148594,0.33119532465934753,0.6228675246238708,0.6116022749806382,111,3233,0.5445584654808044
2,different_I,11416,140881,0.8518070578575134,0.7349125146865845,0.12831050171841452,37,3307,0.5088667869567871
2,different_I,94531,152737,0.5904468894004822,inf,0.15781488626935203,64,3280,0.4019099473953247
2,different_I,9820,121103,0.527028501033783,inf,0.10977934980954218,182,3162,0.3802843987941742
2,different_I,101380,151379,0.6502535939216614,0.9377793669700623,0.5056496652390181,64,3280,0.8342001438140869
2,different_I,152748,41767,0.5207748413085938,0.6906906366348267,0.5886481876495502,293,3051,0.1986924558877945
2,different_I,105351,155445,0.7188795208930969,0.9606955647468567,0.353237332780196,44,3300,0.2347596436738968
2,different_I,105858,27753,0.43491992354393005,inf,0.6505603443118745,336,3008,0.19580359756946564
2,different_I,130009,129995,0.2194967120885849,0.48815223574638367,0.02771228314309282,621,2723,0.03273621201515198
2,different_I,8482,143105,0.651321291923523,inf,0.6742699154497365,127,3217,0.24330106377601624
2,different_I,164449,78331,0.6659184098243713,0.817730188369751,0.3847124687484843,154,3190,0.008950762450695038
2,different_I,41686,116320,0.5018916726112366,0.5040704607963562,0.21737484592604828,227,3117,0.28917524218559265
2,different_I,155366,105158,0.8024955987930298,0.8754112720489502,0.1722204522941374,67,3277,0.12751621007919312
2,different_I,133341,104768,0.5806562900543213,0.7543869614601135,0.3215173152044286,166,3178,0.1671992689371109
2,different_I,104812,143872,0.4846421480178833,0.8892320394515991,0.605517035997722,214,3130,0.4289863109588623
2,different_I,145020,14287,0.943121612071991,0.6757660508155823,0.025496701794314625,17,3327,0.25064900517463684
2,different_I,11893,131728,0.7975149750709534,0.780724823474884,0.489680956584404,140,3204,0.037728916853666306
2,different_I,22583,140507,0.6357023119926453,0.7599687576293945,0.6019435825762774,318,3026,0.0525275394320488
2,different_I,80187,27755,0.5756661891937256,0.532167375087738,0.5886514960882122,314,3030,0.005054319743067026
2,different_I,161470,164028,0.8774589896202087,0.3795974850654602,0.2626261126788185,26,3318,0.2875176966190338
2,different_I,74360,144553,0.5264567136764526,0.9890625476837158,0.33379076682505415,64,3280,0.035247232764959335
2,different_I,7925,23397,0.43501389026641846,inf,0.5040581993401884,190,3154,0.5511691570281982
2,different_I,66628,155486,0.7771954536437988,0.8290405869483948,0.5589543314545569,100,3244,0.16453596949577332
2,different_I,156083,44161,0.9752051830291748,1.0,0.2899849419396401,14,3330,0.7425772547721863
2,different_I,40601,151622,0.46670493483543396,0.6894425749778748,0.45910527236073406,294,3050,0.24181340634822845
2,different_I,92434,126978,0.6890317797660828,0.9614935517311096,0.3264191073734667,105,3239,0.16557516157627106
2,different_I,139013,104820,0.7864801287651062,0.7689343094825745,0.23963307548343682,32,3312,0.030486367642879486
2,different_I,49620,105931,0.6249500513076782,0.4392259120941162,0.4681552211756894,127,3217,0.2787435054779053
2,different_I,104889,144638,0.7160648107528687,0.9568080902099609,0.4563385398198413,88,3256,0.2010868340730667
2,different_I,127207,27453,0.8571665287017822,0.9035616517066956,0.5946263553677831,77,3267,0.30601373314857483
2,different_I,122212,110206,0.5309147834777832,0.5594164729118347,0.22785481696780707,406,2938,0.21102096140384674
2,different_I,92702,12494,0.5715965032577515,0.7894643545150757,0.472772206497052,211,3133,0.08843076974153519
2,different_I,11175,27640,0.7765403389930725,0.7464157938957214,0.39718101165758624,89,3255,0.17357976734638214
2,different_I,143868,21541,0.6260434985160828,0.7346646785736084,0.6168166859096494,294,3050,0.46530023217201233
2,different_I,139648,11434,0.4914105534553528,0.8958380222320557,0.295280837813495,10,3334,0.426155149936676
2,different_I,2871,148289,0.5592899918556213,0.7094135284423828,0.675113272625699,433,2911,0.7398841977119446
2,different_I,129440,15680,0.5472334623336792,0.7536504864692688,0.5926833230360589,269,3075,0.505096435546875
2,different_I,5178,144038,0.8552148938179016,0.807154655456543,0.596970948395541,53,3291,0.4177338182926178
2,different_I,79209,155483,0.8374980092048645,0.8732473254203796,0.5322799448146545,12,3332,0.27603879570961
2,different_I,78337,12454,0.6748406291007996,1.0,0.35101789391339566,44,3300,0.1418294608592987
2,different_I,40609,74316,0.49317920207977295,0.7447752952575684,0.47472956394348675,127,3217,0.18978235125541687
2,different_I,143885,130892,0.7672615647315979,0.9663853049278259,0.5889656282151083,64,3280,0.639819324016571
2,different_I,12440,147247,0.6990985870361328,0.888226330280304,0.18955689345712046,44,3300,0.020452629774808884
2,different_I,22933,140660,0.49784883856773376,inf,0.5366941886575228,190,3154,0.01441593561321497
2,different_I,15690,155895,0.8226274847984314,1.0,0.5535919803246538,37,3307,0.3050636053085327
2,different_I,105953,121326,0.553325355052948,0.5394973158836365,0.45967867109779526,143,3201,0.001736211939714849
2,different_I,105467,150421,0.5333280563354492,0.8171986937522888,0.303124747844826,265,3079,0.1955776959657669
2,different_I,11058,45229,0.8976635932922363,0.836774468421936,0.366325005408661,74,3270,0.04832736775279045
2,different_I,21702,147230,0.7804518342018127,0.7761886119842529,0.7382990000269649,42,3302,0.6380438804626465
2,different_I,66785,133805,0.5518265962600708,0.6781969666481018,0.4978667380383133,64,3280,0.34464016556739807
2,different_I,21949,133459,0.6652467846870422,0.9288032650947571,0.5979806654615483,64,3280,0.11630723625421524
2,different_I,155235,80163,0.39069709181785583,0.7428613305091858,0.5211226467804264,66,3278,0.2729150056838989
2,different_I,133341,65583,0.5858333110809326,0.7343420386314392,0.09607076278543647,103,3241,0.1086479127407074
2,different_I,37675,144247,0.691211998462677,0.9600120186805725,0.4688327833010346,64,3280,0.3394053280353546
2,different_I,12433,144133,0.6679364442825317,0.9088503122329712,0.4763202561325892,88,3256,0.15152083337306976
2,different_I,93822,155427,0.9017986059188843,0.8418128490447998,0.5254457592799684,37,3307,0.30240875482559204
2,different_I,142696,75072,0.6869066953659058,1.0,0.31832667981192175,44,3300,0.6301172971725464
2,different_I,9994,125451,0.6483691334724426,0.7270991206169128,0.276934339643254,196,3148,0.31753259897232056
2,different_I,9894,75063,0.5567609071731567,0.6949540972709656,0.3709548241801617,103,3241,0.20529086887836456
2,different_I,127093,762,0.7068392038345337,0.8174293041229248,0.11937646706801275,34,3310,0.614139199256897
2,different_I,9992,155569,0.44937533140182495,inf,0.2715185556353644,256,3088,0.30493274331092834
2,different_I,16761,105355,0.668501079082489,0.4528341591358185,0.4676616519058894,223,3121,0.00034060972393490374
2,different_I,65934,133453,0.5624253749847412,inf,0.5956776779597992,294,3050,0.210673525929451
2,different_I,37760,133428,0.6389461159706116,1.0,0.37188226590855444,42,3302,0.05811726301908493
2,different_I,94829,3000,0.559880793094635,0.7092350125312805,0.4173704414659549,127,3217,0.3661634027957916
2,different_I,129583,105348,0.6692207455635071,0.6514912247657776,0.4825312473579354,134,3210,0.47533562779426575
2,different_I,41975,155338,0.5372061729431152,0.9208082556724548,0.6479362646768765,263,3081,0.27062100172042847
2,different_I,155382,74328,0.44525575637817383,0.7612290382385254,0.2529124858544921,82,3262,0.14679360389709473
2,different_I,147230,130003,0.30676713585853577,0.7592088580131531,0.5452576617417677,296,3048,0.3027869462966919
2,different_I,21738,116401,0.5676597952842712,inf,0.6854155784156934,291,3053,0.40743738412857056
2,different_I,74351,6187,0.36371782422065735,0.7715074419975281,0.2121828142216804,121,3223,0.04670829698443413
2,different_I,145004,79357,0.4443328082561493,0.6508658528327942,0.3223366202488164,250,3094,0.2755095660686493
2,different_I,15291,144038,0.9117957353591919,0.8585643172264099,0.7902835065407702,30,3314,0.11764820665121078
2,different_I,103170,162120,0.6859219074249268,inf,0.1434463877552955,76,3268,0.17482469975948334
2,different_I,156624,92374,0.6499636173248291,0.6458532214164734,0.6890844115077835,209,3135,0.38082394003868103
2,different_I,27265,148277,0.7414266467094421,0.8928450345993042,0.47254168393290175,12,3332,0.3577013313770294
2,different_I,139757,14358,0.8007432222366333,0.7884573340415955,0.7427075451788963,104,3240,0.13513951003551483
2,different_I,129440,27393,0.4716506600379944,0.5865029692649841,0.375674181471943,269,3075,0.29627522826194763
2,different_I,144033,21509,0.8702329397201538,0.7513229846954346,0.3342248714584508,28,3316,0.39957189559936523
2,different_I,105147,148288,0.5629881024360657,0.8867147564888,0.7024476119655527,245,3099,0.21222923696041107
2,different_I,78256,128126,0.6329007148742676,1.0,0.5182231064545263,94,3250,0.39821383357048035
2,different_I,133418,11449,0.928560197353363,0.816440761089325,0.16407481738965624,16,3328,0.3258332908153534
2,different_I,155144,103003,0.5913196802139282,0.8079046607017517,0.19255486414995082,53,3291,0.38333582878112793
2,different_I,26390,148532,0.6923828125,0.6354068517684937,0.7605691973097055,140,3204,0.43967604637145996
2,different_I,39576,104955,0.49906179308891296,0.43074074387550354,0.5335539185661682,308,3036,0.1617528796195984
2,different_I,10096,101763,0.533555269241333,0.6703819036483765,0.551487767193535,168,3176,0.366344153881073
2,different_I,11462,139754,0.37588566541671753,0.6194812059402466,0.31446491380326946,45,3299,0.044443994760513306
2,different_I,155381,148511,0.6404261589050293,0.999999463558197,0.5662072327383744,104,3240,0.35915279388427734
2,different_I,144446,122293,0.7420861124992371,0.8027063608169556,0.5773711603550244,148,3196,0.07279234379529953
2,different_I,94520,152741,0.5445510745048523,0.9839911460876465,0.49851790879331703,121,3223,0.035539157688617706
2,different_I,105503,143095,0.7436059713363647,0.767906904220581,0.6470474963727875,127,3217,0.6743769645690918
2,different_I,121318,156121,0.7811359167098999,1.0,0.409600230329747,46,3298,0.047444216907024384
2,different_I,44072,148570,0.9322407245635986,0.7544116973876953,0.9633870377112268,92,3252,0.0639752671122551
2,different_I,26195,92407,0.5495733022689819,inf,0.27245817647593507,227,3117,0.005308488849550486
2,different_I,21938,27631,0.5186178684234619,0.6792892217636108,0.42076708966136367,34,3310,0.44542527198791504
2,different_I,21702,140508,0.7021859288215637,0.9376272559165955,0.5227915149911684,133,3211,0.22843460738658905
2,different_I,103193,105914,0.4939657151699066,0.8576205372810364,0.3942334702323922,64,3280,0.3929249942302704
2,different_I,16759,141201,0.8405343890190125,1.0,0.8013285667034619,107,3237,0.38297006487846375
2,different_I,16007,148570,0.9881742000579834,0.9425457119941711,,0,3344,0.10266314446926117
2,different_I,142957,92786,0.947559118270874,0.9462423324584961,0.23397635699201624,12,3332,0.06101738288998604
2,different_I,14470,116328,0.2334933876991272,0.4023086130619049,0.44282358591374027,376,2968,0.1332874298095703
2,different_I,6285,159535,0.5919995307922363,0.603424608707428,0.48948295437987166,143,3201,0.20843063294887543
2,different_I,66604,23088,0.2653360366821289,0.29458048939704895,0.5526617274228234,271,3073,0.3107375204563141
2,different_I,46582,147228,0.6497008800506592,0.6910046935081482,0.6495971088635489,158,3186,0.19233444333076477
2,different_I,22584,132970,0.5254836082458496,0.652144730091095,0.38818197829432277,329,3015,0.35995158553123474
2,different_I,1526,121578,0.660354495048523,0.8050312995910645,0.39160482873024105,174,3170,0.08845178037881851
2,different_I,16739,140893,0.5890346169471741,0.680897057056427,0.3042917889275828,229,3115,0.2692210078239441
2,different_I,46701,10049,0.7926608920097351,0.7389218807220459,0.5692381859742466,79,3265,0.21704278886318207
2,different_I,78501,160730,0.4437575340270996,inf,0.3961849330720022,184,3160,0.16870971024036407
2,different_I,128894,116231,0.6376476883888245,inf,0.2857288139515193,174,3170,0.10894688218832016
2,different_I,141871,103062,0.8259003162384033,0.6915627121925354,0.25250934396850744,140,3204,0.17520000040531158
2,different_I,143856,118015,0.7075678706169128,0.41315793991088867,0.22973765303833982,123,3221,0.33596211671829224
2,different_I,93910,129662,0.6608441472053528,0.8917497992515564,0.3891064951525758,44,3300,0.0493779331445694
2,different_I,130914,129662,0.44213375449180603,0.6350773572921753,0.7186885904926916,296,3048,0.1334264874458313
2,different_I,164822,102842,0.5417208075523376,0.7390689849853516,0.30164205199012084,97,3247,0.20773179829120636
2,different_I,41432,151821,0.5778603553771973,0.8037594556808472,0.4026352413634655,141,3203,0.03192395716905594
2,different_I,151621,144573,0.2714438736438751,0.46863046288490295,0.1961057842931706,249,3095,0.4233841896057129
2,different_I,133369,27379,0.5337880253791809,0.7719853520393372,0.24105923558733,168,3176,0.2469165325164795
2,different_I,14631,155334,0.596489667892456,0.9805328249931335,0.6671262810285201,148,3196,0.237037792801857
2,different_I,142702,120713,0.7562575936317444,0.9392728209495544,0.19608690057681988,44,3300,0.44561412930488586
2,different_I,105860,164255,0.5301527976989746,0.9161475896835327,0.5625165058046165,249,3095,0.09488710761070251
2,different_I,23400,22594,0.23377417027950287,inf,0.276211339364856,389,2955,0.20145222544670105
2,different_I,156100,989,0.8715658783912659,0.8322574496269226,0.27215807019763594,28,3316,0.3881138861179352
2,different_I,142530,148515,0.5278927087783813,0.7663322687149048,0.6713754782182697,318,3026,0.5170433521270752
2,different_I,145018,15687,0.8390703201293945,0.7342231273651123,0.22804388844916235,73,3271,0.386056512594223
2,different_I,147251,105256,0.3331592381000519,0.691362202167511,0.4720675315448595,292,3052,0.14239303767681122
2,different_I,39962,116056,0.4180451035499573,0.49994754791259766,0.7187821709077409,233,3111,0.44410303235054016
2,different_I,21964,127785,0.5137151479721069,0.6592629551887512,0.526380108308827,133,3211,0.2389000952243805
2,different_I,126987,79376,0.7294352650642395,0.7346359491348267,0.47568269089765247,97,3247,0.008306240662932396
2,different_I,31286,12679,0.5709140300750732,0.698329508304596,0.675308887527684,434,2910,0.06057015061378479
2,different_I,50455,129635,0.6516843438148499,0.6527623534202576,0.19583143733424113,153,3191,0.35939905047416687
2,different_I,41325,12429,0.6945476531982422,0.9285080432891846,0.6035992410034904,151,3193,0.06868556886911392
2,different_I,14470,127292,0.4511472284793854,0.9014030694961548,0.6141658788974184,385,2959,0.2960878610610962
2,different_I,155136,45754,0.6019441485404968,0.8581696152687073,0.13011310355218964,67,3277,0.3874901235103607
2,different_I,26195,155816,0.5195090174674988,0.8084911108016968,0.41341220437773496,330,3014,0.2605724632740021
2,different_I,44090,8289,0.7255761623382568,0.7396356463432312,0.5208772092165479,81,3263,0.21828047931194305
2,different_I,129010,143072,0.8968970775604248,0.5709632635116577,0.12009624793942897,68,3276,0.20249682664871216
2,different_I,41437,144103,0.7767401933670044,0.81767737865448,0.6208495380556278,127,3217,0.050757549703121185
2,different_I,156664,104811,0.7145812511444092,0.8735300898551941,0.36044771069714243,82,3262,0.10752476006746292
2,different_I,116400,10047,0.5460368990898132,0.7679268717765808,0.6035684403712263,12,3332,0.5582978129386902
2,different_I,121312,103004,0.5603468418121338,0.6317999362945557,0.529838881085347,212,3132,0.16891877353191376
2,different_I,116510,50434,0.44891366362571716,0.5586315989494324,0.677446993685244,210,3134,0.15569372475147247
2,different_I,39465,144771,0.3607752323150635,0.4393913149833679,0.3835662751407678,801,2543,0.3337287902832031
2,different_I,92397,143308,0.7061213254928589,0.9895963072776794,0.4592308795617783,143,3201,0.05876806005835533
2,different_I,104741,155360,0.47239112854003906,0.7800495624542236,0.3414239472138968,44,3300,0.40403953194618225
2,different_I,155966,102648,0.46944892406463623,0.6597985625267029,0.11927725037033421,32,3312,0.18707843124866486
2,different_I,994,142568,0.5805040001869202,0.5725595355033875,0.3591004529124887,102,3242,0.31928732991218567
2,different_I,162940,153033,0.6833559274673462,0.7316421866416931,0.028197965811628367,36,3308,0.17161452770233154
2,different_I,128139,132255,0.4431251585483551,inf,0.1316773536872895,174,3170,0.40305259823799133
2,different_I,14307,132432,0.6575680375099182,0.8717621564865112,0.40443489281018785,110,3234,0.6161677837371826
2,different_I,93758,13130,0.5607113838195801,0.8609920740127563,0.7702630654964708,127,3217,0.17186540365219116
2,different_I,66596,165745,0.7629872560501099,0.9872081875801086,0.5643392444234038,42,3302,0.08225437253713608
2,different_I,104356,164024,0.6423397660255432,1.0,0.3506176830788269,64,3280,0.07003717869520187
2,different_I,104779,155361,0.5837200284004211,0.9937548041343689,0.7593315736294362,160,3184,0.35165321826934814
2,different_I,15287,105414,0.6411226987838745,0.6436694860458374,0.4166306427441441,103,3241,0.2104242593050003
2,different_I,116401,129999,0.7163445949554443,inf,0.7272052101690184,233,3111,0.6194696426391602
2,different_I,145018,14267,0.7767400145530701,0.8073362708091736,0.4398260178010137,150,3194,0.10211195796728134
2,different_I,22389,159541,0.6077160835266113,0.8066665530204773,0.44196902948222916,265,3079,0.19778886437416077
2,different_I,23066,133329,0.8072031736373901,0.9656872749328613,0.8079090336163651,42,3302,0.23004063963890076
2,different_I,143853,42006,0.699066698551178,0.7941210865974426,0.44391180839476285,285,3059,0.516211211681366
2,different_I,12445,134814,0.7065128087997437,0.8963510394096375,0.35502169244633874,28,3316,0.39832866191864014
2,different_I,93537,131723,0.7503437399864197,0.9206581711769104,0.9221528471458835,105,3239,0.10957055538892746
2,different_I,133348,27370,0.5919138789176941,0.7236140966415405,0.21777942356555036,72,3272,0.20576240122318268
2,different_I,135114,133453,0.485797256231308,0.6748733520507812,0.3299184246940826,294,3050,0.15310616791248322
2,different_I,145013,116702,0.7093259692192078,0.6014048457145691,0.30792821927027814,89,3255,0.18795372545719147
2,different_I,14622,144596,0.8699482679367065,0.9057574272155762,0.04551033604093857,26,3318,0.06825222074985504
2,different_I,8895,144256,0.6527290344238281,0.9328765273094177,0.5605692160215108,64,3280,0.5283077955245972
2,different_I,15493,11411,0.8806651830673218,0.7955891489982605,0.5861302401665225,37,3307,0.05444727838039398
2,different_I,155139,103644,0.6210905313491821,0.9654613733291626,0.310693345494629,76,3268,0.283652126789093
2,different_I,67054,141531,0.7034112811088562,0.9021981954574585,0.826865433051452,245,3099,0.06188817322254181
2,different_I,103034,151702,0.5594378113746643,inf,0.3958135477208331,339,3005,0.05503039062023163
2,different_I,94331,155501,0.9783112406730652,0.9538009166717529,,0,3344,0.299907922744751
2,different_I,92342,155431,0.5067938566207886,0.9355567097663879,0.13008929174975759,10,3334,0.10472261905670166
2,different_I,38976,144031,0.8711525201797485,0.9113720655441284,0.3938209466749466,12,3332,0.2773488461971283
2,different_I,103825,11458,0.8453977704048157,0.7543962001800537,0.3484207490963819,32,3312,0.25405868887901306
2,different_I,155900,2999,0.6212495565414429,0.7963853478431702,0.5977980789559362,245,3099,0.43824052810668945
2,different_I,79341,76633,0.4901970326900482,0.8128578066825867,0.1801898777935037,99,3245,0.00785794761031866
2,different_I,9825,137345,0.5959440469741821,0.7274745106697083,0.20713447049076905,278,3066,0.17487727105617523
2,different_I,133378,103001,0.5843292474746704,0.8074654340744019,0.5303681890901818,211,3133,0.14159171283245087
2,different_I,132988,148268,0.8305454850196838,inf,0.8915228285417348,37,3307,0.4448147714138031
2,different_I,133262,2995,0.4200487732887268,0.6969566345214844,0.45263598057918186,406,2938,0.143321231007576
2,different_I,105002,38347,0.6451515555381775,inf,0.46640715400555555,431,2913,0.24472318589687347
2,different_I,132982,156110,0.781946063041687,inf,0.07200924475347004,38,3306,0.14178277552127838
2,different_I,77863,10109,0.6118780970573425,0.5884817242622375,0.25993205805472197,44,3300,0.18320076167583466
2,different_I,22685,140504,0.6083773374557495,0.9319426417350769,0.5499953696920148,127,3217,0.22158794105052948
2,different_I,79780,93757,0.4347093105316162,0.8630182147026062,0.5227757835848913,64,3280,0.008404121734201908
2,different_I,8121,153474,0.620200514793396,0.8828312754631042,0.4225156522848319,133,3211,0.07162284106016159
2,different_I,165727,39920,0.8717663884162903,inf,0.4098575069417264,28,3316,0.6092299818992615
2,different_I,108389,155449,0.8791037201881409,0.8464100360870361,0.32016640133996876,74,3270,0.019995003938674927
2,different_I,21738,10475,0.4822966456413269,0.6664323210716248,0.7627402172809028,336,3008,0.18762537837028503
2,different_I,155934,109568,0.8389071822166443,0.9330500960350037,0.39339132883452943,67,3277,0.1863417625427246
2,different_I,101223,130000,0.35490262508392334,0.8983867168426514,0.4768688753303977,121,3223,0.0579267218708992
2,different_I,46690,152632,0.6706443428993225,inf,0.541468243126831,338,3006,0.15893128514289856
2,different_I,93651,164262,0.7847031950950623,1.0,0.5086608668788961,12,3332,0.23167899250984192
2,different_I,38369,155196,0.7659435868263245,0.9750100374221802,0.5907713412805126,121,3223,0.6427262425422668
2,different_I,48933,135105,0.36809268593788147,inf,0.8094866019605624,454,2890,0.03451476991176605
2,different_I,44207,19016,0.4830837547779083,0.6295844316482544,0.5649818439855078,313,3031,0.7683568596839905
2,different_I,142426,22603,0.5033570528030396,0.6049726605415344,0.6935997598702512,204,3140,0.02861994132399559
2,different_I,134588,155404,0.6927893757820129,inf,0.5544789698633825,88,3256,0.14493542909622192
2,different_I,134623,12432,0.7178137302398682,0.8983705043792725,0.22061180655516155,67,3277,0.5849431157112122
2,different_I,76935,103026,0.6356750726699829,0.867255687713623,0.31740338859040196,64,3280,0.15019983053207397
2,different_I,50559,103467,0.4437834918498993,0.6966673731803894,0.442024605353992,82,3262,0.03979141265153885
2,different_I,26450,160485,0.6920429468154907,0.9317992925643921,0.41295283895010204,133,3211,0.22366701066493988
2,different_I,103527,155512,0.7586529850959778,0.9008945822715759,0.26177130016524663,37,3307,0.06039547175168991
2,different_I,78078,74332,0.5993900895118713,inf,0.704327890954205,204,3140,0.4518691301345825
2,different_I,144760,151311,0.6033681631088257,0.7128746509552002,0.39023417124139703,421,2923,0.7490872144699097
2,different_I,93923,14258,0.5766175985336304,0.7573775053024292,0.43883861415120207,103,3241,0.17311638593673706
2,different_I,81530,105189,0.6324363946914673,0.8974462151527405,0.48866312391797195,64,3280,0.5195126533508301
2,different_I,21686,41264,0.4506910443305969,0.6631609201431274,0.5242153835786694,103,3241,0.019996963441371918
2,different_I,14320,129671,0.8193027377128601,0.7759777903556824,0.3978466352682989,131,3213,0.03124970942735672
2,different_I,65345,147600,0.5964571833610535,0.9759320616722107,0.7046008989423865,329,3015,0.45304062962532043
2,different_I,128145,17868,0.6665335893630981,inf,0.6891470462930145,153,3191,0.3775661885738373
2,different_I,120024,162120,0.5469605922698975,0.6640511751174927,0.19604839953937792,389,2955,0.008212507702410221
2,different_I,77931,155473,0.6790105700492859,0.6177283525466919,0.3053834363235952,44,3300,0.33736947178840637
2,different_I,27379,129643,0.6433584094047546,inf,0.30551049679295117,227,3117,0.333414226770401
2,different_I,155925,8276,0.42116212844848633,0.6515604853630066,0.33100901970633634,250,3094,0.3855137228965759
2,different_I,127207,155479,0.3834947347640991,0.6837385296821594,0.4039578002480282,127,3217,0.33463847637176514
2,different_I,155159,144058,0.8667051792144775,0.689659833908081,0.5026062378204901,143,3201,0.3863184452056885
2,different_I,101393,155187,0.7038396000862122,0.9721060991287231,0.540737970299576,44,3300,0.1791260540485382
2,different_I,138971,154259,0.8900193572044373,0.9138441681861877,0.06291915197042264,19,3325,0.008203467354178429
2,different_I,143852,144048,0.42050471901893616,0.7331838011741638,0.7310978757312424,318,3026,0.3853389620780945
2,different_I,102642,148288,0.6292459964752197,0.9675142168998718,0.6406619419604109,121,3223,0.30979225039482117
2,different_I,142516,105680,0.6116020083427429,0.8918331265449524,0.2097883806956643,66,3278,0.312899112701416
2,different_I,139015,132830,0.9398509860038757,0.3864022195339203,0.0963842507609971,29,3315,0.2551015317440033
2,different_I,11010,94365,0.6905166506767273,0.6099290251731873,0.38968952259014433,137,3207,0.47459742426872253
2,different_I,133352,92723,0.3667434751987457,0.6115443110466003,0.4434357876117463,262,3082,0.02990555576980114
2,different_I,133353,22928,0.4863812327384949,0.7677053213119507,0.18424083885316456,103,3241,0.1090264692902565
2,different_I,37592,41708,0.4894031286239624,inf,0.12166092867474054,81,3263,0.1584593802690506
2,different_I,155438,115239,0.9919257760047913,0.9966539740562439,,0,3344,0.13125845789909363
2,different_I,12414,105379,0.689887285232544,0.921996533870697,0.7970310832108524,160,3184,0.6131001114845276
2,different_I,10101,129671,0.5193926692008972,0.558091938495636,0.262925117749097,99,3245,0.1406741887331009
2,different_I,16009,147598,0.6276038885116577,0.9920962452888489,0.6918310981898588,127,3217,0.30088376998901367
2,different_I,10472,28574,0.18748445808887482,0.4798203110694885,0.6902072920310713,336,3008,0.43780818581581116
2,different_I,41361,151503,0.6875908374786377,0.9239716529846191,0.4609358165945471,133,3211,0.30769607424736023
2,different_I,12443,155484,0.4600682258605957,0.39789092540740967,0.16814669266229154,80,3264,0.1196693554520607
2,different_I,127783,129671,0.75495845079422,0.27524542808532715,0.3065905204041801,277,3067,0.5772107243537903
2,different_I,125518,164522,0.6078534722328186,0.9504266381263733,0.18376220737152205,97,3247,0.4933704137802124
2,different_I,27652,144586,0.8929631114006042,1.0,0.20585589246996905,12,3332,0.0734783336520195
2,different_I,15283,116712,0.6764252781867981,0.6393471956253052,0.1772736488870551,210,3134,0.21047815680503845
2,different_I,45751,155372,0.7182604074478149,0.9672322273254395,0.0639759641895663,37,3307,0.029631804674863815
2,different_I,143736,164256,0.5701349973678589,0.7651619911193848,0.28928785350643604,413,2931,0.3698233366012573
2,different_I,81504,27634,0.5153087377548218,0.704064130783081,0.32490917227182226,180,3164,0.05253540351986885
2,different_I,93512,147590,0.5158533453941345,0.8019086122512817,0.4826743208204546,121,3223,0.6272966265678406
2,different_I,78686,23403,0.37359723448753357,0.5832188725471497,0.642337881631432,190,3154,0.30299851298332214
2,different_I,10113,129101,0.9533630013465881,0.7924002408981323,0.7010297198235282,12,3332,0.22472238540649414
2,different_I,37622,155474,0.960150957107544,0.6656339168548584,1.0,25,3319,0.11903529614210129
2,different_I,22487,155488,0.9648728966712952,0.9526360630989075,,0,3344,0.3263838291168213
2,different_I,119952,162120,0.5123063325881958,0.6175295114517212,0.3675716697741037,389,2955,0.2541237473487854
2,different_I,144993,76922,0.42251452803611755,0.6544412970542908,0.20411060296967432,234,3110,0.07213028520345688
2,different_I,9864,27814,0.4509987533092499,0.7259764671325684,0.1261561792414203,176,3168,0.14955326914787292
2,different_I,102642,133423,0.7688867449760437,0.999945878982544,0.5006076321107787,64,3280,0.11420682817697525
2,different_I,132981,79780,0.48421430587768555,0.6791592836380005,0.054062596019542,103,3241,0.1655307412147522
2,different_I,155876,144097,0.4789031147956848,0.7599918246269226,0.6158530532412929,181,3163,0.11712560057640076
2,different_I,9445,144596,0.9066662788391113,1.0,0.13815426329007718,12,3332,0.6076062321662903
2,different_I,127843,144244,0.6476978659629822,0.8968155980110168,0.37450935131379004,171,3173,0.3322684168815613
2,different_I,137810,147240,0.6455011367797852,0.588944673538208,0.6761926010155049,211,3133,0.19290092587471008
2,different_I,78357,148268,0.5507801175117493,0.8400492668151855,0.37167151204244675,44,3300,0.1496509462594986
2,different_I,8402,166297,0.42433857917785645,0.3086632788181305,0.2637465428036726,157,3187,0.0649111345410347
2,different_I,144995,78760,0.49889615178108215,0.652748167514801,0.1567937553379286,82,3262,0.09993402659893036
2,different_I,26348,23153,0.5007264018058777,0.6245600581169128,0.40163782196640885,204,3140,0.005843823775649071
2,different_I,9825,92326,0.5510834455490112,0.7617126703262329,0.18605867491434436,170,3174,0.0666387751698494
2,different_I,124161,11413,0.8547593355178833,inf,0.6178058810988891,32,3312,0.595496416091919
2,different_I,26382,155886,0.5096421837806702,0.9277726411819458,0.5194144067992439,305,3039,0.4919416904449463
2,different_I,103454,28581,0.3912328779697418,0.14218208193778992,0.4391776296330132,210,3134,0.030847614631056786
2,different_I,133799,27608,0.6488983035087585,0.6020429730415344,0.4916983420079216,64,3280,0.15162524580955505
2,different_I,75644,155588,0.597161591053009,0.8165360689163208,0.3725124377941219,192,3152,0.09092359989881516
