C_state,I_state,sender,receiver,composition_pair_availability
2,3,Prolif_Invasive_Tumor,Mast_Cells,0.0
2,3,Prolif_Invasive_Tumor,Myoepi_ACTA2+,0.0
2,3,Prolif_Invasive_Tumor,Myoepi_KRT15+,0.0
2,3,Prolif_Invasive_Tumor,Perivascular-Like,0.0
2,3,Prolif_Invasive_Tumor,Prolif_Invasive_Tumor,0.0
2,3,Prolif_Invasive_Tumor,Stromal,0.0
2,3,Prolif_Invasive_Tumor,Stromal_&_T_Cell_Hybrid,0.0
2,3,Prolif_Invasive_Tumor,T_Cell_&_Tumor_Hybrid,0.0
2,3,Prolif_Invasive_Tumor,Unlabeled,0.0
2,3,Stromal,B_Cells,0.002672429196536541
2,3,Stromal,CD4+_T_Cells,0.0011884907726198435
2,3,Stromal,CD8+_T_Cells,0.0036006481386721134
2,3,Stromal,DCIS_1,2.031222356890794e-05
2,3,Stromal,DCIS_2,0.0025678130332380533
2,3,Stromal,Endothelial,0.002300966763868928
2,3,Stromal,IRF7+_DCs,0.0005088435136713088
2,3,Stromal,Invasive_Tumor,0.0004395985451992601
2,3,Stromal,LAMP3+_DCs,0.0
2,3,Stromal,Macrophages_1,0.009509608149528503
2,3,Stromal,Macrophages_2,0.00016017936286516488
2,3,Stromal,Mast_Cells,0.0001922259689308703
2,3,Stromal,Myoepi_ACTA2+,0.07903559505939484
2,3,Stromal,Myoepi_KRT15+,0.022889049723744392
2,3,Stromal,Perivascular-Like,1.998502921196632e-05
2,3,Stromal,Prolif_Invasive_Tumor,0.0
2,3,Stromal,Stromal,0.04630696028470993
2,3,Stromal,Stromal_&_T_Cell_Hybrid,7.617038500029594e-05
2,3,Stromal,T_Cell_&_Tumor_Hybrid,0.0
2,3,Stromal,Unlabeled,0.00545788649469614
2,3,Stromal_&_T_Cell_Hybrid,B_Cells,4.710430857812753e-06
2,3,Stromal_&_T_Cell_Hybrid,CD4+_T_Cells,2.4987909910123562e-06
2,3,Stromal_&_T_Cell_Hybrid,CD8+_T_Cells,8.050720680330414e-06
2,3,Stromal_&_T_Cell_Hybrid,DCIS_1,0.0
2,3,Stromal_&_T_Cell_Hybrid,DCIS_2,1.9932682334911078e-05
2,3,Stromal_&_T_Cell_Hybrid,Endothelial,1.784181222319603e-05
2,3,Stromal_&_T_Cell_Hybrid,IRF7+_DCs,0.0
2,3,Stromal_&_T_Cell_Hybrid,Invasive_Tumor,1.9391696696402505e-05
2,3,Stromal_&_T_Cell_Hybrid,LAMP3+_DCs,0.0
2,3,Stromal_&_T_Cell_Hybrid,Macrophages_1,1.1683999218803365e-05
2,3,Stromal_&_T_Cell_Hybrid,Macrophages_2,0.0
2,3,Stromal_&_T_Cell_Hybrid,Mast_Cells,0.0
2,3,Stromal_&_T_Cell_Hybrid,Myoepi_ACTA2+,9.237706399289891e-05
2,3,Stromal_&_T_Cell_Hybrid,Myoepi_KRT15+,0.0
2,3,Stromal_&_T_Cell_Hybrid,Perivascular-Like,0.0
2,3,Stromal_&_T_Cell_Hybrid,Prolif_Invasive_Tumor,0.0
2,3,Stromal_&_T_Cell_Hybrid,Stromal,7.617038500029594e-05
2,3,Stromal_&_T_Cell_Hybrid,Stromal_&_T_Cell_Hybrid,3.915860361303203e-06
2,3,Stromal_&_T_Cell_Hybrid,T_Cell_&_Tumor_Hybrid,0.0
2,3,Stromal_&_T_Cell_Hybrid,Unlabeled,1.0954960089293309e-05
2,3,T_Cell_&_Tumor_Hybrid,B_Cells,0.0
2,3,T_Cell_&_Tumor_Hybrid,CD4+_T_Cells,0.0
2,3,T_Cell_&_Tumor_Hybrid,CD8+_T_Cells,0.0
2,3,T_Cell_&_Tumor_Hybrid,DCIS_1,0.0
2,3,T_Cell_&_Tumor_Hybrid,DCIS_2,0.0
2,3,T_Cell_&_Tumor_Hybrid,Endothelial,0.0
2,3,T_Cell_&_Tumor_Hybrid,IRF7+_DCs,0.0
2,3,T_Cell_&_Tumor_Hybrid,Invasive_Tumor,0.0
2,3,T_Cell_&_Tumor_Hybrid,LAMP3+_DCs,0.0
2,3,T_Cell_&_Tumor_Hybrid,Macrophages_1,0.0
2,3,T_Cell_&_Tumor_Hybrid,Macrophages_2,0.0
2,3,T_Cell_&_Tumor_Hybrid,Mast_Cells,0.0
2,3,T_Cell_&_Tumor_Hybrid,Myoepi_ACTA2+,0.0
2,3,T_Cell_&_Tumor_Hybrid,Myoepi_KRT15+,0.0
2,3,T_Cell_&_Tumor_Hybrid,Perivascular-Like,0.0
2,3,T_Cell_&_Tumor_Hybrid,Prolif_Invasive_Tumor,0.0
2,3,T_Cell_&_Tumor_Hybrid,Stromal,0.0
2,3,T_Cell_&_Tumor_Hybrid,Stromal_&_T_Cell_Hybrid,0.0
2,3,T_Cell_&_Tumor_Hybrid,T_Cell_&_Tumor_Hybrid,0.0
2,3,T_Cell_&_Tumor_Hybrid,Unlabeled,0.0
2,3,Unlabeled,B_Cells,0.0005574043025262654
2,3,Unlabeled,CD4+_T_Cells,0.00024290205328725278
2,3,Unlabeled,CD8+_T_Cells,0.0007678047404624522
2,3,Unlabeled,DCIS_1,2.022052285610698e-05
2,3,Unlabeled,DCIS_2,0.0001605870493222028
2,3,Unlabeled,Endothelial,0.0002364237152505666
2,3,Unlabeled,IRF7+_DCs,2.4877806936274283e-05
2,3,Unlabeled,Invasive_Tumor,7.285219908226281e-05
2,3,Unlabeled,LAMP3+_DCs,0.0
2,3,Unlabeled,Macrophages_1,0.0022320160642266273
2,3,Unlabeled,Macrophages_2,0.0
2,3,Unlabeled,Mast_Cells,2.4652676074765623e-05
2,3,Unlabeled,Myoepi_ACTA2+,0.01253101322799921
2,3,Unlabeled,Myoepi_KRT15+,0.008489084430038929
2,3,Unlabeled,Perivascular-Like,2.0314582798164338e-05
2,3,Unlabeled,Prolif_Invasive_Tumor,0.0
2,3,Unlabeled,Stromal,0.00545788649469614
2,3,Unlabeled,Stromal_&_T_Cell_Hybrid,1.0954960089293309e-05
2,3,Unlabeled,T_Cell_&_Tumor_Hybrid,0.0
2,3,Unlabeled,Unlabeled,0.0014613424427807331
2,4,B_Cells,B_Cells,0.00034077418968081474
2,4,B_Cells,CD4+_T_Cells,4.1777591832214966e-05
2,4,B_Cells,CD8+_T_Cells,0.00024009014305192977
2,4,B_Cells,DCIS_1,0.0009792775381356478
2,4,B_Cells,DCIS_2,3.0081502700340934e-05
2,4,B_Cells,Endothelial,0.00044032049481756985
2,4,B_Cells,IRF7+_DCs,1.598718085915607e-06
2,4,B_Cells,Invasive_Tumor,1.3555678378907032e-05
2,4,B_Cells,LAMP3+_DCs,1.470247411816672e-06
2,4,B_Cells,Macrophages_1,0.00040816309046931565
2,4,B_Cells,Macrophages_2,2.3030206648400053e-05
2,4,B_Cells,Mast_Cells,4.760417141369544e-06
2,4,B_Cells,Myoepi_ACTA2+,0.0016330559737980366
2,4,B_Cells,Myoepi_KRT15+,7.79263791628182e-05
2,4,B_Cells,Perivascular-Like,4.774647095473483e-05
2,4,B_Cells,Prolif_Invasive_Tumor,0.0
2,4,B_Cells,Stromal,0.0010045523522421718
2,4,B_Cells,Stromal_&_T_Cell_Hybrid,3.711905810632743e-05
2,4,B_Cells,T_Cell_&_Tumor_Hybrid,1.097214294532023e-06
2,4,B_Cells,Unlabeled,0.00017431781452614814
2,4,CD4+_T_Cells,B_Cells,4.1777591832214966e-05
2,4,CD4+_T_Cells,CD4+_T_Cells,0.0006347435992211103
2,4,CD4+_T_Cells,CD8+_T_Cells,0.0005633870605379343
2,4,CD4+_T_Cells,DCIS_1,0.0015214438317343593
2,4,CD4+_T_Cells,DCIS_2,5.2180446800775826e-05
2,4,CD4+_T_Cells,Endothelial,0.00032279593870043755
2,4,CD4+_T_Cells,IRF7+_DCs,0.0
2,4,CD4+_T_Cells,Invasive_Tumor,2.189715269196313e-05
2,4,CD4+_T_Cells,LAMP3+_DCs,5.284749568090774e-05
2,4,CD4+_T_Cells,Macrophages_1,0.0005902227712795138
2,4,CD4+_T_Cells,Macrophages_2,1.4252118489821441e-05
2,4,CD4+_T_Cells,Mast_Cells,9.257201440959761e-07
2,4,CD4+_T_Cells,Myoepi_ACTA2+,0.0027320997323840857
2,4,CD4+_T_Cells,Myoepi_KRT15+,0.0011395105393603444
2,4,CD4+_T_Cells,Perivascular-Like,2.659970778040588e-05
2,4,CD4+_T_Cells,Prolif_Invasive_Tumor,1.6901887534004345e-07
2,4,CD4+_T_Cells,Stromal,0.0011983496369794011
2,4,CD4+_T_Cells,Stromal_&_T_Cell_Hybrid,3.8136469811433926e-05
2,4,CD4+_T_Cells,T_Cell_&_Tumor_Hybrid,1.707761111902073e-05
2,4,CD4+_T_Cells,Unlabeled,0.0002044165157712996
2,4,CD8+_T_Cells,B_Cells,0.00024009014305192977
2,4,CD8+_T_Cells,CD4+_T_Cells,0.0005633870605379343
2,4,CD8+_T_Cells,CD8+_T_Cells,0.0038290778174996376
2,4,CD8+_T_Cells,DCIS_1,0.005405791103839874
2,4,CD8+_T_Cells,DCIS_2,0.0002506995515432209
2,4,CD8+_T_Cells,Endothelial,0.0014843486715108156
2,4,CD8+_T_Cells,IRF7+_DCs,0.0
2,4,CD8+_T_Cells,Invasive_Tumor,9.979377500712872e-05
2,4,CD8+_T_Cells,LAMP3+_DCs,8.07583419373259e-05
2,4,CD8+_T_Cells,Macrophages_1,0.002913849428296089
2,4,CD8+_T_Cells,Macrophages_2,5.165849142940715e-05
2,4,CD8+_T_Cells,Mast_Cells,5.283455266180681e-06
2,4,CD8+_T_Cells,Myoepi_ACTA2+,0.008919418789446354
2,4,CD8+_T_Cells,Myoepi_KRT15+,0.006242542061954737
2,4,CD8+_T_Cells,Perivascular-Like,0.000207697186851874
2,4,CD8+_T_Cells,Prolif_Invasive_Tumor,0.0
2,4,CD8+_T_Cells,Stromal,0.003959702327847481
2,4,CD8+_T_Cells,Stromal_&_T_Cell_Hybrid,0.0002023828710662201
2,4,CD8+_T_Cells,T_Cell_&_Tumor_Hybrid,3.2751155231380835e-05
2,4,CD8+_T_Cells,Unlabeled,0.0009476096020080149
2,4,DCIS_1,B_Cells,0.0009792775381356478
2,4,DCIS_1,CD4+_T_Cells,0.0015214438317343593
2,4,DCIS_1,CD8+_T_Cells,0.005405791103839874
2,4,DCIS_1,DCIS_1,0.039197664707899094
2,4,DCIS_1,DCIS_2,0.0017118488904088736
2,4,DCIS_1,Endothelial,0.006735175382345915
2,4,DCIS_1,IRF7+_DCs,2.7202344426768832e-05
2,4,DCIS_1,Invasive_Tumor,0.00039038536488078535
2,4,DCIS_1,LAMP3+_DCs,9.993382263928652e-05
2,4,DCIS_1,Macrophages_1,0.008792586624622345
2,4,DCIS_1,Macrophages_2,0.00030584423802793026
2,4,DCIS_1,Mast_Cells,4.6912704419810325e-05
2,4,DCIS_1,Myoepi_ACTA2+,0.05599328503012657
2,4,DCIS_1,Myoepi_KRT15+,0.027980323880910873
2,4,DCIS_1,Perivascular-Like,0.0006754842470400035
2,4,DCIS_1,Prolif_Invasive_Tumor,2.824858256644802e-06
2,4,DCIS_1,Stromal,0.019822055473923683
2,4,DCIS_1,Stromal_&_T_Cell_Hybrid,0.00040709134191274643
2,4,DCIS_1,T_Cell_&_Tumor_Hybrid,0.00021081783052068204
2,4,DCIS_1,Unlabeled,0.004020631313323975
2,4,DCIS_2,B_Cells,3.0081502700340934e-05
2,4,DCIS_2,CD4+_T_Cells,5.2180446800775826e-05
2,4,DCIS_2,CD8+_T_Cells,0.0002506995515432209
2,4,DCIS_2,DCIS_1,0.0017118488904088736
2,4,DCIS_2,DCIS_2,0.0006669855793006718
2,4,DCIS_2,Endothelial,0.0003142325149383396
2,4,DCIS_2,IRF7+_DCs,4.3703792584892653e-07
2,4,DCIS_2,Invasive_Tumor,5.1409479056019336e-05
2,4,DCIS_2,LAMP3+_DCs,0.0
2,4,DCIS_2,Macrophages_1,0.0003627691767178476
2,4,DCIS_2,Macrophages_2,3.486336208879948e-05
2,4,DCIS_2,Mast_Cells,0.0
2,4,DCIS_2,Myoepi_ACTA2+,0.002783906413242221
2,4,DCIS_2,Myoepi_KRT15+,0.0003030095249414444
2,4,DCIS_2,Perivascular-Like,9.818412763706874e-06
2,4,DCIS_2,Prolif_Invasive_Tumor,0.0
2,4,DCIS_2,Stromal,0.0013060743222013116
2,4,DCIS_2,Stromal_&_T_Cell_Hybrid,2.208826845162548e-05
2,4,DCIS_2,T_Cell_&_Tumor_Hybrid,4.195482233626535e-06
2,4,DCIS_2,Unlabeled,0.00018061154696624726
2,4,Endothelial,B_Cells,0.00044032049481756985
2,4,Endothelial,CD4+_T_Cells,0.00032279593870043755
2,4,Endothelial,CD8+_T_Cells,0.0014843486715108156
2,4,Endothelial,DCIS_1,0.006735175382345915
2,4,Endothelial,DCIS_2,0.0003142325149383396
2,4,Endothelial,Endothelial,0.0037730461917817593
2,4,Endothelial,IRF7+_DCs,7.828351954231039e-06
2,4,Endothelial,Invasive_Tumor,6.125940853962675e-05
2,4,Endothelial,LAMP3+_DCs,1.409188007528428e-05
2,4,Endothelial,Macrophages_1,0.0021357028745114803
2,4,Endothelial,Macrophages_2,8.099260594462976e-05
2,4,Endothelial,Mast_Cells,2.58033014688408e-05
2,4,Endothelial,Myoepi_ACTA2+,0.011596017517149448
2,4,Endothelial,Myoepi_KRT15+,0.001850712113082409
2,4,Endothelial,Perivascular-Like,0.0004482728545553982
2,4,Endothelial,Prolif_Invasive_Tumor,8.563040410081157e-08
2,4,Endothelial,Stromal,0.005389783531427383
2,4,Endothelial,Stromal_&_T_Cell_Hybrid,0.000115349939733278
2,4,Endothelial,T_Cell_&_Tumor_Hybrid,3.347838719491847e-05
2,4,Endothelial,Unlabeled,0.0008585281320847571
2,4,IRF7+_DCs,B_Cells,1.598718085915607e-06
2,4,IRF7+_DCs,CD4+_T_Cells,0.0
2,4,IRF7+_DCs,CD8+_T_Cells,0.0
2,4,IRF7+_DCs,DCIS_1,2.7202344426768832e-05
2,4,IRF7+_DCs,DCIS_2,4.3703792584892653e-07
2,4,IRF7+_DCs,Endothelial,7.828351954231039e-06
2,4,IRF7+_DCs,IRF7+_DCs,3.83694032279891e-06
2,4,IRF7+_DCs,Invasive_Tumor,0.0
2,4,IRF7+_DCs,LAMP3+_DCs,0.0
2,4,IRF7+_DCs,Macrophages_1,3.71395117326756e-06
2,4,IRF7+_DCs,Macrophages_2,0.0
2,4,IRF7+_DCs,Mast_Cells,0.0
2,4,IRF7+_DCs,Myoepi_ACTA2+,4.45674049842637e-05
2,4,IRF7+_DCs,Myoepi_KRT15+,1.37544327571959e-06
2,4,IRF7+_DCs,Perivascular-Like,0.0
2,4,IRF7+_DCs,Prolif_Invasive_Tumor,0.0
2,4,IRF7+_DCs,Stromal,2.578746534709353e-05
2,4,IRF7+_DCs,Stromal_&_T_Cell_Hybrid,4.0354856878366263e-07
2,4,IRF7+_DCs,T_Cell_&_Tumor_Hybrid,0.0
2,4,IRF7+_DCs,Unlabeled,2.365726913922117e-06
2,4,Invasive_Tumor,B_Cells,1.3555678378907032e-05
2,4,Invasive_Tumor,CD4+_T_Cells,2.189715269196313e-05
2,4,Invasive_Tumor,CD8+_T_Cells,9.979377500712872e-05
2,4,Invasive_Tumor,DCIS_1,0.00039038536488078535
2,4,Invasive_Tumor,DCIS_2,5.1409479056019336e-05
2,4,Invasive_Tumor,Endothelial,6.125940853962675e-05
2,4,Invasive_Tumor,IRF7+_DCs,0.0
2,4,Invasive_Tumor,Invasive_Tumor,7.699805428273976e-05
2,4,Invasive_Tumor,LAMP3+_DCs,7.096495551195403e-07
2,4,Invasive_Tumor,Macrophages_1,0.00011825451656477526
2,4,Invasive_Tumor,Macrophages_2,4.801638056051161e-07
2,4,Invasive_Tumor,Mast_Cells,0.0
2,4,Invasive_Tumor,Myoepi_ACTA2+,0.00047552090836688876
2,4,Invasive_Tumor,Myoepi_KRT15+,0.0004942569066770375
2,4,Invasive_Tumor,Perivascular-Like,5.463002253236482e-06
2,4,Invasive_Tumor,Prolif_Invasive_Tumor,0.0
2,4,Invasive_Tumor,Stromal,0.00014375937462318689
2,4,Invasive_Tumor,Stromal_&_T_Cell_Hybrid,7.541040645264729e-07
2,4,Invasive_Tumor,T_Cell_&_Tumor_Hybrid,2.7875043997482862e-06
2,4,Invasive_Tumor,Unlabeled,4.3282889237161726e-05
2,4,LAMP3+_DCs,B_Cells,1.470247411816672e-06
2,4,LAMP3+_DCs,CD4+_T_Cells,5.284749568090774e-05
2,4,LAMP3+_DCs,CD8+_T_Cells,8.07583419373259e-05
2,4,LAMP3+_DCs,DCIS_1,9.993382263928652e-05
2,4,LAMP3+_DCs,DCIS_2,0.0
2,4,LAMP3+_DCs,Endothelial,1.409188007528428e-05
2,4,LAMP3+_DCs,IRF7+_DCs,0.0
2,4,LAMP3+_DCs,Invasive_Tumor,7.096495551195403e-07
2,4,LAMP3+_DCs,LAMP3+_DCs,4.236250970279798e-05
2,4,LAMP3+_DCs,Macrophages_1,7.481536886189133e-05
2,4,LAMP3+_DCs,Macrophages_2,0.0
2,4,LAMP3+_DCs,Mast_Cells,0.0
2,4,LAMP3+_DCs,Myoepi_ACTA2+,0.00022228217858355492
2,4,LAMP3+_DCs,Myoepi_KRT15+,4.239062764099799e-05
2,4,LAMP3+_DCs,Perivascular-Like,0.0
2,4,LAMP3+_DCs,Prolif_Invasive_Tumor,0.0
2,4,LAMP3+_DCs,Stromal,0.00013692911306861788
2,4,LAMP3+_DCs,Stromal_&_T_Cell_Hybrid,2.7315707029629266e-06
2,4,LAMP3+_DCs,T_Cell_&_Tumor_Hybrid,0.0
2,4,LAMP3+_DCs,Unlabeled,7.060876669129357e-06
2,4,Macrophages_1,B_Cells,0.00040816309046931565
2,4,Macrophages_1,CD4+_T_Cells,0.0005902227712795138
2,4,Macrophages_1,CD8+_T_Cells,0.002913849428296089
2,4,Macrophages_1,DCIS_1,0.008792586624622345
2,4,Macrophages_1,DCIS_2,0.0003627691767178476
2,4,Macrophages_1,Endothelial,0.0021357028745114803
2,4,Macrophages_1,IRF7+_DCs,3.71395117326756e-06
2,4,Macrophages_1,Invasive_Tumor,0.00011825451656477526
2,4,Macrophages_1,LAMP3+_DCs,7.481536886189133e-05
2,4,Macrophages_1,Macrophages_1,0.00887366198003292
2,4,Macrophages_1,Macrophages_2,6.16333054495044e-05
2,4,Macrophages_1,Mast_Cells,3.6130268199485727e-06
2,4,Macrophages_1,Myoepi_ACTA2+,0.01643792726099491
2,4,Macrophages_1,Myoepi_KRT15+,0.013589393347501755
2,4,Macrophages_1,Perivascular-Like,0.000513564154971391
2,4,Macrophages_1,Prolif_Invasive_Tumor,0.0
2,4,Macrophages_1,Stromal,0.006190120242536068
2,4,Macrophages_1,Stromal_&_T_Cell_Hybrid,0.00015133683336898685
2,4,Macrophages_1,T_Cell_&_Tumor_Hybrid,2.5240906325052492e-05
2,4,Macrophages_1,Unlabeled,0.0015200176276266575
2,4,Macrophages_2,B_Cells,2.3030206648400053e-05
2,4,Macrophages_2,CD4+_T_Cells,1.4252118489821441e-05
2,4,Macrophages_2,CD8+_T_Cells,5.165849142940715e-05
2,4,Macrophages_2,DCIS_1,0.00030584423802793026
2,4,Macrophages_2,DCIS_2,3.486336208879948e-05
2,4,Macrophages_2,Endothelial,8.099260594462976e-05
2,4,Macrophages_2,IRF7+_DCs,0.0
2,4,Macrophages_2,Invasive_Tumor,4.801638056051161e-07
2,4,Macrophages_2,LAMP3+_DCs,0.0
2,4,Macrophages_2,Macrophages_1,6.16333054495044e-05
2,4,Macrophages_2,Macrophages_2,5.80136438657064e-05
2,4,Macrophages_2,Mast_Cells,6.517997917399043e-06
2,4,Macrophages_2,Myoepi_ACTA2+,0.0005613910034298897
2,4,Macrophages_2,Myoepi_KRT15+,1.0377297257946339e-05
2,4,Macrophages_2,Perivascular-Like,0.0
2,4,Macrophages_2,Prolif_Invasive_Tumor,0.0
2,4,Macrophages_2,Stromal,0.00031714444048702717
2,4,Macrophages_2,Stromal_&_T_Cell_Hybrid,1.501662700320594e-05
2,4,Macrophages_2,T_Cell_&_Tumor_Hybrid,5.424493338068714e-06
2,4,Macrophages_2,Unlabeled,3.400647983653471e-05
2,4,Mast_Cells,B_Cells,4.760417141369544e-06
2,4,Mast_Cells,CD4+_T_Cells,9.257201440959761e-07
2,4,Mast_Cells,CD8+_T_Cells,5.283455266180681e-06
2,4,Mast_Cells,DCIS_1,4.6912704419810325e-05
2,4,Mast_Cells,DCIS_2,0.0
2,4,Mast_Cells,Endothelial,2.58033014688408e-05
2,4,Mast_Cells,IRF7+_DCs,0.0
2,4,Mast_Cells,Invasive_Tumor,0.0
2,4,Mast_Cells,LAMP3+_DCs,0.0
2,4,Mast_Cells,Macrophages_1,3.6130268199485727e-06
2,4,Mast_Cells,Macrophages_2,6.517997917399043e-06
2,4,Mast_Cells,Mast_Cells,6.020697128406027e-06
2,4,Mast_Cells,Myoepi_ACTA2+,7.124671537894756e-05
2,4,Mast_Cells,Myoepi_KRT15+,2.895354327847599e-06
2,4,Mast_Cells,Perivascular-Like,0.0
2,4,Mast_Cells,Prolif_Invasive_Tumor,0.0
2,4,Mast_Cells,Stromal,5.414098995970562e-05
2,4,Mast_Cells,Stromal_&_T_Cell_Hybrid,3.8705036331521114e-07
2,4,Mast_Cells,T_Cell_&_Tumor_Hybrid,0.0
2,4,Mast_Cells,Unlabeled,0.0
2,4,Myoepi_ACTA2+,B_Cells,0.0016330559737980366
2,4,Myoepi_ACTA2+,CD4+_T_Cells,0.0027320997323840857
2,4,Myoepi_ACTA2+,CD8+_T_Cells,0.008919418789446354
2,4,Myoepi_ACTA2+,DCIS_1,0.05599328503012657
2,4,Myoepi_ACTA2+,DCIS_2,0.002783906413242221
2,4,Myoepi_ACTA2+,Endothelial,0.011596017517149448
2,4,Myoepi_ACTA2+,IRF7+_DCs,4.45674049842637e-05
2,4,Myoepi_ACTA2+,Invasive_Tumor,0.00047552090836688876
2,4,Myoepi_ACTA2+,LAMP3+_DCs,0.00022228217858355492
2,4,Myoepi_ACTA2+,Macrophages_1,0.01643792726099491
2,4,Myoepi_ACTA2+,Macrophages_2,0.0005613910034298897
2,4,Myoepi_ACTA2+,Mast_Cells,7.124671537894756e-05
2,4,Myoepi_ACTA2+,Myoepi_ACTA2+,0.11058653146028519
2,4,Myoepi_ACTA2+,Myoepi_KRT15+,0.04247559979557991
2,4,Myoepi_ACTA2+,Perivascular-Like,0.002858285326510668
2,4,Myoepi_ACTA2+,Prolif_Invasive_Tumor,3.164530426147394e-06
2,4,Myoepi_ACTA2+,Stromal,0.03470278158783913
2,4,Myoepi_ACTA2+,Stromal_&_T_Cell_Hybrid,0.0006495952839031816
2,4,Myoepi_ACTA2+,T_Cell_&_Tumor_Hybrid,0.00040680982056073844
2,4,Myoepi_ACTA2+,Unlabeled,0.007357701193541288
2,4,Myoepi_KRT15+,B_Cells,7.79263791628182e-05
2,4,Myoepi_KRT15+,CD4+_T_Cells,0.0011395105393603444
2,4,Myoepi_KRT15+,CD8+_T_Cells,0.006242542061954737
2,4,Myoepi_KRT15+,DCIS_1,0.027980323880910873
2,4,Myoepi_KRT15+,DCIS_2,0.0003030095249414444
2,4,Myoepi_KRT15+,Endothelial,0.001850712113082409
2,4,Myoepi_KRT15+,IRF7+_DCs,1.37544327571959e-06
2,4,Myoepi_KRT15+,Invasive_Tumor,0.0004942569066770375
2,4,Myoepi_KRT15+,LAMP3+_DCs,4.239062764099799e-05
2,4,Myoepi_KRT15+,Macrophages_1,0.013589393347501755
2,4,Myoepi_KRT15+,Macrophages_2,1.0377297257946339e-05
2,4,Myoepi_KRT15+,Mast_Cells,2.895354327847599e-06
2,4,Myoepi_KRT15+,Myoepi_ACTA2+,0.04247559979557991
2,4,Myoepi_KRT15+,Myoepi_KRT15+,0.12457728385925293
2,4,Myoepi_KRT15+,Perivascular-Like,0.0008459364762529731
2,4,Myoepi_KRT15+,Prolif_Invasive_Tumor,0.0
2,4,Myoepi_KRT15+,Stromal,0.004221816547214985
2,4,Myoepi_KRT15+,Stromal_&_T_Cell_Hybrid,3.455883779679425e-05
2,4,Myoepi_KRT15+,T_Cell_&_Tumor_Hybrid,9.20916791073978e-05
2,4,Myoepi_KRT15+,Unlabeled,0.0034482500050216913
2,4,Perivascular-Like,B_Cells,4.774647095473483e-05
2,4,Perivascular-Like,CD4+_T_Cells,2.659970778040588e-05
2,4,Perivascular-Like,CD8+_T_Cells,0.000207697186851874
2,4,Perivascular-Like,DCIS_1,0.0006754842470400035
2,4,Perivascular-Like,DCIS_2,9.818412763706874e-06
2,4,Perivascular-Like,Endothelial,0.0004482728545553982
2,4,Perivascular-Like,IRF7+_DCs,0.0
2,4,Perivascular-Like,Invasive_Tumor,5.463002253236482e-06
2,4,Perivascular-Like,LAMP3+_DCs,0.0
2,4,Perivascular-Like,Macrophages_1,0.000513564154971391
2,4,Perivascular-Like,Macrophages_2,0.0
2,4,Perivascular-Like,Mast_Cells,0.0
2,4,Perivascular-Like,Myoepi_ACTA2+,0.002858285326510668
2,4,Perivascular-Like,Myoepi_KRT15+,0.0008459364762529731
2,4,Perivascular-Like,Perivascular-Like,0.0008496773662045598
2,4,Perivascular-Like,Prolif_Invasive_Tumor,0.0
2,4,Perivascular-Like,Stromal,0.0005422466201707721
2,4,Perivascular-Like,Stromal_&_T_Cell_Hybrid,5.129864803166129e-06
2,4,Perivascular-Like,T_Cell_&_Tumor_Hybrid,0.0
2,4,Perivascular-Like,Unlabeled,0.0002559174899943173
2,4,Prolif_Invasive_Tumor,B_Cells,0.0
2,4,Prolif_Invasive_Tumor,CD4+_T_Cells,1.6901887534004345e-07
2,4,Prolif_Invasive_Tumor,CD8+_T_Cells,0.0
2,4,Prolif_Invasive_Tumor,DCIS_1,2.824858256644802e-06
2,4,Prolif_Invasive_Tumor,DCIS_2,0.0
2,4,Prolif_Invasive_Tumor,Endothelial,8.563040410081157e-08
2,4,Prolif_Invasive_Tumor,IRF7+_DCs,0.0
2,4,Prolif_Invasive_Tumor,Invasive_Tumor,0.0
2,4,Prolif_Invasive_Tumor,LAMP3+_DCs,0.0
2,4,Prolif_Invasive_Tumor,Macrophages_1,0.0
2,4,Prolif_Invasive_Tumor,Macrophages_2,0.0
2,4,Prolif_Invasive_Tumor,Mast_Cells,0.0
2,4,Prolif_Invasive_Tumor,Myoepi_ACTA2+,3.164530426147394e-06
2,4,Prolif_Invasive_Tumor,Myoepi_KRT15+,0.0
2,4,Prolif_Invasive_Tumor,Perivascular-Like,0.0
2,4,Prolif_Invasive_Tumor,Prolif_Invasive_Tumor,6.360016868711682e-08
2,4,Prolif_Invasive_Tumor,Stromal,1.966472382264328e-06
2,4,Prolif_Invasive_Tumor,Stromal_&_T_Cell_Hybrid,0.0
2,4,Prolif_Invasive_Tumor,T_Cell_&_Tumor_Hybrid,0.0
2,4,Prolif_Invasive_Tumor,Unlabeled,0.0
2,4,Stromal,B_Cells,0.0010045523522421718
2,4,Stromal,CD4+_T_Cells,0.0011983496369794011
2,4,Stromal,CD8+_T_Cells,0.003959702327847481
2,4,Stromal,DCIS_1,0.019822055473923683
2,4,Stromal,DCIS_2,0.0013060743222013116
2,4,Stromal,Endothelial,0.005389783531427383
2,4,Stromal,IRF7+_DCs,2.578746534709353e-05
2,4,Stromal,Invasive_Tumor,0.00014375937462318689
2,4,Stromal,LAMP3+_DCs,0.00013692911306861788
2,4,Stromal,Macrophages_1,0.006190120242536068
2,4,Stromal,Macrophages_2,0.00031714444048702717
2,4,Stromal,Mast_Cells,5.414098995970562e-05
2,4,Stromal,Myoepi_ACTA2+,0.03470278158783913
2,4,Stromal,Myoepi_KRT15+,0.004221816547214985
2,4,Stromal,Perivascular-Like,0.0005422466201707721
