C_state,region_A,region_B,I_state_A,I_state_B,n_A,n_B,composition_JS,CCC_soft_JS,CCC_common_support_cosine,common_support_features,structural_zero_excluded_features,total_opportunity_median_A,total_opportunity_median_B,display_score
0,1032,1139,7,3,51,256,0.19822079673446344,0.4282165926184836,0.3347453719124359,1949,1395,37.93328857421875,8.291614532470703,0.12201545701826345
0,1166,5193,4,2,49,46,0.3918011281534374,0.5928214402119772,0.49763438824374284,1185,2159,33.38679122924805,23.737579345703125,0.12201545701826344
0,682,3174,3,6,129,36,0.33662741167369165,0.539868929436968,0.4321368207954407,1189,2155,3.8970553874969482,49.22881317138672,0.12197228098959459
0,852,5369,3,4,33,41,0.4380704544682675,0.7091211205394354,0.5603435014034037,696,2648,8.064168930053711,33.98750305175781,0.12195069297526018
0,184,638,7,5,40,2016,0.29775095682205693,0.43363792886992,0.3937820776925356,1355,1989,97.0285415649414,30.777111053466797,0.12195069297526015
0,399,434,5,3,2945,45,0.27136221463433985,0.36500289439259553,0.3708120739823113,1474,1870,75.42094421386719,5.069018363952637,0.1219291049609257
0,720,771,6,5,42,180,0.4210773021055151,0.5188236497743264,0.5363808418471485,800,2544,6.7813615798950195,34.342933654785156,0.12192910496092568
0,208,4739,5,2,262,52,0.4171163569855277,0.5676661143034636,0.5306511553127781,1407,1937,182.7510986328125,71.39630126953125,0.1219075169465913
0,772,5369,5,4,45,41,0.4034859688884738,0.5536383219843414,0.512850397416805,1271,2073,4.929305076599121,33.98750305175781,0.1219075169465913
0,919,984,6,3,54,49,0.2653508896202764,0.3550729878717814,0.3663308082765817,1234,2110,14.939245223999023,46.31055450439453,0.12190751694659126
0,1668,5202,5,3,42,42,0.3969857944246926,0.5707875715601282,0.5041584537399756,878,2466,121.30072021484375,4.470450401306152,0.12190751694659124
0,746,4961,5,3,53,41,0.4207895124513636,0.4308702179594976,0.5359953660845667,1333,2011,76.85047912597656,21.17011070251465,0.12190751694659119
0,209,927,6,5,90,49,0.42022102847022463,0.5533448828152476,0.5350618242420004,1128,2216,51.217254638671875,55.438446044921875,0.1218859289322568
0,772,3901,5,6,45,65,0.2938511456095441,0.3976387309932351,0.3905751962703957,964,2380,4.929305076599121,67.24130249023438,0.12186434091792234
0,547,5385,3,5,32,31,0.4670594102285744,0.6935085627945899,0.6107601804382585,520,2824,17.406089782714844,51.650142669677734,0.12184275290358793
0,804,834,7,2,141,51,0.363350252981312,0.5856533425395563,0.4620557244779918,1406,1938,28.404403686523438,21.130661010742188,0.12184275290358793
0,938,5259,6,7,68,56,0.5158607814302815,0.607865855896482,0.7345352406415044,1594,1750,3.9025237560272217,59.29560852050781,0.12182116488925354
0,801,4477,4,3,89,45,0.5013316518780366,0.7688892119901807,0.6863350903789353,1323,2021,33.52984619140625,19.524211883544922,0.12182116488925343
1,40,1262,6,2,84,31,0.5042277549874186,0.6955352691858199,0.6940695327519003,832,2512,124.87911987304688,132.55130004882812,0.12182116488925343
6,670,2819,5,6,61,41,0.47688689212811824,0.5506316196000782,0.6296010050758798,920,2424,251.37574768066406,254.84228515625,0.12182116488925343
0,169,1110,6,7,220,85,0.47064401207815293,0.5672507116669976,0.6173978309942723,1444,1900,37.544677734375,16.42220115661621,0.12179957687491905
0,772,2145,5,2,45,47,0.4575151192748983,0.5317411363573594,0.5931676352251234,1164,2180,4.929305076599121,104.58052825927734,0.12177798886058455
0,702,2052,3,5,47,68,0.4603579098310519,0.462492038816023,0.598338312468598,893,2451,3.347684383392334,75.7269287109375,0.12175640084625017
6,910,5260,7,3,40,31,0.2528589239023392,inf,0.3577944716903585,962,2382,240.119384765625,207.74465942382812,0.12171322481758128
0,364,1150,5,4,58,42,0.4295930098216453,0.670889131625376,0.5484944846751643,1174,2170,97.06150817871094,55.9029541015625,0.1216916368032469
0,2208,4733,3,5,38,37,0.37052002180414345,0.43113320372726277,0.47107423891078115,1570,1774,145.54017639160156,104.43208312988281,0.12167004878891241
1,26,2380,5,6,48,32,0.28359363319163616,0.5956417139149167,0.3817239798244717,718,2626,78.12256622314453,83.04275512695312,0.1216700487889124
0,4540,5014,7,5,48,36,0.3147645674332769,0.43015121954360763,0.4100459556635102,1079,2265,15.384403228759766,129.25259399414062,0.12164846077457797
0,420,1688,7,5,91,44,0.3032165040369861,0.5202411147624826,0.3988624876071526,1475,1869,108.19209289550781,137.80755615234375,0.1215836967315746
0,553,1047,2,4,251,157,0.5101894029030709,0.7368962233813843,0.7126049281210404,1507,1837,72.38532257080078,48.92235565185547,0.12156210871724016
0,413,2117,5,2,525,69,0.48635191752234375,inf,0.6494030854561099,1394,1950,145.2908172607422,88.54499816894531,0.12151893268857139
0,24,993,6,5,35,37,0.34470931494491375,0.41651475736886745,0.44043141036294264,1060,2284,60.420570373535156,14.287792205810547,0.12151893268857134
0,1064,3922,7,5,37,32,0.203766674753197,0.29683327046727587,0.3356400370857484,850,2494,55.657203674316406,16.425308227539062,0.12151893268857131
4,860,5788,4,1,649,30,0.2708781132935226,0.4650067668124538,0.3702596202468421,1037,2307,78.847412109375,79.86116790771484,0.1215189326885713
0,2632,3439,7,6,32,45,0.3860584853852489,0.5169012622525532,0.4897833291767526,873,2471,39.073307037353516,14.650530815124512,0.12151893268857128
0,218,5601,7,3,61,38,0.3217523589265802,0.3798764638594994,0.41685740367864754,1149,2195,91.05789947509766,185.47708129882812,0.12149734467423687
0,1042,5385,7,5,38,31,0.5220418222309171,0.5831903806090788,0.7671968452405831,705,2639,1.418367624282837,51.650142669677734,0.12147575665990251
0,360,1688,2,5,30,44,0.41646372128258224,0.5195634750140984,0.5294375872008279,1643,1701,124.30743408203125,137.80755615234375,0.1214757566599024
0,639,5033,5,7,168,83,0.40189069496145324,0.43808650134390403,0.5102942883745523,1600,1744,9.173097610473633,139.84640502929688,0.1214757566599024
0,3164,3886,5,2,71,58,0.5307793267313241,0.7878920979608,0.8385719205974905,861,2483,49.619651794433594,60.18693923950195,0.1214757566599024
0,880,4099,3,5,57,50,0.2621966985501458,0.4349516981699231,0.36366769788997944,1247,2097,68.99845886230469,35.24066162109375,0.1214109926168991
0,454,621,0,6,43,138,0.3901667585096318,0.5106027465365346,0.4951280559149335,1274,2070,21.140674591064453,4.598821640014648,0.1213894046025647
0,3787,6055,5,6,62,128,0.30587488206855684,0.4420440315057263,0.40121181819869367,1513,1831,57.529541015625,54.0205078125,0.12138940460256464
0,548,5450,7,5,61,95,0.18254958971709057,0.41569557927279194,0.33216065218683444,917,2427,50.21565246582031,73.26830291748047,0.1213678165882302
0,3511,4550,3,2,43,56,0.5166641874917072,0.7371039676623701,0.7371655530825525,1038,2306,172.44371032714844,26.298667907714844,0.12132464055956138
0,541,6055,7,6,50,128,0.2910760088023929,0.31189729506479746,0.3875285909934152,1253,2091,99.34632873535156,54.0205078125,0.1213030525452269
4,854,1070,1,4,592,103,0.31117051972996346,0.6445996498783867,0.4064903870689017,1717,1627,79.76533508300781,64.52042388916016,0.12128146453089245
0,701,1042,6,7,37,38,0.5183373601658154,inf,0.7443117252642195,753,2591,22.967571258544922,1.418367624282837,0.12119511247355474
0,1098,5369,3,4,38,41,0.45954228242001255,0.7003311612131976,0.5967938261425989,718,2626,5.007700443267822,33.98750305175781,0.12119511247355474
0,771,5017,5,7,180,36,0.318846218849921,0.4476531060701567,0.4139648873918682,1609,1735,34.342933654785156,118.13823699951172,0.12119511247355466
6,182,3407,7,5,138,108,0.24405416280060455,0.4438474012871574,0.3519358728677682,1500,1844,173.154541015625,80.00054931640625,0.12119511247355466
0,4099,4731,5,2,50,58,0.419327172051191,0.6635363175581853,0.5336101832928835,1358,1986,35.24066162109375,104.88316345214844,0.12117352445922025
0,218,240,7,5,61,34,0.36542441743222276,0.5033766998030589,0.4643628119178894,1419,1925,91.05789947509766,104.83819580078125,0.12113034843055137
0,364,531,5,6,58,91,0.41870894364071676,0.399025547658253,0.5327491974158847,1341,2003,97.06150817871094,63.71247100830078,0.12113034843055137
0,704,904,7,5,81,76,0.21198698908606706,0.36076695253835456,0.3374669381269655,1280,2064,26.821136474609375,80.6787109375,0.12113034843055137
0,934,1023,4,6,265,33,0.3550306947938266,0.4785181894780981,0.45226406530964336,1935,1409,19.690345764160156,74.95528411865234,0.12113034843055137
6,321,3935,5,7,71,31,0.35894877217934457,0.550124033165626,0.4569981616166219,1028,2316,188.4753875732422,178.2161865234375,0.12108717240188249
0,778,3901,0,6,42,65,0.44881206764742027,0.5972718289782082,0.5773012342267909,536,2808,3.4147133827209473,67.24130249023438,0.12106558438754811
0,1023,5583,6,7,33,36,0.4636926830249204,0.6341661986590675,0.6036320337889467,1174,2170,74.95528411865234,96.82612609863281,0.121065584387548
0,209,693,6,5,90,149,0.3061979433851297,0.4033741847694378,0.4014352176949417,1375,1969,51.217254638671875,27.66883087158203,0.12104399637321359
0,246,531,7,6,48,91,0.46616143740007426,0.6657643734421722,0.6083907965122248,1089,2255,76.06794738769531,63.71247100830078,0.12102240835887912
0,24,881,6,7,35,146,0.3429354529041103,0.47496902692512577,0.43846291289759853,1447,1897,60.420570373535156,71.15873718261719,0.12100082034454474
0,142,434,5,3,31,45,0.424629588339921,0.5086836286924702,0.5408456673774803,989,2355,114.47492980957031,5.069018363952637,0.12100082034454474
6,264,4311,5,7,948,58,0.2560517537727707,0.5081411641884165,0.3595483816435231,1639,1705,227.1973876953125,212.7550811767578,0.12097923233021027
0,704,834,7,2,81,51,0.4005700339567999,0.6182004234572658,0.5085461019952134,1369,1975,26.821136474609375,21.130661010742188,0.1209576443158758
0,4550,4975,2,4,56,58,0.3349545627711304,0.7684014978827439,0.43004589676777427,1259,2085,26.298667907714844,47.29572296142578,0.12093605630154136
0,934,3785,4,3,265,53,0.40245533153614177,0.6773378100163768,0.5109301701101385,1792,1552,19.690345764160156,24.005844116210938,0.12089288027287254
0,547,1245,3,6,32,33,0.45674586239204434,0.6806577319613908,0.591375472086416,520,2824,17.406089782714844,27.024951934814453,0.1208712922585381
0,685,5259,6,7,628,56,0.4377218910138639,0.5436016179131389,0.5593521307599332,1802,1542,3.7479214668273926,59.29560852050781,0.1208712922585381
0,4500,4733,3,5,54,37,0.28299286717871136,0.4728770025803913,0.38061085951981244,1364,1980,83.02363586425781,104.43208312988281,0.12087129225853806
6,632,914,5,3,442,66,0.24758711302721464,0.38337591682930056,0.35399571260750184,1454,1890,184.13841247558594,257.0982666015625,0.12087129225853806
0,364,3890,5,7,58,60,0.3523412013403242,0.48898195458620164,0.448756181048761,1143,2201,97.06150817871094,84.10357666015625,0.12087129225853804
0,693,5489,5,7,149,88,0.23624630167906455,0.4178781833199203,0.3475709224447293,1295,2049,27.66883087158203,69.06187438964844,0.1208497042442036
0,420,959,7,5,91,147,0.24376089039687093,0.37907107507088933,0.35152646146260014,1513,1831,108.19209289550781,25.313350677490234,0.12082811622986916
0,1053,4733,3,5,95,37,0.26827735664377106,0.42897900212838275,0.36800764083322435,1086,2258,61.61433029174805,104.43208312988281,0.12082811622986916
0,1112,1139,6,3,133,256,0.2762533718512128,0.5060490586725778,0.37432721039317585,1741,1603,11.277910232543945,8.291614532470703,0.12080652821553473
0,242,2070,3,6,253,46,0.38196761228397125,0.47835624935080506,0.48454749785777407,1871,1473,57.62660217285156,125.80560302734375,0.12080652821553467
0,904,2632,5,7,76,32,0.2329842225699526,0.3857799020538929,0.34565559837838644,1298,2046,80.6787109375,39.073307037353516,0.12074176417253141
0,894,934,7,4,124,265,0.39513748577958185,0.7185009629505876,0.5012336387194876,1591,1753,91.42159271240234,19.690345764160156,0.12069858814386258
0,357,3892,0,3,45,47,0.4774755603279504,inf,0.629997087478674,771,2573,14.722501754760742,73.59689331054688,0.12069858814386247
0,4733,5364,5,6,37,30,0.3507230947246452,0.33328660497954105,0.44675544131340106,1576,1768,104.43208312988281,24.215423583984375,0.12067700012952803
0,414,986,3,6,172,621,0.517180504069016,0.6912499187564702,0.7377968798534995,1641,1703,173.18936157226562,17.616920471191406,0.1206554121151936
0,509,3795,0,3,48,39,0.4407441843580554,0.6125997044943152,0.5635083891639581,713,2631,13.661298751831055,20.581295013427734,0.1206554121151936
0,985,1047,7,4,369,157,0.42609350870685936,0.5978455758136577,0.5429190714445706,2229,1115,30.067394256591797,48.92235565185547,0.12063382410085921
0,3886,5859,2,6,58,61,0.5336618111409549,0.8644263839050407,0.8942427017847976,466,2878,60.18693923950195,13.560175895690918,0.12063382410085921
0,5763,5988,7,3,40,42,0.43804378198457333,0.4276198132879071,0.5597853388055092,1154,2190,37.615142822265625,40.210052490234375,0.12061223608652472
0,510,1044,7,5,461,71,0.31117079607775927,0.4306909864413481,0.4062170414680809,1140,2204,47.85552978515625,39.28477096557617,0.12056906005785589
0,746,961,5,7,53,47,0.4077836030020311,0.5007313809352957,0.5179581205920499,1223,2121,76.85047912597656,7.274176597595215,0.12054747204352145
0,801,6031,4,7,89,36,0.47082636691910573,0.5980876017117944,0.6169837395049276,1287,2057,33.52984619140625,136.4289093017578,0.12054747204352134
0,586,1053,7,3,110,95,0.35714414934375704,0.42290042490065005,0.4542231109923377,1089,2255,3.4741907119750977,61.61433029174805,0.12052588402918701
0,353,903,6,7,65,193,0.28953070805807596,0.4512365576233408,0.38595258145310773,1799,1545,30.50978660583496,29.947887420654297,0.12052588402918699
0,218,1023,7,6,61,33,0.4207701491704075,0.579830142167439,0.5353471073161138,1235,2109,91.05789947509766,74.95528411865234,0.12052588402918696
0,3164,3569,5,6,71,41,0.4728324479347351,0.5645638973154327,0.620837394564271,931,2413,49.619651794433594,88.25746154785156,0.12052588402918696
0,353,2078,6,7,65,44,0.37406659255839364,0.49292762966037046,0.4751653572805642,1619,1725,30.50978660583496,183.1214141845703,0.12050429601485257
0,419,5364,5,6,30,30,0.41576884050165963,0.5447002514084346,0.5282009673752194,867,2477,36.59312438964844,24.215423583984375,0.12050429601485257
0,938,5745,6,3,68,36,0.4563719237166059,0.49186738040997585,0.5904469059774924,1522,1822,3.9025237560272217,13.466253280639648,0.12050429601485257
0,3922,5583,5,7,32,36,0.359869674010231,0.2890107281841017,0.4576757999313599,850,2494,16.425308227539062,96.82612609863281,0.12050429601485252
0,1139,2145,3,2,256,47,0.5106597927129493,0.6734205897070094,0.7127902890179475,1383,1961,8.291614532470703,104.58052825927734,0.12050429601485246
0,772,835,5,6,45,942,0.2997223420854267,0.4284954055739704,0.3950921610569008,1689,1655,4.929305076599121,9.173786163330078,0.12048270800051814
0,399,985,5,7,2945,369,0.2671581302166147,0.5101124760798392,0.36703553097314345,2328,1016,75.42094421386719,30.067394256591797,0.12046111998618368
0,704,1097,7,5,81,85,0.24263879480528708,0.3488423256280028,0.35086316872626444,1482,1862,26.821136474609375,36.01165008544922,0.12043953197184923
1,11,1212,2,0,57,69,0.23375907679373298,0.31479512936277015,0.34594261328416887,182,3162,142.6294403076172,128.3689727783203,0.12043953197184921
0,1066,1119,5,4,38,199,0.49886000396463553,0.6869113591647795,0.6788755324378435,1478,1866,42.052581787109375,50.26874542236328,0.1204395319718492
0,414,621,3,6,172,138,0.4983082906728699,0.6335449597050934,0.6769525186833365,1653,1691,173.18936157226562,4.598821640014648,0.12041794395751482
0,5661,5786,7,6,61,37,0.3575281894108792,0.4322631767092999,0.4546598048692325,559,2785,9.886049270629883,13.646663665771484,0.12041794395751476
0,934,5859,4,6,265,61,0.5015157296163608,0.6765087952852133,0.6854068146919146,1041,2303,19.690345764160156,13.560175895690918,0.12039635594318032
2,715,5124,2,4,378,41,0.5086244588809479,0.8324359790054063,0.7056450122099502,1403,1941,87.05603790283203,109.74887084960938,0.12039635594318032
0,3507,4938,2,6,75,34,0.5254129917937809,0.7696080526808788,0.7864097573309239,1001,2343,65.21377563476562,25.194143295288086,0.12035317991451144
0,432,880,6,3,3927,57,0.422392374402084,0.4652148994288345,0.5376461629161011,1873,1471,6.54338264465332,68.99845886230469,0.12033159190017706
0,704,5193,7,2,81,46,0.4843815909195483,0.743534882573972,0.6443211173216522,1289,2055,26.821136474609375,23.737579345703125,0.12028841587150818
0,861,5524,4,6,243,77,0.4672144299707807,0.6350679924691895,0.6102040859631492,1711,1633,68.37655639648438,33.37791442871094,0.12028841587150818
0,625,4532,6,5,646,48,0.2593852735909378,0.39605020681897235,0.3614586916405794,1101,2243,18.28583335876465,45.53275680541992,0.12028841587150814
6,1093,3638,5,7,95,32,0.27683908011676367,0.4011597208874017,0.37476473013827305,1540,1804,143.17483520507812,166.18731689453125,0.12026682785717371
0,881,929,7,6,146,287,0.31246197705161843,0.4398032868485038,0.40747835352584827,1901,1443,71.15873718261719,5.11663293838501,0.12024523984283927
0,772,4475,5,7,45,35,0.2964187977097365,0.3584004697632744,0.3920160567632264,772,2572,4.929305076599121,9.042522430419922,0.12024523984283925
0,796,2071,5,7,34,33,0.3755660697885995,0.23252941012783182,0.47703246647521813,1274,2070,56.079811096191406,166.46517944335938,0.12024523984283925
0,246,3577,7,6,48,86,0.504529287272339,0.7890598597465114,0.6936498207357467,905,2439,76.06794738769531,50.67858123779297,0.12022365182850481
0,772,6056,5,7,45,67,0.32872786541674265,0.37004263905807266,0.423547537004619,1230,2114,4.929305076599121,75.65634155273438,0.1202020638141704
4,933,1114,1,4,52,762,0.23916645095319536,0.4575756831108543,0.34867317484047466,933,2411,96.9417495727539,80.94065856933594,0.12020206381417038
0,566,3901,5,6,65,65,0.3729533972973874,0.4672797865431472,0.4737553934700972,315,3029,9.125954627990723,67.24130249023438,0.12020206381417037
0,984,5017,3,7,49,36,0.3061539894373795,0.34726398961359045,0.401040554506953,1297,2047,46.31055450439453,118.13823699951172,0.12020206381417037
0,364,2145,5,2,58,47,0.3457335277687031,0.3862578990801354,0.4411682476210208,1433,1911,97.06150817871094,104.58052825927734,0.12018047579983593
0,637,799,6,5,536,40,0.4061303135956546,0.5612136403590658,0.5154906635556114,1362,1982,9.726129531860352,29.515342712402344,0.12015888778550143
0,169,3922,6,5,220,32,0.4597560684820463,0.6589401701828157,0.5964588869495254,1025,2319,37.544677734375,16.425308227539062,0.12009412374249817
0,246,4099,7,5,48,50,0.32936000673435417,0.5600400015839644,0.42410807293325326,1013,2331,76.06794738769531,35.24066162109375,0.12007253572816373
0,1066,4540,5,7,38,48,0.3896104396791021,0.40178258699347225,0.4939027447445129,1290,2054,42.052581787109375,15.384403228759766,0.12007253572816373
0,311,961,5,7,147,47,0.38517702289445926,0.5126767311691643,0.48805064839858137,1377,1967,92.03499603271484,7.274176597595215,0.12005094771382929
0,708,5018,7,6,54,56,0.38280456275332825,0.5551334752444376,0.4851785218327822,1213,2131,51.846275329589844,84.93281555175781,0.12005094771382929
0,965,1046,4,3,409,40,0.5014706542892468,0.6704962558397658,0.6847809342575522,1327,2017,52.208412170410156,1.6591744422912598,0.1200293596994948
0,984,5498,3,4,49,39,0.39487646862002895,0.6740823545280353,0.5006843874900458,1161,2183,46.31055450439453,23.4505558013916,0.12000777168516041
7,7,822,2,5,154,215,0.5325903997556547,0.8566553556603126,0.8544866632031403,900,2444,262.9647216796875,127.08662414550781,0.11998618367082603
0,2253,4500,2,3,65,54,0.459173196122974,0.6885813064805989,0.5955640597544116,1157,2187,57.40523910522461,83.02363586425781,0.11998618367082592
0,804,4964,7,1,141,33,0.4976352797676336,0.8010576831490165,0.6748757080540155,1115,2229,28.404403686523438,26.23706817626953,0.11996459565649154
6,815,914,5,3,1337,66,0.2049465975367978,0.389220261692251,0.3351004123853899,1558,1786,212.89730834960938,257.0982666015625,0.11996459565649152
0,401,1097,7,5,297,85,0.277237666094337,0.43945132818134824,0.3749548708970821,1704,1640,62.510093688964844,36.01165008544922,0.11996459565649151
0,713,3890,5,7,151,60,0.23946480034932424,0.4041178174293928,0.34865919103476106,1116,2228,46.72763442993164,84.10357666015625,0.11996459565649151
0,746,5938,5,6,53,101,0.3757772302466931,0.45844651193430336,0.4771584589941239,1654,1690,76.85047912597656,26.278905868530273,0.11992141962782266
0,713,3507,5,2,151,75,0.5317856873919498,0.8130901717966592,0.8434815906717873,1351,1993,46.72763442993164,65.21377563476562,0.11989983161348827
0,986,5385,6,5,621,31,0.4060631621104651,0.48210875921909574,0.5152754506464526,1073,2271,17.616920471191406,51.650142669677734,0.11989983161348816
0,586,5018,7,6,110,56,0.33927279867361054,0.4033200467296476,0.4341072858371462,1220,2124,3.4741907119750977,84.93281555175781,0.11985665558481928
0,218,5018,7,6,61,56,0.29255918132539604,0.38170807900503556,0.38849738975994386,1322,2022,91.05789947509766,84.93281555175781,0.11983506757048487
6,32,2051,5,3,225,58,0.2820142906828219,0.4021125976626928,0.379302209399499,2001,1343,150.54974365234375,211.7540283203125,0.11981347955615043
6,32,4311,5,7,225,58,0.16251352179660422,0.4493101845457205,0.32945958686811916,1487,1857,150.54974365234375,212.7550811767578,0.11981347955615042
0,4733,5601,5,3,37,38,0.3250458603535569,0.4289997989126452,0.4198034199663129,1086,2258,104.43208312988281,185.47708129882812,0.11979189154181596
0,352,553,7,2,67,251,0.5265608247272098,0.7139329470189811,0.7937982845000481,1361,1983,39.74386978149414,72.38532257080078,0.11979189154181591
0,464,1150,7,4,2403,42,0.5041867169752574,0.7901733891167536,0.692015538693673,1055,2289,7.282663345336914,55.9029541015625,0.11977030352748153
1,40,347,6,2,84,114,0.510815910878513,0.7087606000343681,0.7125692844945648,608,2736,124.87911987304688,75.30447387695312,0.11977030352748153
6,914,1041,3,6,66,44,0.43261082118711086,inf,0.5517445082408132,817,2527,257.0982666015625,235.85861206054688,0.11977030352748153
6,4311,4333,7,5,58,79,0.30006525535661727,0.5562603091203957,0.39513966892562047,1393,1951,212.7550811767578,223.89678955078125,0.11974871551314709
0,804,971,7,4,141,74,0.4292044306055709,0.6391858123746241,0.5469995824226985,1355,1989,28.404403686523438,101.34015655517578,0.11972712749881265
0,1053,5583,3,7,95,36,0.25531928740286325,0.2692476935317614,0.35838474621803684,1149,2195,61.61433029174805,96.82612609863281,0.11972712749881265
1,3212,3675,1,6,62,67,0.5311732890323203,0.9609123689125522,0.8344008019164078,413,2931,139.51864624023438,49.203861236572266,0.11972712749881265
0,357,588,0,3,45,197,0.3934582141175421,0.595826746308081,0.49875049950314987,1589,1755,14.722501754760742,2.343207359313965,0.11970553948447815
0,4327,5202,2,3,33,42,0.5274615932572603,0.809305754236837,0.7992310222034318,678,2666,113.69058990478516,4.470450401306152,0.11968395147014377
0,781,796,3,5,38,34,0.3273282337817197,0.3082950640801732,0.4221964453185433,1075,2269,9.697195053100586,56.079811096191406,0.11968395147014374
0,286,1495,5,6,170,32,0.31090295172244253,0.37610180822943473,0.4055734632167679,1720,1624,131.318359375,68.454833984375,0.11966236345580933
0,693,720,5,6,149,42,0.40833558984421364,0.4967938969763652,0.5183613412270578,800,2544,27.66883087158203,6.7813615798950195,0.11966236345580933
0,420,720,7,6,91,42,0.4328077603453887,0.47434212555150684,0.5521312746373865,800,2544,108.19209289550781,6.7813615798950195,0.11966236345580927
0,959,1099,5,7,147,85,0.24636372550884444,0.42736698986009825,0.35260866360365073,1915,1429,25.313350677490234,8.241405487060547,0.1196407754414749
0,246,2070,7,6,48,46,0.43869496559992444,0.5497252132796795,0.560312892602054,1355,1989,76.06794738769531,125.80560302734375,0.11964077544147489
0,751,4471,6,7,33,41,0.5176951429781246,0.5650561538979048,0.7381600569097078,870,2474,82.81951904296875,4.180351734161377,0.11964077544147489
6,1093,3935,5,7,95,31,0.31472543017163673,0.45031393143546494,0.40926884272208186,1282,2062,143.17483520507812,178.2161865234375,0.11964077544147489
1,371,3268,2,6,36,37,0.39499429056857627,0.7740310400831444,0.5006574658739518,461,2883,89.80370330810547,45.18861389160156,0.11964077544147483
6,321,403,5,7,71,36,0.3906046056566229,0.6414021947451224,0.4950826456462363,812,2532,188.4753875732422,208.2498779296875,0.11961918742714045
0,184,923,7,2,40,32,0.48176258455308757,0.8060172837445743,0.638081121983894,889,2455,97.0285415649414,14.49146842956543,0.11959759941280601
0,586,5524,7,6,110,77,0.3629750973952933,0.4302006943055084,0.46086046129829794,1143,2201,3.4741907119750977,33.37791442871094,0.11959759941280601
0,4550,5988,2,3,56,42,0.5084312637843253,0.7754060968852033,0.7040718045266281,700,2644,26.298667907714844,40.210052490234375,0.11959759941280601
0,4964,5938,1,6,33,101,0.5104352339174575,0.7722797221189002,0.7107599675873246,1125,2219,26.23706817626953,26.278905868530273,0.11957601139847163
0,901,4733,6,5,33,37,0.35464520805002137,0.3497816310953906,0.45105599263242213,1776,1568,43.27668762207031,104.43208312988281,0.11957601139847157
0,1011,4924,7,4,61,40,0.5265760121045485,0.7443856237934096,0.7932127131290623,808,2536,40.15950393676758,31.230308532714844,0.11955442338413713
0,2208,3827,3,6,38,41,0.4335630881448793,0.6327967110793163,0.5531547591051615,1134,2210,145.54017639160156,112.21199035644531,0.11955442338413713
6,182,1628,7,3,138,34,0.3642658996299195,0.6474705525570049,0.46225538356751195,989,2355,173.154541015625,238.44247436523438,0.11955442338413713
0,357,903,0,7,45,193,0.4537410338485924,0.6272983902988004,0.5855152463056021,1356,1988,14.722501754760742,29.947887420654297,0.11953283536980275
0,586,964,7,6,110,168,0.2843814516159105,0.41584462197402533,0.3813710141928901,1239,2105,3.4741907119750977,8.867231369018555,0.11953283536980268
6,1061,4078,3,6,33,32,0.46364685168590847,0.612462651827536,0.6025923888532572,1453,1891,96.24745178222656,235.0806121826172,0.11951124735546825
7,678,2428,5,0,122,39,0.5258866885642726,0.7262805456027805,0.7878264752436284,540,2804,209.91775512695312,139.18414306640625,0.11951124735546825
7,1393,1408,1,2,81,55,0.19090087094728403,0.619625315524363,0.3320759833819096,714,2630,344.9679870605469,356.22271728515625,0.1194896593411338
0,547,2071,3,7,32,33,0.5195164275556817,0.6673026570323325,0.7471344294224929,723,2621,17.406089782714844,166.46517944335938,0.11946807132679937
0,1110,1139,7,3,85,256,0.284383398181904,0.42835289763918816,0.3813349483075187,1708,1636,16.42220115661621,8.291614532470703,0.11946807132679935
0,1362,5498,6,4,40,39,0.39921344923906615,0.6750854406411824,0.5062734979407328,959,2385,50.432979583740234,23.4505558013916,0.11946807132679932
0,4327,4650,2,7,33,99,0.5251732098630321,0.7823120137787425,0.7812174461437965,956,2388,113.69058990478516,48.94568634033203,0.11944648331246499
0,420,531,7,6,91,91,0.3942880166398011,0.5277474272182084,0.4998065619093778,1070,2274,108.19209289550781,63.71247100830078,0.11944648331246494
0,799,3354,5,6,40,35,0.45326796774305383,0.7084554896259507,0.5845653838943304,476,2868,29.515342712402344,42.94647216796875,0.1194141012909633
6,264,1376,5,7,948,30,0.2676347830087924,0.5414352252314695,0.3668470127917901,897,2447,227.1973876953125,238.65786743164062,0.11938171926946159
0,434,5832,3,5,45,37,0.37005970423296,0.4090361346147231,0.4694527188567812,1066,2278,5.069018363952637,54.635955810546875,0.11936013125512718
0,209,903,6,7,90,193,0.31334963070872285,0.47611416663490735,0.4079921296244121,1374,1970,51.217254638671875,29.947887420654297,0.11936013125512712
0,845,6000,7,5,198,56,0.3161230566633844,0.41478135893127693,0.4106235491476339,1145,2199,7.131406307220459,107.2242660522461,0.11931695522645824
0,242,4327,3,2,253,33,0.5205281672029772,0.8064817171815886,0.7518401162439238,766,2578,57.62660217285156,113.69058990478516,0.11927377919778936
0,1668,5193,5,2,42,46,0.4940943674165581,0.6678101883969803,0.6651869203368829,1167,2177,121.30072021484375,23.737579345703125,0.1192306031691206
6,4971,5234,5,7,137,35,0.280359053139153,0.582710565776328,0.37746381514071525,864,2480,127.71780395507812,171.9596710205078,0.11918742714045162
0,847,2070,5,6,40,46,0.3728714499946496,0.4409272034787824,0.4732117004983002,1305,2039,17.092174530029297,125.80560302734375,0.11918742714045161
7,4358,4853,4,1,33,83,0.38044057489681365,0.6923436469888118,0.4820504680580102,325,3019,66.26483154296875,391.5108947753906,0.11918742714045161
