region_id,C_state,I_state,n_cells,x_centroid_um,y_centroid_um,total_opportunity_median,supported_pairs_median,dominant_cell_types,C_centroid_0,C_centroid_1,C_centroid_2,C_centroid_3,C_centroid_4,C_centroid_5,C_centroid_6,C_centroid_7,C_centroid_8,C_centroid_9,C_centroid_10,C_centroid_11,C_centroid_12,C_centroid_13,C_centroid_14,C_centroid_15,C_centroid_16,C_centroid_17,C_centroid_18,C_centroid_19,CCC_soft_centroid_0,CCC_soft_centroid_1,CCC_soft_centroid_2,CCC_soft_centroid_3,CCC_soft_centroid_4,CCC_soft_centroid_5,CCC_soft_centroid_6,CCC_soft_centroid_7
547,0,3,32,2537.815185546875,2919.2119140625,17.406089782714844,14.0,"Stromal, Macrophages_1, IRF7+_DCs",0.02853258326649666,0.001273111323826015,0.0002696847659535706,0.0,0.0,0.0022304800804704428,0.02952113375067711,0.0,0.0,0.09195470809936523,0.0,0.0,0.0,0.0,0.0,0.0,0.8166522979736328,0.0026729428209364414,0.0,0.02689303271472454,0.036882683634757996,0.0,0.0022911352571099997,0.7536245584487915,0.003254979383200407,0.09660914540290833,0.1005035787820816,0.006833876483142376
548,0,7,61,2456.970703125,3112.33837890625,50.21565246582031,35.0,"Stromal, B_Cells, Macrophages_2",0.04546022415161133,0.023389725014567375,0.04251263290643692,0.0,0.0,0.03856736049056053,0.004606264177709818,0.0,0.0,0.0753299742937088,0.04574185237288475,0.0002055450895568356,0.0,0.0,0.003437802894040942,0.0,0.6690474152565002,0.0016814640257507563,0.0,0.05001967027783394,0.015777526423335075,0.0,0.00041646568570286036,0.17611800134181976,0.0017845876282081008,0.201541468501091,0.14746476709842682,0.4568972587585449
550,2,2,109,2055.468505859375,3390.047119140625,153.5007781982422,23.0,"Myoepi_ACTA2+, Myoepi_KRT15+, DCIS_2",0.0,0.00039007922168821096,0.0073371161706745625,0.0,0.10428088158369064,0.0019109501736238599,0.0011872302275151014,0.0,0.0009482990717515349,0.023363180458545685,0.0,0.0,0.37690961360931396,0.3358582556247711,0.0,0.0,0.14781443774700165,0.0,0.0,0.0,0.011737510561943054,0.021199487149715424,0.8295541405677795,0.0033526290208101273,0.05111262947320938,0.048388637602329254,0.029049042612314224,0.005605657119303942
553,0,2,251,1989.955810546875,3033.830078125,72.38532257080078,16.0,"Stromal, Myoepi_ACTA2+, Macrophages_1",0.0020348266698420048,0.00018239562632516026,0.015293183736503124,0.0,0.08480272442102432,0.02020188607275486,0.0,0.0002179917792091146,0.0,0.024133505299687386,3.862826633849181e-05,0.0,0.23266327381134033,0.0214264914393425,0.0,0.0,0.5923939943313599,0.001133351237513125,0.0,0.005477899685502052,0.010663867928087711,0.006924164015799761,0.7462090253829956,0.015380985103547573,0.04231196641921997,0.06815946847200394,0.10205062478780746,0.00829977449029684
554,6,5,192,1795.1236572265625,3296.276611328125,206.4761962890625,47.0,"CD4+_T_Cells, B_Cells, Macrophages_1",0.2519160509109497,0.28917255997657776,0.09602102637290955,0.0,0.0,0.01009912695735693,0.015381850302219391,0.0,0.010544381104409695,0.12245821207761765,0.002323292661458254,0.000306849367916584,0.0,0.0,0.0,0.0,0.1413755714893341,0.005449559539556503,0.0,0.054951492697000504,2.1281250155880116e-05,0.0,0.0,0.21225984394550323,0.0,0.7282930016517639,0.03626122325658798,0.023164786398410797
555,0,5,130,1840.83984375,3492.5859375,174.56878662109375,46.0,"Stromal, B_Cells, CD4+_T_Cells",0.18872837722301483,0.12245020270347595,0.051536738872528076,0.0,0.0,0.05406150221824646,0.008488500490784645,0.0009181895875371993,5.177116122467851e-07,0.08570341765880585,0.016752278432250023,0.0,0.0,0.0,0.0031019626185297966,0.0,0.4251360297203064,0.014979946427047253,0.0,0.028142230585217476,0.004592208657413721,0.0,6.739496166119352e-05,0.16959083080291748,0.00034967350075021386,0.5538089275360107,0.1582770049571991,0.11331409215927124
556,6,7,56,1851.86328125,3365.740966796875,200.24078369140625,48.0,"B_Cells, CD4+_T_Cells, CD8+_T_Cells",0.2917746901512146,0.20115186274051666,0.12945948541164398,0.0,0.0,0.010968583635985851,0.015130477026104927,0.0,0.0,0.12825867533683777,0.03343221917748451,0.0,0.0,0.0,0.0,0.0,0.15449999272823334,0.00407734140753746,0.0,0.031246738508343697,3.3273358957031225e-37,0.0,1.401298464324817e-45,0.13707208633422852,0.0,0.33513307571411133,0.031367551535367966,0.49642714858055115
565,0,6,41,2403.9794921875,5004.9052734375,6.8360161781311035,8.0,"Stromal, Endothelial, CD8+_T_Cells",0.0004184053104836494,0.010826592333614826,0.0,0.0,0.0,0.14774653315544128,0.0,0.0,0.0,0.00016543103265576065,0.004780735820531845,0.0,0.0,0.0,0.0,0.0,0.8360622525215149,0.0,0.0,0.0,0.004269334487617016,0.0,0.0003644617972895503,0.020572982728481293,0.001653153682127595,0.03944104537367821,0.7750622630119324,0.15863686800003052
566,0,5,65,2504.37060546875,4741.267578125,9.125954627990723,7.0,"Stromal, B_Cells, Macrophages_1",0.05488312989473343,0.0,0.018200188875198364,0.0,0.0,1.5166796174526098e-06,0.0,0.0,0.0,0.02482721023261547,0.00014487028238363564,0.0,0.0,0.0,0.0,0.0,0.9019432067871094,0.0,0.0,0.0,0.061863768845796585,0.0,0.0005006392602808774,0.10608383268117905,0.009759331122040749,0.4982943534851074,0.1010173112154007,0.22248075902462006
568,0,6,41,2431.1357421875,4741.26416015625,11.550522804260254,3.0,"Stromal, Endothelial, CD8+_T_Cells",0.005962694529443979,0.0,0.0,0.0,0.0,0.02334977686405182,0.0,0.0,0.0,0.0,0.0010431025875732303,0.0,0.0,0.0,0.0,0.0,0.9696444869041443,0.0,0.0,0.0,0.031946320086717606,0.0,0.008644327521324158,0.12004510313272476,0.013133137486875057,0.03798789903521538,0.6250855326652527,0.16315768659114838
573,1,0,162,2462.7724609375,5257.54150390625,99.38247680664062,9.0,"Invasive_Tumor, Stromal, Prolif_Invasive_Tumor",0.0,0.0,0.004333091899752617,0.0,0.0,0.0011237248545512557,0.0,0.7997540831565857,0.0,0.017772957682609558,0.0,0.0,0.0,0.0,0.0,0.05419011041522026,0.12282608449459076,0.0,0.0,0.0,0.8632982969284058,0.0,0.0036896956153213978,0.001223794068209827,0.0075995405204594135,0.06251069158315659,0.043326567858457565,0.01835148222744465
576,1,6,40,2921.901123046875,892.7081909179688,45.39336395263672,24.0,"Invasive_Tumor, Stromal, Macrophages_1",0.009591599926352501,0.0,0.0012792178895324469,0.0,0.0,0.07663874328136444,0.005174998659640551,0.660260796546936,0.0,0.06767670810222626,0.0,0.0,0.0,0.0,0.001459070248529315,0.01580415852367878,0.1470966935157776,0.0,0.009652560576796532,0.005365489050745964,0.3072976768016815,0.0,0.0028453809209167957,0.05103140324354172,0.0032502710819244385,0.023561425507068634,0.6116999387741089,0.00031392648816108704
586,0,7,110,3349.1279296875,577.8925170898438,3.4741907119750977,47.0,"Stromal, Macrophages_2, Unlabeled",0.041685640811920166,0.031959474086761475,0.02566014789044857,0.0,0.0,0.04254036024212837,5.563847025769064e-06,0.010562492534518242,0.0,0.0631096139550209,0.11994042247533798,0.0,0.0,0.0,0.0,0.0,0.6003893613815308,0.014108864590525627,0.0001876312162494287,0.049850281327962875,0.05422544851899147,0.0,0.005337942857295275,0.1326306313276291,0.014507902786135674,0.11397319287061691,0.13955196738243103,0.5397729277610779
588,0,3,197,4242.39013671875,673.2293701171875,2.343207359313965,46.0,"Stromal, Unlabeled, Macrophages_1",0.02771015651524067,0.018834281712770462,0.015565653331577778,0.0,0.0013676225207746029,0.030130954459309578,0.016236307099461555,0.0034044641070067883,0.0003865498583763838,0.05491384491324425,0.014454446732997894,4.0404188439424615e-06,0.001077510416507721,0.0,0.006830778904259205,0.0,0.7152376174926758,0.0031010613311082125,0.006041082087904215,0.08470358699560165,0.05870835483074188,9.133001003647223e-05,0.012564199976623058,0.5522673726081848,0.030831802636384964,0.10454178601503372,0.1256752908229828,0.11531978845596313
594,1,5,39,3059.9716796875,1706.9859619140625,82.17440032958984,46.0,"Invasive_Tumor, Stromal, Macrophages_1",0.002350729191675782,0.03979097306728363,0.03634552285075188,0.0,0.018848596140742302,0.07507233321666718,0.0,0.5007417798042297,0.0,0.10099368542432785,0.0,0.005631986074149609,0.0,0.0,0.04742774739861488,0.0,0.14805668592453003,0.0,0.0,0.024739934131503105,0.22705775499343872,8.50722029849477e-15,0.041677944362163544,0.0383133664727211,0.0056467438116669655,0.461407333612442,0.2229016125202179,0.0029952216427773237
607,1,6,33,2724.52685546875,1645.447265625,34.83699417114258,24.0,"Invasive_Tumor, Stromal, Macrophages_1",0.0059661888517439365,0.0006949930102564394,0.005186746828258038,0.0,0.0,0.10046782344579697,0.0,0.599448561668396,0.0,0.05129040405154228,0.0,0.0,0.0,0.0,0.0,0.07092765718698502,0.14206768572330475,0.0,0.0014004734111949801,0.02254939079284668,0.3136172294616699,0.0,6.874144049123787e-12,0.11478007584810257,0.0002969041815958917,0.05815654247999191,0.4995410740375519,0.013608179055154324
611,1,6,164,3008.9091796875,1670.48974609375,84.90804290771484,35.0,"Invasive_Tumor, Macrophages_1, Stromal",0.010681025683879852,0.018122706562280655,0.0159302931278944,0.0,0.0,0.10648267716169357,0.0,0.5384342670440674,0.0,0.11107341200113297,0.0,0.0010386795038357377,0.0,0.0,0.022506317123770714,0.022312544286251068,0.13197575509548187,0.0,0.0,0.021442493423819542,0.259006142616272,1.0841296926855648e-07,0.00030172496917657554,0.030694857239723206,0.0017082085832953453,0.15061065554618835,0.5507561564445496,0.006922279950231314
621,0,6,138,4002.795654296875,944.4708862304688,4.598821640014648,35.0,"Stromal, Macrophages_1, Endothelial",0.0033532464876770973,0.004533530678600073,0.016512548550963402,0.0,0.0,0.11066441237926483,0.0020705522038042545,0.02534090355038643,0.0,0.07162292301654816,0.03077481873333454,5.088889754034653e-09,0.0,0.0,0.007393551990389824,0.0024480896536260843,0.6696316003799438,0.020984502509236336,0.010440250858664513,0.024229003116488457,0.08379791676998138,0.0,0.007469560950994492,0.15932413935661316,0.01774660311639309,0.05724556744098663,0.4887784421443939,0.1856377273797989
622,0,7,65,3271.544189453125,2477.043701171875,25.606277465820312,34.0,"Stromal, B_Cells, Macrophages_1",0.10975344479084015,0.00152898661326617,0.01441514678299427,0.0,0.0,0.08146621286869049,0.011044073849916458,0.0,0.0,0.07286407798528671,0.043510716408491135,0.0,0.0,0.0,0.012713988311588764,0.0,0.6471589803695679,0.005544515326619148,0.0,0.0,0.005674187559634447,0.0,2.160389873603133e-22,0.05332982540130615,1.9309718754523253e-12,0.13389179110527039,0.24603526294231415,0.5610690116882324
625,0,6,646,3048.904541015625,2359.60791015625,18.28583335876465,15.0,"Stromal, Macrophages_1, Endothelial",0.01876893639564514,0.01256803423166275,0.005878289230167866,0.0,9.092495929508004e-06,0.08734499663114548,0.0006526940851472318,0.010070329532027245,5.4779957281425595e-05,0.05635962635278702,0.005552087444812059,0.0005085169686935842,0.006446588784456253,0.0006570008699782193,0.033256493508815765,0.00016514325398020446,0.7377870082855225,0.002038140781223774,0.002491977298632264,0.019390294328331947,0.062422968447208405,2.892304655688349e-05,0.009760178625583649,0.12748095393180847,0.012856203131377697,0.10639701783657074,0.584067165851593,0.09698626399040222
632,6,5,442,2698.266357421875,3432.9921875,184.13841247558594,36.0,"CD4+_T_Cells, CD8+_T_Cells, B_Cells",0.1387920081615448,0.29438263177871704,0.27718737721443176,0.0,0.0,0.03217419981956482,0.003039286471903324,0.0,0.0067656743340194225,0.08332943916320801,4.4004922528984025e-05,0.003201761282980442,0.0,0.0,0.0001993691548705101,0.0,0.11491410434246063,0.008439460769295692,0.0,0.03753068298101425,0.00036643314524553716,0.0,1.0817818212314226e-24,0.17517518997192383,1.891865293049221e-16,0.7466625571250916,0.0733189582824707,0.004476338624954224
636,0,7,40,3019.77001953125,3312.583984375,41.72966003417969,26.0,"Stromal, Unlabeled, B_Cells",0.027009570971131325,0.017531288787722588,0.02224005199968815,0.0,0.0,0.022948676720261574,0.0,0.0,0.0,0.017502345144748688,0.023752372711896896,0.005357736721634865,0.0,0.0,0.0,0.0,0.8268831372261047,0.0011737688910216093,0.0,0.03560110181570053,0.0017648335779085755,0.0,1.1235758494837355e-22,0.1857484132051468,0.002966956701129675,0.20728640258312225,0.11412592977285385,0.48810744285583496
637,0,6,536,3388.10546875,3311.992919921875,9.726129531860352,14.0,"Stromal, Endothelial, Macrophages_1",0.019495991989970207,1.4155806638882495e-05,0.015268941409885883,0.0,3.2448049751110375e-05,0.07113070040941238,0.002712785266339779,5.090236300020479e-06,0.0,0.031812410801649094,0.00857457797974348,0.0036098717246204615,0.01149825844913721,0.0,0.0025567125994712114,0.0,0.8124637603759766,0.012323488481342793,0.0,0.008500803261995316,0.03742602467536926,0.0,0.018492117524147034,0.1322403848171234,0.021076323464512825,0.10420722514390945,0.5539796352386475,0.13257834315299988
638,0,5,2016,4132.142578125,3376.988525390625,30.777111053466797,35.0,"Stromal, Macrophages_1, B_Cells",0.08287585526704788,0.050310634076595306,0.07805893570184708,0.00029207897023297846,0.0003503412881400436,0.02262038365006447,0.0013356903800740838,0.0,0.0033069809433072805,0.12447003275156021,0.0052479407750070095,0.0022481372579932213,0.009410017170011997,0.0009302651742473245,0.001859826734289527,1.888133556349203e-05,0.5739057660102844,0.01698792353272438,0.0,0.02577037736773491,0.02367621473968029,0.0005688400124199688,0.01582888700067997,0.14016646146774292,0.021357020363211632,0.6049265265464783,0.12348518520593643,0.06999074667692184
639,0,5,168,3423.2314453125,2745.176025390625,9.173097610473633,13.0,"Stromal, Macrophages_1, B_Cells",0.047068316489458084,0.021998602896928787,0.03613411635160446,0.0,2.634720476635266e-05,0.012286578305065632,9.315182978753e-06,5.395280459197238e-05,0.0,0.05928561091423035,4.434656602825271e-06,0.0023059691302478313,0.0010083025554195046,0.0,0.006447820924222469,0.0,0.810653030872345,0.0013418300077319145,0.0,0.0013757841661572456,0.06349917501211166,0.0,0.008063570596277714,0.04473218321800232,0.019671587273478508,0.60069739818573,0.1767388880252838,0.08659716695547104
670,6,5,61,4162.0673828125,304.8782653808594,251.37574768066406,62.0,"CD4+_T_Cells, Unlabeled, Macrophages_1",0.0399014949798584,0.30377453565597534,0.1286344975233078,0.0009323395206592977,0.02090560272336006,0.018227804452180862,0.014937528409063816,0.0,0.0,0.14529672265052795,0.012722647748887539,0.0,0.007336901966482401,0.0,0.01947837322950363,0.0,0.0862637534737587,0.0,0.0,0.20158788561820984,0.005029155407100916,0.005756048951297998,0.0742935836315155,0.0704890638589859,0.0017464164411649108,0.6258261799812317,0.08837361633777618,0.12848584353923798
671,6,7,54,4120.56787109375,359.10296630859375,146.71725463867188,61.5,"CD4+_T_Cells, CD8+_T_Cells, B_Cells",0.0920558050274849,0.3203870952129364,0.1846594512462616,0.0,0.03223982825875282,0.03379172086715698,0.002759964670985937,0.0,0.0,0.10934411734342575,0.04101791977882385,0.0,0.0007405703072436154,0.0,0.008621979504823685,0.0,0.10657345503568649,0.0,0.0,0.06780814379453659,0.0014032252365723252,0.0046529751271009445,0.06364497542381287,0.08591998368501663,1.401298464324817e-45,0.2907455563545227,0.05869416892528534,0.49493908882141113
673,0,7,63,4036.751708984375,443.0761413574219,18.70172119140625,61.0,"Stromal, Endothelial, Unlabeled",0.05533004179596901,0.11450807005167007,0.08725368976593018,0.0,0.00010496006871107966,0.05247809365391731,0.01171284168958664,2.882769194911816e-06,0.0002814157633110881,0.07144316285848618,0.06185123696923256,0.0,0.0,0.0,0.0,0.0,0.4559617340564728,0.0022106089163571596,0.00012619339395314455,0.08673518896102905,0.004308515228331089,5.19537646336742e-32,0.0013826433569192886,0.18638436496257782,0.0036276669707149267,0.23436236381530762,0.1352521926164627,0.43468227982521057
674,6,5,973,4422.6669921875,533.994384765625,206.54989624023438,45.0,"CD4+_T_Cells, CD8+_T_Cells, B_Cells",0.13326403498649597,0.3224055767059326,0.21321052312850952,0.0002872057375498116,0.006410940550267696,0.02118179202079773,0.0024406113661825657,0.001086474978365004,0.002618996426463127,0.13334433734416962,0.003684166818857193,0.000646085652988404,0.00803287886083126,6.277212378336117e-05,0.006410458590835333,0.0,0.08272800594568253,0.003754277480766177,0.0,0.058430831879377365,0.003641764633357525,0.002387245651334524,0.029935890808701515,0.17018263041973114,0.005852287169545889,0.6796565055847168,0.07832169532775879,0.03002212569117546
678,7,5,122,4248.05078125,262.69110107421875,209.91775512695312,45.0,"Unlabeled, CD4+_T_Cells, CD8+_T_Cells",0.029921265318989754,0.12386216968297958,0.07361827045679092,0.005542145576328039,0.01483980007469654,0.014948826283216476,0.002699274569749832,0.017702825367450714,0.0,0.064484603703022,0.001617789501324296,0.0,0.00182626664172858,0.0,0.003139941720291972,0.0,0.06946385651826859,0.0006241523078642786,0.0021120968740433455,0.573596715927124,0.013480531051754951,0.022651508450508118,0.029425792396068573,0.07448083162307739,0.0055966125801205635,0.7768335938453674,0.05172164365649223,0.025809668004512787
682,0,3,129,3738.152587890625,2013.5067138671875,3.8970553874969482,24.0,"Stromal, Unlabeled, Macrophages_1",0.04258035495877266,0.02219618484377861,0.028705986216664314,0.0,0.0,0.0641574114561081,0.010670870542526245,0.01308926660567522,0.0,0.04101823642849922,5.680229878635146e-05,0.0,0.0017479525413364172,0.0,0.003838447155430913,5.542420331039466e-05,0.7100986242294312,0.0,0.0,0.06178412213921547,0.06766439974308014,1.4803316977127368e-41,0.0034300561528652906,0.5449992418289185,0.012678646482527256,0.14746876060962677,0.18964914977550507,0.03410970792174339
683,0,7,243,4664.9013671875,1809.0731201171875,2.191495895385742,15.0,"Stromal, Macrophages_2, B_Cells",0.030445164069533348,0.009834866039454937,0.01319684088230133,0.0,0.0,0.04677899554371834,0.0011181398294866085,0.00010602769907563925,0.003054138273000717,0.015359695069491863,0.12002141028642654,0.0030827210284769535,0.0,0.0,0.0076867081224918365,0.0,0.7374820709228516,0.0,0.0,0.011833087541162968,0.02163701318204403,0.0001183083513751626,0.004934236872941256,0.06647174060344696,0.014491753652691841,0.08259174227714539,0.162042498588562,0.6477125883102417
685,0,6,628,4518.33837890625,2036.77880859375,3.7479214668273926,23.0,"Stromal, Endothelial, Macrophages_1",0.01503859180957079,0.007136779837310314,0.010524055920541286,6.950756505830213e-05,0.0001085086987586692,0.08491356670856476,0.004669531714171171,0.011927277781069279,0.0002487098681740463,0.03446396812796593,0.010746516287326813,7.271938375197351e-05,0.0025975580792874098,0.0,0.015559379011392593,0.0007042220095172524,0.7776156663894653,0.0017277465667575598,0.0009019606513902545,0.020973902195692062,0.06471046805381775,0.0002141779550584033,0.013397523202002048,0.1681150645017624,0.02666493132710457,0.08437348902225494,0.5164691805839539,0.12605510652065277
693,0,5,149,3831.558837890625,2301.89599609375,27.66883087158203,46.0,"Stromal, Macrophages_1, CD8+_T_Cells",0.09817247092723846,0.047888968139886856,0.07044295221567154,0.0,0.0,0.0527271032333374,0.007417823653668165,0.0011804590467363596,0.0060866535641252995,0.11625247448682785,0.00487104244530201,0.004996167961508036,0.014381671324372292,0.0,0.0007491878350265324,0.0,0.5263044238090515,0.009986219927668571,0.0,0.03854234889149666,0.03422141075134277,0.0,0.01831011101603508,0.1724950224161148,0.0207259152084589,0.5449239015579224,0.14951202273368835,0.05981170013546944
694,5,2,45,3590.207275390625,2561.945556640625,127.92369842529297,9.0,"DCIS_2, Myoepi_ACTA2+, Myoepi_KRT15+",0.0,0.0,0.0,0.0,0.5385465025901794,0.0,0.0,0.0,0.0,0.010369256138801575,0.0,0.0,0.2647383511066437,0.07071956247091293,0.0,0.0,0.11481019854545593,0.0008160614524967968,0.0,0.0,0.0,0.05973212420940399,0.9394093751907349,0.0,0.0008194904075935483,2.6738936062068884e-36,0.0,3.8982918340479955e-05
696,2,2,153,3640.703857421875,2476.676025390625,110.87908172607422,15.0,"Myoepi_ACTA2+, Myoepi_KRT15+, Stromal",0.0,0.0,0.004034764599055052,0.0,0.12202981114387512,0.0020123100839555264,0.0,0.0,0.0,0.015222348272800446,0.0,0.0,0.36557549238204956,0.3165946304798126,0.0,0.0,0.17031851410865784,0.000314319011522457,0.0,0.0038976934738457203,0.010035344399511814,0.014524232596158981,0.793554425239563,5.45890525215369e-32,0.11300762742757797,0.019983910024166107,0.04324754327535629,0.005646913778036833
697,0,7,39,3887.78955078125,2532.2158203125,10.327139854431152,45.0,"Stromal, B_Cells, Macrophages_1",0.08519499003887177,0.012667768634855747,0.025492263957858086,0.0,0.0,2.5044130325113656e-06,0.0,0.0,0.0,0.07408524304628372,0.051135338842868805,0.05758841335773468,0.0,0.0,0.0,0.0,0.6760155558586121,0.017176156863570213,0.0,0.0006416512769646943,0.03493890166282654,0.0,0.003739343723282218,0.03206087276339531,0.018528392538428307,0.3078624904155731,0.04535168409347534,0.5575182437896729
698,0,2,51,3592.32958984375,2562.735595703125,54.125762939453125,16.0,"Stromal, Myoepi_ACTA2+, Stromal_&_T_Cell_Hybrid",0.0,0.0,0.006323637906461954,0.0,0.08048611134290695,0.02264401689171791,0.0,0.0,0.0,0.020116208121180534,0.0,0.0,0.21770983934402466,0.020193738862872124,0.0,0.0,0.6112995743751526,0.017028534784913063,0.0,0.004198472481220961,0.0099886329844594,0.002280566142871976,0.8576740026473999,0.00046771072084084153,0.019215883687138557,0.03282477706670761,0.07478906959295273,0.0027594149578362703
701,0,6,37,3643.792236328125,1783.4915771484375,22.967571258544922,47.0,"Stromal, Endothelial, Unlabeled",0.019660593941807747,0.026402445510029793,0.029298927634954453,0.0,0.0,0.15729400515556335,0.0,0.05356627702713013,0.0,0.11745751649141312,0.022553928196430206,0.027645733207464218,0.0,0.0,0.005621079821139574,0.00046303318231366575,0.4602492153644562,0.0,0.006509635131806135,0.07327767461538315,0.15973255038261414,1.401298464324817e-45,0.0021751942113041878,0.18178591132164001,0.0032267486676573753,0.0806177407503128,0.40432998538017273,0.16813182830810547
702,0,3,47,4245.10498046875,2559.828857421875,3.347684383392334,8.0,"Stromal, Unlabeled, B_Cells",0.02122664451599121,0.02167079970240593,7.761571032460779e-05,0.0,0.0,1.9897950551239774e-05,1.4335330888570752e-05,0.0,0.0,0.00020144337031524628,0.014653559774160385,0.0,0.0,0.0,1.0066022696264554e-05,0.0,0.8821366429328918,0.0,0.0,0.05998891592025757,0.03998711332678795,0.0,0.005111141595989466,0.576197624206543,0.019664034247398376,0.09806647896766663,0.13333100080490112,0.12764260172843933
703,6,5,47,4118.6767578125,2909.03369140625,50.49879455566406,48.0,"Macrophages_1, B_Cells, Stromal",0.18162284791469574,0.14174599945545197,0.09020920097827911,0.0,0.0,0.02549820952117443,0.0,0.0,0.0,0.2707310914993286,0.02127545326948166,0.0,0.0,0.0,0.0018736233469098806,0.0,0.22460561990737915,0.028925932943820953,0.0,0.013511965051293373,0.003841159865260124,0.0,6.218480181353411e-20,0.08223851770162582,0.0003875918919220567,0.5636762380599976,0.17224964499473572,0.17760686576366425
704,0,7,81,4045.947265625,2765.2109375,26.821136474609375,59.0,"Stromal, CD8+_T_Cells, Macrophages_1",0.06363407522439957,0.026620615273714066,0.07738768309354782,0.0,0.0,0.03580823540687561,0.0009685431141406298,0.0,0.0,0.07412964850664139,0.0572199709713459,0.012364372611045837,0.001618234091438353,0.0,0.019466908648610115,0.0,0.5936724543571472,0.019678961485624313,0.0,0.01743018813431263,0.04055722802877426,0.0,0.009330756030976772,0.09597625583410263,0.019059963524341583,0.2646888196468353,0.08503426611423492,0.4853527545928955
708,0,7,54,4125.03125,3204.0283203125,51.846275329589844,46.0,"Stromal, CD8+_T_Cells, CD4+_T_Cells",0.10308432579040527,0.0715537741780281,0.09134594351053238,0.0,0.0,0.0033605655189603567,0.0006534162093885243,0.0,0.0,0.04320378601551056,0.03383789584040642,0.0,0.0,0.0,0.0,0.0,0.6220898628234863,0.006693589501082897,0.0,0.024176979437470436,0.0009262179373763502,0.0,3.3836410414634146e-29,0.18080994486808777,0.0011118307011201978,0.3103965222835541,0.029648127034306526,0.47710737586021423
713,0,5,151,4155.76123046875,4208.4501953125,46.72763442993164,35.0,"Stromal, Macrophages_1, CD8+_T_Cells",0.056286077946424484,0.05767793953418732,0.07590224593877792,0.0,0.00018390595505479723,0.008061193861067295,0.004981451202183962,0.0,0.000460745271993801,0.12277670204639435,0.020085973665118217,5.4838248615851626e-05,0.0034759712871164083,0.0,0.0,0.0,0.6110252737998962,0.008382204920053482,0.0,0.030645471066236496,0.016497693955898285,0.0,0.00836929865181446,0.13548986613750458,0.007073734886944294,0.6349983215332031,0.05992322415113449,0.1376478672027588
715,2,2,378,4086.192138671875,3925.3544921875,87.05603790283203,25.0,"Myoepi_ACTA2+, Stromal, DCIS_2",0.001344615826383233,0.0010769368382170796,0.0308863315731287,0.0,0.17447632551193237,0.020954109728336334,0.0,0.0005127088516019285,0.0018348799785599113,0.05622705817222595,0.0,0.0,0.4320506453514099,0.09034854173660278,0.0,0.0,0.17992699146270752,0.002380051650106907,0.0,0.00798087939620018,0.008362137712538242,0.008482709527015686,0.810487687587738,0.014677277766168118,0.013050680980086327,0.05032903328537941,0.09190584719181061,0.002704615006223321
716,0,6,44,4174.83447265625,4126.83056640625,23.303998947143555,23.0,"Stromal, Endothelial, Macrophages_1",0.011105834506452084,0.0,0.014466377906501293,0.0,0.0033814108464866877,0.13675351440906525,0.0,0.0,0.0,0.09998556971549988,7.677508256165311e-05,0.0,0.06458602100610733,0.00392761267721653,0.0,0.0,0.6460810303688049,0.01878977008163929,0.0,0.0008460924145765603,0.04438037797808647,0.0,0.0994039997458458,0.01730404421687126,0.03579356148838997,0.18281039595603943,0.5968928933143616,0.02341466024518013
720,0,6,42,3713.8359375,4118.06640625,6.7813615798950195,14.0,"Stromal, Endothelial, Macrophages_1",0.0038458253256976604,0.0,0.004617867060005665,0.0,0.0,0.0514112189412117,0.0,0.0,0.0,0.045426495373249054,0.011615621857345104,0.0,0.0,0.0,0.0,0.0,0.8776408433914185,0.004031968768686056,0.0,0.0014101319247856736,0.03963225334882736,0.0,0.001111102057620883,0.1047176718711853,0.015048069879412651,0.10532023757696152,0.6099033355712891,0.12426730245351791
721,0,3,44,3832.655517578125,4210.20458984375,31.275745391845703,15.0,"Stromal, B_Cells, Unlabeled",0.06377483904361725,0.0,0.0,0.0,0.0,0.019504470750689507,0.011657783761620522,0.0,0.0,0.026538072153925896,0.0005519257974810898,0.0,0.0,0.0,0.0,0.0,0.8176584839820862,0.012421607039868832,0.0,0.04789278656244278,0.0035271288361400366,0.0,0.00011231666576350108,0.5682615637779236,0.0007007669191807508,0.13923820853233337,0.16852185130119324,0.11963820457458496
725,0,2,332,4333.158203125,3757.134521484375,50.84321212768555,34.0,"Stromal, Macrophages_1, Endothelial",0.016941582784056664,0.0009770410833880305,0.04067425802350044,0.00010418355668662116,0.11326571553945541,0.05737943947315216,0.0,0.000390274595702067,0.0005676434375345707,0.0892549380660057,0.00042907928582280874,0.000942690297961235,0.16590258479118347,0.00996746402233839,0.0,0.0,0.49029844999313354,0.0007130313897505403,0.0,0.012191846035420895,0.007817352190613747,0.0041563683189451694,0.723569393157959,0.02309669926762581,0.012349240481853485,0.07545005530118942,0.14496906101703644,0.00859186239540577
729,5,1,43,4133.6103515625,4974.57861328125,138.84339904785156,15.0,"DCIS_2, Myoepi_ACTA2+, DCIS_1",0.0,0.0,0.00268538948148489,0.08618725836277008,0.7192206382751465,0.0023260791786015034,0.0,0.013773778453469276,0.0,0.013624259270727634,0.0,0.0,0.11753343045711517,0.0,0.0,0.0,0.04159536212682724,0.0,0.0,0.0030537107959389687,0.00025368607020936906,0.5253645181655884,0.3353773057460785,0.009643789380788803,0.12335176020860672,0.0010405014036223292,0.0039049566257745028,0.001063419971615076
