grid_id,x,y,n_cells,C_state,I_state,C_margin,I_margin
3293,1100.0,4300.0,640,1,5,0.72037727,0.414719
3294,1200.0,4300.0,540,1,5,0.9900975,1.0
3295,1300.0,4300.0,427,0,7,0.5238601,0.10842571
3296,1400.0,4300.0,317,0,7,0.9231548,0.2760099
3297,1500.0,4300.0,249,0,7,0.88014793,0.29117882
3298,1600.0,4300.0,206,0,7,0.96580756,0.8836428
3299,1700.0,4300.0,152,0,7,0.9999952,0.8863554
3300,1800.0,4300.0,143,0,7,0.99999523,0.94733685
3301,1900.0,4300.0,141,0,4,0.4129554,0.22194017
3302,2000.0,4300.0,128,0,4,0.80357975,0.26057664
3303,2100.0,4300.0,123,0,7,1.0,0.1963408
3304,2200.0,4300.0,91,0,0,0.9999958,0.0066077113
3305,2300.0,4300.0,114,0,7,0.99999607,0.746934
3306,2400.0,4300.0,116,0,0,0.7479523,0.36614144
3307,2500.0,4300.0,110,0,0,0.9838062,0.38533628
3308,2600.0,4300.0,112,0,0,0.88428867,0.09759742
3309,2700.0,4300.0,106,0,0,0.8297611,0.26496625
3310,2800.0,4300.0,113,0,0,0.99520355,0.5522085
3311,2900.0,4300.0,115,0,0,0.96957904,0.34592214
3312,3000.0,4300.0,125,0,7,0.9999955,0.881063
3313,3100.0,4300.0,136,0,0,0.9951944,0.5561708
3314,3200.0,4300.0,140,0,0,0.891909,0.45462617
3315,3300.0,4300.0,143,0,2,0.7008012,0.026759595
3316,3400.0,4300.0,156,0,7,0.93575287,0.53534657
3317,3500.0,4300.0,200,0,7,0.957688,0.401896
3318,3600.0,4300.0,224,0,7,0.7884365,0.13933095
3319,3700.0,4300.0,277,0,7,0.9927087,0.96920985
3320,3800.0,4300.0,286,0,0,0.9713097,0.20167753
3321,3900.0,4300.0,315,0,0,0.9657302,0.084520996
3322,4000.0,4300.0,352,0,0,0.7936962,0.03241709
3323,4100.0,4300.0,351,0,4,0.678478,0.11695664
3324,4200.0,4300.0,361,0,4,0.48705465,0.19428799
3325,4300.0,4300.0,313,0,6,0.9142767,0.107400924
3326,4400.0,4300.0,270,0,0,0.8597505,0.18691832
3327,4500.0,4300.0,262,0,7,0.9999945,0.096417725
3328,4600.0,4300.0,209,0,2,0.8585566,0.11187297
3329,4700.0,4300.0,144,0,2,0.90363145,0.090587914
3330,4800.0,4300.0,112,0,0,0.99601567,0.09078312
3331,4900.0,4300.0,123,0,0,0.9682077,0.27318513
3332,5000.0,4300.0,146,0,7,0.9695412,0.46797103
3333,5100.0,4300.0,146,0,7,0.92130446,0.6757678
3334,5200.0,4300.0,133,0,7,0.9367704,0.34653467
3335,5300.0,4300.0,132,0,7,0.99999535,1.0
3336,5400.0,4300.0,228,0,7,0.99999374,0.9374821
3337,5500.0,4300.0,474,0,2,0.85913503,0.021455169
3338,5600.0,4300.0,850,0,0,0.6365721,0.2500475
3339,5700.0,4300.0,1156,0,4,0.5288472,0.16883764
3340,5800.0,4300.0,1324,0,0,0.64576066,0.25759065
3341,5900.0,4300.0,1332,2,6,0.5233919,0.13814527
3342,6000.0,4300.0,1182,0,0,0.4245706,0.07905972
3343,6100.0,4300.0,1063,0,0,0.6209708,0.027254686
3344,6200.0,4300.0,858,4,3,0.9553468,0.49045956
3345,6300.0,4300.0,570,4,3,0.8671631,0.7622938
3346,6400.0,4300.0,352,4,3,0.0050687194,0.48637763
3347,6500.0,4300.0,175,1,1,0.99332964,0.02423817
3348,6600.0,4300.0,310,4,3,0.5648112,1.0
3349,6700.0,4300.0,540,4,3,0.7508625,0.47592753
3350,6800.0,4300.0,761,4,3,0.5269737,0.6826465
3351,6900.0,4300.0,791,4,3,0.84072924,0.42444074
3352,7000.0,4300.0,566,0,7,0.7711241,0.1633696
3353,7100.0,4300.0,339,0,7,0.9971565,0.24195889
3354,7200.0,4300.0,131,0,7,0.9999955,1.0
3355,7300.0,4300.0,67,0,7,0.99999535,1.0
3356,7400.0,4300.0,52,0,7,0.99999535,1.0
3357,7500.0,4300.0,37,0,7,0.99999535,0.99255073
3358,0.0,4400.0,823,0,4,0.16076297,0.18441513
3359,100.0,4400.0,1154,6,4,0.634602,0.19694512
3360,200.0,4400.0,1297,6,4,0.029446572,0.16062486
3361,300.0,4400.0,1149,0,1,0.63146627,0.04441254
3362,400.0,4400.0,960,5,1,0.8446847,1.0
3363,500.0,4400.0,932,0,6,0.18998963,0.034205556
3364,600.0,4400.0,833,0,6,0.1362263,0.007842988
3365,700.0,4400.0,756,1,6,0.6954319,0.056064725
3366,800.0,4400.0,619,1,2,0.3455555,0.1549587
3367,900.0,4400.0,619,3,5,0.087152064,0.16083324
3368,1000.0,4400.0,672,0,5,0.004974693,0.10599011
3369,1100.0,4400.0,691,1,5,0.2736748,0.12649459
3370,1200.0,4400.0,667,1,5,1.0,1.0
3371,1300.0,4400.0,572,1,5,0.32200986,0.064682186
3372,1400.0,4400.0,469,1,5,0.76375675,0.081584126
3373,1500.0,4400.0,410,1,5,0.18562126,0.043720335
3374,1600.0,4400.0,346,0,7,0.47363675,0.0985235
3375,1700.0,4400.0,262,0,7,0.94889,0.25019798
3376,1800.0,4400.0,194,0,0,0.89980584,0.52946424
3377,1900.0,4400.0,139,0,7,0.42170954,0.76606727
3378,2000.0,4400.0,131,0,7,0.9967006,0.74251324
3379,2100.0,4400.0,110,0,0,0.98057026,0.37289402
3380,2200.0,4400.0,97,0,0,1.0,0.30818164
3381,2300.0,4400.0,117,0,7,0.99999535,0.9230577
3382,2400.0,4400.0,133,0,7,0.9999958,1.0
3383,2500.0,4400.0,140,0,7,0.9999957,0.50851977
3384,2600.0,4400.0,123,0,4,0.9990738,0.0030267835
3385,2700.0,4400.0,129,0,0,1.0,0.2539728
3386,2800.0,4400.0,125,0,0,0.99999744,0.37615147
3387,2900.0,4400.0,116,0,7,0.87916994,0.62866336
3388,3000.0,4400.0,118,0,7,0.99999535,0.9085339
3389,3100.0,4400.0,125,0,7,0.99999475,0.60998976
3390,3200.0,4400.0,130,0,0,0.92302495,0.47345516
3391,3300.0,4400.0,156,0,7,0.99069524,0.53512275
3392,3400.0,4400.0,203,0,0,0.56766665,0.077090174
3393,3500.0,4400.0,229,0,7,0.8957956,0.0061356127
3394,3600.0,4400.0,258,0,7,0.91685855,0.03375125
3395,3700.0,4400.0,286,0,0,0.9999955,0.08941677
3396,3800.0,4400.0,278,0,7,0.9999659,0.8167486
3397,3900.0,4400.0,257,0,0,0.99999523,0.16093498
3398,4000.0,4400.0,279,0,7,0.9999951,1.0
3399,4100.0,4400.0,258,0,7,0.9829171,0.16880217
3400,4200.0,4400.0,257,0,7,0.90349275,0.1530549
3401,4300.0,4400.0,270,0,7,0.99936116,0.74875957
3402,4400.0,4400.0,224,0,2,0.09393942,0.39584836
3403,4500.0,4400.0,162,0,0,0.85433203,0.083201766
3404,4600.0,4400.0,114,0,7,0.7564236,0.016135782
3405,4700.0,4400.0,115,0,7,0.9999564,0.9996239
3406,4800.0,4400.0,125,0,7,0.999996,0.9137644
3407,4900.0,4400.0,127,0,2,0.81918824,0.16172174
3408,5000.0,4400.0,133,0,2,0.25083724,0.5338534
3409,5100.0,4400.0,137,0,7,0.99999535,0.9726258
3410,5200.0,4400.0,123,0,7,0.99999535,0.98790705
3411,5300.0,4400.0,95,0,7,0.99999535,1.0
3412,5400.0,4400.0,137,0,7,0.99999535,1.0
3413,5500.0,4400.0,347,0,0,0.2943824,0.052503705
3414,5600.0,4400.0,755,0,0,0.12858266,0.13120025
3415,5700.0,4400.0,1174,6,4,0.3630475,0.21481723
3416,5800.0,4400.0,1492,6,4,0.7083709,0.024640441
3417,5900.0,4400.0,1560,2,4,0.03785318,0.09125689
3418,6000.0,4400.0,1297,7,4,0.07068008,0.06526309
3419,6100.0,4400.0,1064,0,4,0.44026,0.049516916
3420,6200.0,4400.0,872,4,3,0.841429,0.31479967
3421,6300.0,4400.0,607,4,3,0.98059684,0.85630643
3422,6400.0,4400.0,401,7,3,0.7256426,0.666276
3423,6500.0,4400.0,227,4,3,1.0,0.95800656
3424,6600.0,4400.0,317,7,1,0.034968734,0.07984623
3425,6700.0,4400.0,556,4,3,0.09155607,0.652666
3426,6800.0,4400.0,737,4,3,0.76032776,0.75243646
3427,6900.0,4400.0,766,4,3,0.31101078,0.22343403
3428,7000.0,4400.0,620,0,7,0.6796168,0.10362063
3429,7100.0,4400.0,409,0,7,0.6511409,0.681474
3430,7200.0,4400.0,200,0,7,0.9976005,0.9011717
3431,7300.0,4400.0,86,0,7,0.9999955,1.0
3432,7400.0,4400.0,52,0,7,0.9999956,1.0
3433,7500.0,4400.0,40,0,7,0.9999955,1.0
3434,0.0,4500.0,690,5,1,0.47175288,0.17019358
3435,100.0,4500.0,1028,6,0,0.55128545,0.019196749
3436,200.0,4500.0,1173,6,4,0.02971968,0.0550541
3437,300.0,4500.0,1088,0,0,0.51714677,0.11133814
3438,400.0,4500.0,933,5,1,0.7084422,0.6649053
3439,500.0,4500.0,871,5,6,0.26238933,0.14043033
3440,600.0,4500.0,807,0,0,0.14366154,0.011303306
3441,700.0,4500.0,721,1,5,0.7066333,0.012096494
3442,800.0,4500.0,602,1,2,0.5610843,0.2647555
3443,900.0,4500.0,580,0,5,0.033970892,0.0037326813
3444,1000.0,4500.0,631,3,2,0.12303001,0.20060651
3445,1100.0,4500.0,677,0,0,0.025267452,0.08098751
3446,1200.0,4500.0,730,1,5,0.98537844,0.74674433
3447,1300.0,4500.0,688,1,5,0.9059886,0.97849894
3448,1400.0,4500.0,607,1,5,1.0,0.9155141
3449,1500.0,4500.0,542,1,5,0.41973558,0.2578314
3450,1600.0,4500.0,416,1,5,0.99874496,0.9775241
3451,1700.0,4500.0,324,1,5,0.7432192,0.24865824
3452,1800.0,4500.0,202,0,7,0.41040513,0.07659769
3453,1900.0,4500.0,136,0,7,0.8402779,0.17997792
3454,2000.0,4500.0,114,0,0,0.48427957,0.1918847
3455,2100.0,4500.0,94,0,0,0.98414177,0.35353032
3456,2200.0,4500.0,113,0,0,1.0,0.11101395
3457,2300.0,4500.0,118,0,7,0.99999535,0.83187765
3458,2400.0,4500.0,137,0,7,0.99707144,0.94805115
3459,2500.0,4500.0,148,0,0,0.99999845,0.36573005
3460,2600.0,4500.0,172,0,0,1.0,0.21247748
3461,2700.0,4500.0,171,0,7,0.99999535,0.68534124
3462,2800.0,4500.0,160,0,2,0.82070297,0.005918294
3463,2900.0,4500.0,157,0,0,0.7538913,0.25920445
3464,3000.0,4500.0,139,0,0,1.0,0.39738923
3465,3100.0,4500.0,138,3,2,0.35779747,0.17097688
3466,3200.0,4500.0,154,0,7,0.9969039,0.14216682
3467,3300.0,4500.0,194,0,7,0.85388994,0.21514037
3468,3400.0,4500.0,230,0,6,0.74186337,0.23513266
3469,3500.0,4500.0,255,0,0,0.85415417,0.07050198
3470,3600.0,4500.0,271,0,2,0.42628992,0.30511922
3471,3700.0,4500.0,255,0,0,0.9742995,0.11808029
3472,3800.0,4500.0,234,0,0,0.76723194,0.3417639
3473,3900.0,4500.0,207,0,0,0.99998254,0.15373221
3474,4000.0,4500.0,180,0,0,0.99992657,0.2620464
3475,4100.0,4500.0,165,0,7,0.96286523,0.06064278
3476,4200.0,4500.0,190,0,7,0.9953859,0.010683477
3477,4300.0,4500.0,200,0,4,0.93194264,0.2385585
3478,4400.0,4500.0,202,0,2,0.26560792,0.063382566
3479,4500.0,4500.0,179,0,2,0.98965895,0.4852475
3480,4600.0,4500.0,111,0,2,0.9576374,0.7095075
3481,4700.0,4500.0,99,0,2,0.7413331,0.30848143
3482,4800.0,4500.0,104,0,7,0.98892903,0.980583
3483,4900.0,4500.0,125,0,2,0.773149,0.3865244
3484,5000.0,4500.0,124,0,2,0.021092087,0.5486026
3485,5100.0,4500.0,122,0,2,0.71452737,0.5306542
3486,5200.0,4500.0,101,0,7,0.73434305,0.3909951
3487,5300.0,4500.0,101,0,7,0.99999535,0.83244026
3488,5400.0,4500.0,105,0,7,0.99999535,1.0
3489,5500.0,4500.0,213,0,2,0.15352085,0.7490082
3490,5600.0,4500.0,557,0,0,0.57409096,0.13034913
3491,5700.0,4500.0,929,6,6,0.18210739,0.107741386
3492,5800.0,4500.0,1247,6,4,0.5267285,0.038162023
3493,5900.0,4500.0,1339,6,0,0.26286092,0.04625112
3494,6000.0,4500.0,1140,6,4,0.09426451,0.21900633
3495,6100.0,4500.0,944,0,0,0.6030364,0.06108454
3496,6200.0,4500.0,791,4,3,0.3440982,0.27684206
3497,6300.0,4500.0,654,4,3,0.7414622,0.5921266
3498,6400.0,4500.0,536,7,3,0.6808931,0.82336926
3499,6500.0,4500.0,464,6,6,0.109169304,0.4571008
3500,6600.0,4500.0,498,7,3,0.4489801,0.14147776
3501,6700.0,4500.0,653,4,3,0.5630176,0.47754988
3502,6800.0,4500.0,755,4,3,0.804836,0.6187985
3503,6900.0,4500.0,780,0,3,0.470497,0.20396167
3504,7000.0,4500.0,652,0,0,0.101926476,0.06240639
3505,7100.0,4500.0,429,0,4,0.5452636,0.020461828
3506,7200.0,4500.0,255,0,7,0.9803184,0.71647066
3507,7300.0,4500.0,138,0,7,0.93274975,1.0
3508,7400.0,4500.0,100,0,7,0.99666744,1.0
3509,7500.0,4500.0,64,0,7,0.9887481,0.3430902
3510,0.0,4600.0,543,5,1,0.32879,0.33043736
3511,100.0,4600.0,897,6,6,0.03247264,0.00784944
3512,200.0,4600.0,1117,2,1,0.059736073,0.2216572
3513,300.0,4600.0,1119,0,1,0.064633936,0.2026441
3514,400.0,4600.0,1002,0,1,0.8575471,0.09005043
3515,500.0,4600.0,971,2,1,0.17087626,0.57540464
3516,600.0,4600.0,796,0,1,0.31423977,0.037222043
3517,700.0,4600.0,691,1,4,0.017429948,0.26443237
3518,800.0,4600.0,572,1,5,0.802503,0.39148724
3519,900.0,4600.0,575,0,2,0.5051701,0.07016444
3520,1000.0,4600.0,659,0,2,0.4909168,0.086260706
3521,1100.0,4600.0,688,1,2,0.9285242,0.2828451
3522,1200.0,4600.0,755,1,5,0.49449933,0.21654505
3523,1300.0,4600.0,743,1,2,0.8131086,0.19834906
3524,1400.0,4600.0,695,1,5,0.3643961,0.12903768
3525,1500.0,4600.0,625,0,0,0.5812015,0.008503437
3526,1600.0,4600.0,439,0,5,0.31541377,0.3012814
3527,1700.0,4600.0,302,7,6,0.0011003315,0.0047599375
3528,1800.0,4600.0,196,0,6,0.06662285,0.010579228
3529,1900.0,4600.0,111,0,6,0.9998882,0.11999683
3530,2000.0,4600.0,98,0,7,0.9999955,1.0
3531,2100.0,4600.0,95,0,7,0.99999535,0.8689298
3532,2200.0,4600.0,95,0,0,1.0,0.24871519
3533,2300.0,4600.0,139,0,0,0.9936681,0.33948874
3534,2400.0,4600.0,166,0,7,0.9892422,0.0038045943
3535,2500.0,4600.0,189,0,7,0.80454797,0.59746957
3536,2600.0,4600.0,209,0,7,0.99999535,0.9357459
3537,2700.0,4600.0,224,0,7,0.9938459,0.14971936
3538,2800.0,4600.0,209,0,0,0.9839905,0.21723956
3539,2900.0,4600.0,189,0,0,0.89349306,0.005682349
3540,3000.0,4600.0,165,0,0,1.0,0.10536492
3541,3100.0,4600.0,162,0,7,0.9906833,0.3473729
3542,3200.0,4600.0,186,0,7,0.99999535,0.8996535
3543,3300.0,4600.0,211,0,7,0.9999847,0.7645662
3544,3400.0,4600.0,243,0,0,0.99642646,0.4631058
3545,3500.0,4600.0,243,0,0,1.0,0.5597103
3546,3600.0,4600.0,224,0,7,0.9999946,0.871772
3547,3700.0,4600.0,212,0,7,0.9853968,0.022099495
3548,3800.0,4600.0,200,0,7,0.9999949,0.33635795
3549,3900.0,4600.0,167,0,7,0.9997491,0.78538394
3550,4000.0,4600.0,135,0,7,0.96523345,0.7243535
3551,4100.0,4600.0,139,0,7,0.99999535,0.88907063
3552,4200.0,4600.0,207,0,2,0.81841147,0.2932261
3553,4300.0,4600.0,208,0,2,0.88230133,0.011823267
3554,4400.0,4600.0,181,0,0,0.6360769,0.075323075
3555,4500.0,4600.0,171,3,2,0.107094735,0.27081212
3556,4600.0,4600.0,114,0,7,0.98644394,0.682202
3557,4700.0,4600.0,89,0,2,0.8045551,0.46350574
3558,4800.0,4600.0,85,0,2,0.9264089,0.51191163
3559,4900.0,4600.0,87,0,2,0.23405504,0.49897712
3560,5000.0,4600.0,97,0,7,0.9816515,0.77712697
3561,5100.0,4600.0,95,3,2,0.6372467,0.42627606
3562,5200.0,4600.0,114,0,7,0.97255355,0.6909996
3563,5300.0,4600.0,108,0,7,0.99999535,0.78705156
3564,5400.0,4600.0,93,0,7,0.99999535,0.9038746
3565,5500.0,4600.0,124,0,7,0.99999535,1.0
3566,5600.0,4600.0,280,0,7,0.99999535,0.9060069
3567,5700.0,4600.0,533,0,7,0.965353,0.12990013
3568,5800.0,4600.0,819,0,4,0.37735566,0.20390734
3569,5900.0,4600.0,887,0,0,0.19445989,0.019599587
3570,6000.0,4600.0,804,0,6,0.69744223,0.0815855
3571,6100.0,4600.0,701,0,7,0.96447843,0.05636573
3572,6200.0,4600.0,638,0,3,0.19905648,0.21434493
3573,6300.0,4600.0,671,4,3,0.73629194,0.6988031
3574,6400.0,4600.0,692,4,3,0.69271886,0.5803881
3575,6500.0,4600.0,637,4,3,0.4615189,0.40933096
3576,6600.0,4600.0,660,4,3,0.4934739,0.76521385
3577,6700.0,4600.0,751,4,3,0.801322,0.7010113
3578,6800.0,4600.0,788,4,3,0.41884294,0.20132595
3579,6900.0,4600.0,693,0,2,0.38005218,0.017959863
3580,7000.0,4600.0,585,0,7,0.6834114,0.034800828
3581,7100.0,4600.0,415,6,4,0.27982348,0.16022335
3582,7200.0,4600.0,268,0,7,0.46902865,0.35887256
3583,7300.0,4600.0,205,0,7,0.99970263,0.48251438
3584,7400.0,4600.0,128,0,2,0.11021915,0.17785299
3585,7500.0,4600.0,90,0,2,0.2525135,0.68661296
3586,7600.0,4600.0,43,0,7,0.9848101,1.0
3587,0.0,4700.0,457,7,6,0.13273114,0.008529842
3588,100.0,4700.0,783,0,1,0.15408418,0.17105198
3589,200.0,4700.0,1136,3,0,0.104378134,0.059121117
3590,300.0,4700.0,1219,0,0,0.008186907,0.02938661
3591,400.0,4700.0,1228,6,4,0.06603259,0.087209105
3592,500.0,4700.0,1225,0,4,0.74685854,0.057327658
3593,600.0,4700.0,988,0,0,0.45220506,0.15372562
3594,700.0,4700.0,789,0,5,0.6581073,0.21360688
3595,800.0,4700.0,685,0,5,0.6182538,0.24688649
3596,900.0,4700.0,668,1,2,0.37170053,0.2501396
3597,1000.0,4700.0,654,1,5,0.73835784,0.082891256
3598,1100.0,4700.0,716,1,5,0.78619826,0.7232142
3599,1200.0,4700.0,801,1,2,0.40234244,0.1835953
3600,1300.0,4700.0,764,1,5,0.727739,0.39564595
3601,1400.0,4700.0,695,1,2,0.8892979,0.070935816
3602,1500.0,4700.0,586,1,5,0.4841858,0.12889078
3603,1600.0,4700.0,416,0,5,0.379856,0.03937684
3604,1700.0,4700.0,246,0,5,0.2906006,0.2538828
3605,1800.0,4700.0,142,0,7,0.9462887,0.40984988
3606,1900.0,4700.0,93,0,0,1.0,0.26280305
3607,2000.0,4700.0,82,0,7,0.99999845,0.29288867
3608,2100.0,4700.0,102,0,7,0.99999535,0.9160174
3609,2200.0,4700.0,116,0,7,0.9999957,0.89811635
3610,2300.0,4700.0,154,0,0,0.98004276,0.085000366
3611,2400.0,4700.0,183,0,2,0.9995376,0.024320811
3612,2500.0,4700.0,214,0,7,0.9964942,0.5956472
3613,2600.0,4700.0,254,0,0,0.98790383,0.27730826
3614,2700.0,4700.0,269,0,0,0.87673753,0.15855616
3615,2800.0,4700.0,257,0,0,0.834172,0.31953806
3616,2900.0,4700.0,229,0,7,0.80934846,0.027846038
3617,3000.0,4700.0,194,0,0,0.91103476,0.40326628
3618,3100.0,4700.0,168,0,0,0.9773155,0.37802708
3619,3200.0,4700.0,195,0,0,0.9944244,0.1655871
3620,3300.0,4700.0,206,0,7,0.9997467,0.012067884
3621,3400.0,4700.0,194,0,7,0.99999535,0.85972357
3622,3500.0,4700.0,189,0,7,0.99999535,0.8713985
3623,3600.0,4700.0,170,0,7,0.99999535,0.80587614
3624,3700.0,4700.0,143,0,7,0.9986718,0.32384735
3625,3800.0,4700.0,128,0,2,0.9596419,0.9664364
3626,3900.0,4700.0,109,0,7,0.3640478,0.11624578
3627,4000.0,4700.0,133,0,7,0.99999535,0.9650864
3628,4100.0,4700.0,240,0,7,0.9999945,0.9024999
3629,4200.0,4700.0,334,0,7,0.9909322,0.4508385
3630,4300.0,4700.0,361,0,7,0.99765784,0.7426988
3631,4400.0,4700.0,242,0,2,0.60698855,0.39750051
3632,4500.0,4700.0,131,0,7,0.99999535,0.8044012
3633,4600.0,4700.0,85,0,7,0.89188707,0.26287684
3634,4700.0,4700.0,83,0,7,0.358366,0.11178577
3635,4800.0,4700.0,77,0,7,0.9914325,0.15700272
3636,4900.0,4700.0,75,0,7,0.1648952,0.11497435
3637,5000.0,4700.0,71,0,7,0.53368115,0.44533217
3638,5100.0,4700.0,75,0,7,0.9949924,0.19203445
3639,5200.0,4700.0,105,0,7,0.9999956,0.9536078
3640,5300.0,4700.0,95,0,2,0.8536603,1.0
3641,5400.0,4700.0,78,0,2,0.3984679,0.9709221
3642,5500.0,4700.0,67,0,7,0.99999535,1.0
3643,5600.0,4700.0,84,0,7,0.99999535,0.98346466
3644,5700.0,4700.0,202,0,7,0.9999958,0.63684225
3645,5800.0,4700.0,383,0,7,0.999994,0.95385194
3646,5900.0,4700.0,454,0,0,0.06442729,0.10067847
3647,6000.0,4700.0,420,0,0,0.5886209,0.18724889
3648,6100.0,4700.0,416,0,0,0.67167294,0.06041622
3649,6200.0,4700.0,467,0,0,0.72014743,0.24599177
3650,6300.0,4700.0,628,4,3,0.38598937,0.13803993
3651,6400.0,4700.0,737,4,3,0.11159301,0.51021785
3652,6500.0,4700.0,788,4,3,0.23049861,0.4412109
3653,6600.0,4700.0,845,4,3,0.44774604,0.4906739
3654,6700.0,4700.0,828,4,3,0.8316229,0.6870682
3655,6800.0,4700.0,713,4,3,0.045835048,0.09980443
3656,6900.0,4700.0,562,0,0,0.6413067,0.22034964
3657,7000.0,4700.0,462,0,2,0.9369403,0.01966855
3658,7100.0,4700.0,406,0,4,0.9197844,0.13993737
3659,7200.0,4700.0,360,4,7,0.29582378,0.31033033
3660,7300.0,4700.0,275,0,7,0.93613386,0.88342214
3661,7400.0,4700.0,179,0,7,0.6159416,0.008952409
3662,7500.0,4700.0,101,0,7,0.22996691,0.19229972
3663,7600.0,4700.0,51,0,7,0.9999956,1.0
3664,0.0,4800.0,498,5,1,0.63440156,0.6006963
3665,100.0,4800.0,795,2,0,0.14473298,0.081902444
3666,200.0,4800.0,1151,0,0,0.27829897,0.18635294
3667,300.0,4800.0,1320,6,4,0.25103545,0.026801676
3668,400.0,4800.0,1352,6,4,0.8350912,0.17031088
3669,500.0,4800.0,1305,6,4,0.20107144,0.08062276
3670,600.0,4800.0,1084,0,6,0.0659889,0.034298122
3671,700.0,4800.0,953,6,4,0.13781095,0.019620657
3672,800.0,4800.0,835,0,5,0.34425113,0.17624271
3673,900.0,4800.0,724,3,4,0.020825297,0.081791
3674,1000.0,4800.0,691,1,2,0.86324793,0.07578412
3675,1100.0,4800.0,742,1,5,0.49013418,0.29047358
3676,1200.0,4800.0,760,1,2,0.6027795,0.29644167
3677,1300.0,4800.0,765,1,2,0.21950495,0.19123521
3678,1400.0,4800.0,750,1,2,0.4979101,0.022012442
3679,1500.0,4800.0,597,1,5,0.9602627,0.3742618
3680,1600.0,4800.0,409,0,5,0.25349793,0.09302792
3681,1700.0,4800.0,243,0,2,0.63709474,0.22066703
3682,1800.0,4800.0,120,0,7,0.99608546,0.4561687
3683,1900.0,4800.0,87,0,7,0.99999535,0.9813546
3684,2000.0,4800.0,91,0,7,0.99999535,0.89246476
3685,2100.0,4800.0,94,0,7,0.99999535,0.8978675
3686,2200.0,4800.0,110,0,0,0.9999982,0.45997098
3687,2300.0,4800.0,180,0,0,0.9880075,0.18879244
3688,2400.0,4800.0,193,0,2,0.8797046,0.20109653
3689,2500.0,4800.0,219,0,7,0.92678714,0.45021474
3690,2600.0,4800.0,240,0,0,0.81372845,0.08783969
3691,2700.0,4800.0,244,3,2,0.37481076,0.08023718
3692,2800.0,4800.0,246,0,0,0.3398757,0.21967755
3693,2900.0,4800.0,237,0,0,0.9535604,0.4379137
3694,3000.0,4800.0,204,0,7,0.98301023,0.048523992
3695,3100.0,4800.0,168,0,2,0.92136186,0.558056
3696,3200.0,4800.0,172,0,2,0.654572,0.18315038
3697,3300.0,4800.0,167,0,2,0.5173483,0.011555314
3698,3400.0,4800.0,148,0,2,0.6853419,0.0953663
3699,3500.0,4800.0,138,0,7,0.99999535,0.9046232
3700,3600.0,4800.0,103,0,2,0.9896043,0.34889752
3701,3700.0,4800.0,105,0,7,0.99999535,0.9075597
3702,3800.0,4800.0,90,0,2,0.97929025,0.26005176
3703,3900.0,4800.0,96,3,2,0.67540675,0.6202935
3704,4000.0,4800.0,242,0,7,0.99999535,0.9983903
3705,4100.0,4800.0,380,0,1,0.7434798,0.118297726
3706,4200.0,4800.0,516,5,3,0.30924582,0.2629521
3707,4300.0,4800.0,468,0,3,0.35927218,0.117793605
3708,4400.0,4800.0,324,0,7,0.9844805,0.14279121
3709,4500.0,4800.0,156,0,7,0.99999535,0.8597923
3710,4600.0,4800.0,85,0,7,0.99999535,0.97494435
3711,4700.0,4800.0,72,0,2,0.35858777,0.61220783
3712,4800.0,4800.0,72,0,7,0.97951233,0.65011764
3713,4900.0,4800.0,59,3,7,0.97760725,0.3178377
3714,5000.0,4800.0,42,0,7,0.99998707,0.9119985
3715,5100.0,4800.0,53,3,7,0.28587815,0.104739904
3716,5200.0,4800.0,74,0,0,0.99540144,0.33470225
3717,5300.0,4800.0,79,0,7,0.9999984,0.14059114
3718,5400.0,4800.0,80,0,7,0.99999535,0.91066706
3719,5500.0,4800.0,68,0,7,0.99999535,1.0
3720,5600.0,4800.0,58,0,7,0.99999535,0.93626624
3721,5700.0,4800.0,87,0,7,0.99999535,1.0
3722,5800.0,4800.0,181,0,7,0.9999545,0.9964701
3723,5900.0,4800.0,218,3,2,0.4480574,0.014975578
3724,6000.0,4800.0,233,0,2,0.94902754,0.10314441
3725,6100.0,4800.0,267,0,2,0.57608396,0.26504368
3726,6200.0,4800.0,350,0,2,0.9609072,0.457079
3727,6300.0,4800.0,469,0,0,0.53886795,0.21166535
3728,6400.0,4800.0,598,0,3,0.098012835,0.12798885
3729,6500.0,4800.0,701,4,3,0.7399275,0.39311278
3730,6600.0,4800.0,742,4,3,0.9374424,0.7569866
3731,6700.0,4800.0,712,4,3,0.74554485,0.31122756
3732,6800.0,4800.0,586,0,4,0.7796957,0.005749285
3733,6900.0,4800.0,432,0,7,0.84895825,0.34410197
3734,7000.0,4800.0,340,0,7,0.83958226,0.6362839
3735,7100.0,4800.0,384,0,7,0.99013174,0.26688194
3736,7200.0,4800.0,399,0,3,0.57121956,0.26036704
3737,7300.0,4800.0,383,0,3,0.27973086,0.09243485
3738,7400.0,4800.0,289,0,7,0.9585034,1.0
3739,7500.0,4800.0,113,0,7,0.64531046,0.056684494
3740,7600.0,4800.0,46,0,0,0.18747368,0.40595788
3741,0.0,4900.0,530,0,1,0.05839008,0.24195358
3742,100.0,4900.0,870,0,6,0.21158797,0.0051674545
3743,200.0,4900.0,1152,5,1,0.055930495,0.21926525
3744,300.0,4900.0,1306,5,1,0.34263194,0.0920172
3745,400.0,4900.0,1378,6,6,0.0017078519,0.24900618
3746,500.0,4900.0,1251,0,1,0.24851799,0.085472584
