niche,cell_type,n_cells,mean_local_fraction,global_mean_local_fraction,log2_relative_enrichment,local_celltype_entropy,mannwhitney_u,p_greater_raw,relative_enrichment_0to1,across_niche_entropy
I6,Stromal_&_T_Cell_Hybrid,16766,0.011988475671387245,0.003671237529240893,1.7073098671895253,0.5451789010757364,2004360816.5,0.0,0.008347885211625064,0.8971527926854355
I7,Stromal_&_T_Cell_Hybrid,10566,0.001856162680311631,0.003671237529240893,-0.983943300879797,0.3296874801211115,632705090.0,1.0,0.0,0.8971527926854355
I0,T_Cell_&_Tumor_Hybrid,16248,0.001169797960161726,0.0034999220192610697,-1.5810633988382177,0.5736268618546204,861671955.5,1.0,0.0,0.48382812029245253
I1,T_Cell_&_Tumor_Hybrid,23403,0.0009589494752608403,0.0034999220192610697,-1.8677960668271365,0.39922147138384073,1366078419.0,1.0,0.0,0.48382812029245253
I2,T_Cell_&_Tumor_Hybrid,15207,0.0018296956197146788,0.0034999220192610697,-0.9357191098386113,0.4394538560163189,1097667118.0,1.0,0.0,0.48382812029245253
I3,T_Cell_&_Tumor_Hybrid,26378,0.0008797367061694581,0.0034999220192610697,-1.992179063446016,0.4383384019627584,1501000546.5,1.0,0.0,0.48382812029245253
I4,T_Cell_&_Tumor_Hybrid,14194,0.0007352865714696714,0.0034999220192610697,-2.2509442342435975,0.6315185573843075,741739744.0,1.0,0.0,0.48382812029245253
I5,T_Cell_&_Tumor_Hybrid,43601,0.010161493970459698,0.0034999220192610697,1.537717843117498,0.4531711731685079,4715181685.5,0.0,0.006684968820772524,0.48382812029245253
I6,T_Cell_&_Tumor_Hybrid,16766,0.0012791512591189364,0.0034999220192610697,-1.4521359050218774,0.6112416989234906,935321977.5,1.0,0.0,0.48382812029245253
I7,T_Cell_&_Tumor_Hybrid,10566,0.0014049094007120423,0.0034999220192610697,-1.3168456800834423,0.39151263388068985,502659641.0,1.0,0.0,0.48382812029245253
I0,Unlabeled,16248,0.07391481583205328,0.042822430209508655,0.787496901674843,0.32601809767864465,1470191192.0,0.0,0.03248340391987056,0.9670390090899529
I1,Unlabeled,23403,0.04447402779985437,0.042822430209508655,0.05459639636731332,0.41784674896291674,1607348157.5,1.0,0.0017254871431088997,0.9670390090899529
I2,Unlabeled,15207,0.02618338222611073,0.042822430209508655,-0.709715203426291,0.4127418510825254,863771636.0,1.0,0.0,0.9670390090899529
I3,Unlabeled,26378,0.04828744699702574,0.042822430209508655,0.17328151664917804,0.37085791424622383,1713342589.0,1.0,0.005709511965176195,0.9670390090899529
I4,Unlabeled,14194,0.058709699523289666,0.042822430209508655,0.4552322007477646,0.5673147134373145,1533732461.5,0.0,0.01659803762143992,0.9670390090899529
I5,Unlabeled,43601,0.021227379097038576,0.042822430209508655,-1.012440416683796,0.4710475381665708,2208441157.0,1.0,0.0,0.9670390090899529
I6,Unlabeled,16766,0.06248922886300829,0.042822430209508655,0.5452408646593867,0.4783877393680565,1723276991.5,0.0,0.02054665641381916,0.9670390090899529
I7,Unlabeled,10566,0.0382190558531697,0.042822430209508655,-0.16407453317046364,0.3285530840670533,601216902.5,1.0,0.0,0.9670390090899529
