cell_id,x,y,cell_type,n_cells_within_200um,C_state,I_state,joint_id
94733,2688.5056,2990.4402,Myoepi_KRT15+,717,2,1,18
94734,2695.6602,2995.218,Myoepi_KRT15+,733,2,1,18
94735,2690.9563,3004.6426,Myoepi_KRT15+,722,2,1,18
94736,2695.4382,3014.7488,Myoepi_KRT15+,724,2,1,18
94737,2664.8303,2918.806,Stromal,707,2,1,18
94738,2697.5942,2957.7107,Myoepi_ACTA2+,761,2,1,18
94739,2701.6802,2986.9563,Myoepi_ACTA2+,752,2,1,18
94740,2784.7607,2726.065,Myoepi_ACTA2+,796,2,1,18
94741,2784.3945,2774.5994,Myoepi_KRT15+,831,2,1,18
94742,2787.6653,2771.1833,Myoepi_KRT15+,823,2,1,18
94743,2786.9275,2764.0771,Myoepi_ACTA2+,820,2,1,18
94744,2789.7344,2723.4395,Myoepi_ACTA2+,792,2,1,18
94745,2790.7224,2774.9727,Invasive_Tumor,832,2,1,18
94746,2788.4028,2748.662,Myoepi_ACTA2+,807,2,1,18
94747,2790.081,2785.325,Myoepi_KRT15+,839,2,1,18
94748,2792.947,2768.4792,Myoepi_KRT15+,823,2,1,18
94749,2792.88,2793.133,Myoepi_KRT15+,837,2,1,18
94750,2792.4329,2737.5127,Myoepi_ACTA2+,800,2,1,18
94751,2789.4426,2711.121,Stromal,773,0,1,2
94752,2791.2356,2731.6296,Myoepi_ACTA2+,791,2,1,18
94753,2794.4155,2719.032,Myoepi_ACTA2+,779,2,1,18
94754,2794.413,2757.9614,Myoepi_ACTA2+,821,2,1,18
94755,2796.9917,2746.7275,Myoepi_ACTA2+,808,2,1,18
94756,2797.4153,2780.6023,DCIS_2,836,2,1,18
94757,2801.8308,2721.4927,Myoepi_ACTA2+,772,2,1,18
94758,2801.2847,2762.5823,Myoepi_ACTA2+,818,2,1,18
94759,2801.4387,2727.7246,Myoepi_ACTA2+,782,2,1,18
94760,2801.2363,2772.9668,Myoepi_KRT15+,826,2,1,18
94761,2804.5356,2756.0254,Myoepi_ACTA2+,810,2,1,18
94762,2805.9211,2752.2278,DCIS_2,808,2,1,18
94763,2803.394,2738.8005,Myoepi_ACTA2+,793,2,1,18
94764,2809.685,2731.429,Myoepi_ACTA2+,779,2,1,18
94765,2808.9512,2714.428,Stromal,758,0,1,2
94766,2811.3047,2774.1892,Unlabeled,833,2,1,18
94767,2808.0874,2787.4265,DCIS_2,840,2,1,18
94768,2811.4297,2763.4722,DCIS_2,813,2,1,18
94769,2811.8594,2749.64,DCIS_2,799,2,1,18
94770,2818.0276,2712.3843,Stromal,752,0,1,2
94771,2819.482,2776.994,DCIS_2,824,2,1,18
94772,2820.0325,2750.3013,Myoepi_ACTA2+,797,2,1,18
94773,2818.3335,2740.3264,Stromal,778,2,1,18
94774,2819.7256,2761.1487,Myoepi_ACTA2+,808,2,1,18
94775,2821.3733,2770.074,Myoepi_ACTA2+,818,2,1,18
94776,2818.9316,2793.8499,DCIS_2,842,2,1,18
94777,2829.8782,2716.3318,Macrophages_1,751,0,1,2
94778,2827.362,2744.1995,Stromal,775,2,1,18
94779,2826.2793,2752.6416,Myoepi_ACTA2+,788,2,1,18
94780,2820.8215,2729.7417,Stromal,768,0,1,2
94781,2828.6433,2761.6096,Myoepi_ACTA2+,804,2,1,18
94782,2829.8506,2797.1697,Myoepi_ACTA2+,843,2,1,18
94783,2826.746,2784.4314,DCIS_2,833,2,1,18
94784,2836.211,2742.278,Stromal,773,0,1,2
94785,2834.5261,2751.3967,Stromal,782,0,1,2
94786,2838.1301,2730.4175,Stromal,758,0,1,2
94787,2833.225,2774.8074,Myoepi_ACTA2+,817,2,1,18
94788,2839.082,2758.0137,Stromal,787,0,1,2
94789,2846.5244,2783.2078,Myoepi_ACTA2+,818,2,1,18
94790,2842.2278,2791.2986,Myoepi_ACTA2+,828,2,1,18
94791,2845.7004,2774.3901,Myoepi_ACTA2+,803,2,1,18
94792,2849.087,2750.329,Macrophages_1,772,0,1,2
94793,2850.6152,2764.954,Stromal,791,0,1,2
94794,2855.2937,2739.5586,Stromal,755,0,1,2
94795,2857.7603,2776.4363,Stromal,799,0,1,2
94796,2856.172,2794.95,Myoepi_ACTA2+,821,2,1,18
94797,2855.921,2724.1016,Stromal,732,0,1,2
94798,2861.749,2755.854,Stromal,769,0,1,2
94799,2877.392,2740.8235,Stromal,738,0,1,2
94800,2877.1604,2766.0742,Stromal,771,0,1,2
94801,2871.3953,2781.936,Stromal,788,0,1,2
94802,2880.2183,2800.3838,Stromal,798,0,1,2
94803,2865.8408,2792.7588,Stromal,803,2,1,18
94804,2820.4277,2804.289,Myoepi_ACTA2+,851,2,1,18
94805,2846.555,2802.6687,Myoepi_ACTA2+,835,2,1,18
94806,2830.5645,2804.2092,Stromal,848,2,1,18
94807,2811.625,2804.4233,Myoepi_ACTA2+,850,2,1,18
94808,2865.3003,2806.3447,Myoepi_ACTA2+,828,2,1,18
94809,2859.409,2815.031,Myoepi_ACTA2+,843,2,1,18
94810,2839.4297,2816.1243,Myoepi_ACTA2+,857,2,1,18
94811,2849.4321,2810.7,Myoepi_ACTA2+,842,2,1,18
94812,2841.7644,2808.7202,Myoepi_ACTA2+,844,2,1,18
94813,2829.66,2811.9453,Myoepi_ACTA2+,858,2,1,18
94814,2819.0034,2813.6223,Myoepi_ACTA2+,862,2,1,18
94815,2608.4414,2649.9033,Stromal,520,0,7,8
94816,2608.9417,2637.241,Stromal,516,0,7,8
94817,2611.1787,2599.162,Stromal,507,0,0,1
94818,2613.644,2583.1765,Stromal,497,0,0,1
94819,2609.67,2570.263,Stromal,477,0,0,1
94820,2612.2388,2612.4739,Stromal,515,0,0,1
94821,2620.6323,2638.3184,Stromal,542,0,7,8
94822,2622.6218,2583.161,Stromal,510,0,0,1
94823,2621.3872,2598.297,Stromal,520,0,0,1
94824,2622.7515,2571.01,Stromal,503,0,0,1
94825,2627.8264,2621.8564,Stromal,542,0,0,1
94826,2631.1338,2599.375,Stromal,531,0,0,1
94827,2632.8643,2589.495,Stromal,526,0,0,1
94828,2630.6538,2580.6013,Stromal,520,0,0,1
94829,2633.8718,2564.7966,Macrophages_2,516,0,0,1
94830,2639.1472,2578.0828,Stromal,526,0,0,1
94831,2642.635,2603.9797,Stromal,553,0,0,1
94832,2649.2078,2565.5188,Stromal,540,0,0,1
94833,2651.4084,2613.6885,Macrophages_1,575,0,0,1
94834,2654.758,2596.9429,Stromal,563,0,0,1
94835,2652.244,2583.3545,Stromal,544,0,0,1
94836,2654.2126,2635.4607,Stromal,596,0,7,8
94837,2660.7896,2611.1738,Macrophages_1,589,0,0,1
94838,2662.3684,2575.1577,Stromal,557,0,0,1
94839,2667.1753,2605.576,Stromal,592,0,0,1
94840,2665.7126,2620.9626,Stromal,603,0,0,1
94841,2665.9712,2597.5415,Macrophages_1,579,0,0,1
94842,2671.5972,2593.7139,Stromal,583,0,0,1
94843,2675.7021,2580.8147,Stromal,586,0,0,1
94844,2677.4556,2612.8142,Stromal,623,0,0,1
94845,2681.2168,2631.1892,Stromal,641,0,7,8
94846,2684.5984,2595.7395,Stromal,614,0,0,1
94847,2692.4111,2616.3477,Stromal,644,0,7,8
94848,2743.606,2579.5442,Stromal,655,0,7,8
94849,2733.2605,2631.3403,Stromal,679,0,6,7
94850,2733.3367,2610.9458,Stromal,667,0,7,8
94851,2725.8716,2576.9233,Stromal,645,0,7,8
94852,2719.3315,2599.8992,Stromal,667,0,7,8
94853,2719.606,2643.5085,Stromal,678,0,6,7
94854,2709.037,2618.918,Stromal,663,0,7,8
94855,2700.921,2585.9556,Stromal,631,0,7,8
94856,2754.3538,2591.6216,Stromal,662,0,7,8
94857,2755.6013,2610.57,Stromal,663,0,7,8
94858,2755.685,2641.2544,Stromal,688,0,6,7
94859,2757.8755,2626.214,Stromal,672,0,6,7
94860,2744.1963,2636.0286,Stromal,688,0,6,7
94861,2834.402,2573.572,Stromal,580,0,7,8
94862,2827.8823,2563.0205,Stromal,597,0,7,8
94863,2818.178,2582.4685,Stromal,595,0,7,8
94864,2821.8428,2638.6304,Stromal,656,0,4,5
94865,2818.3855,2623.306,Stromal,639,0,4,5
94866,2818.7024,2605.328,Stromal,614,0,4,5
94867,2814.2742,2592.3813,Stromal,603,0,7,8
94868,2805.8184,2610.6924,Stromal,631,0,4,5
94869,2802.594,2589.5342,Stromal,619,0,7,8
94870,2797.2349,2566.2847,Stromal,622,0,7,8
94871,2805.1016,2633.3445,Stromal,659,0,4,5
94872,2804.22,2647.3425,Stromal,682,0,4,5
94873,2793.706,2634.6516,Stromal,663,0,4,5
94874,2792.9385,2597.4978,Stromal,631,0,7,8
94875,2799.0261,2643.1875,Stromal,677,0,4,5
94876,2790.3623,2624.7798,Stromal,652,0,6,7
94877,2783.9302,2602.5322,Stromal,646,0,7,8
94878,2786.4497,2641.6914,Stromal,676,0,6,7
94879,2779.0273,2579.031,Stromal,648,0,7,8
94880,2776.51,2597.6748,CD8+_T_Cells,652,0,7,8
94881,2777.8044,2615.7974,Stromal,655,0,6,7
94882,2771.157,2591.5115,Stromal,655,0,7,8
94883,2773.6877,2561.0955,Stromal,641,0,7,8
94884,2893.3977,2669.218,IRF7+_DCs,624,0,4,5
94885,2889.8215,2652.286,Stromal,604,0,4,5
94886,2889.4226,2721.401,Stromal,709,0,4,5
94887,2895.3313,2766.9905,Stromal,758,0,1,2
94888,2894.9683,2710.9072,Macrophages_1,689,0,4,5
94889,2898.48,2705.8718,Stromal,680,0,4,5
94890,2899.7014,2665.5593,Stromal,618,0,4,5
94891,2898.2805,2684.936,Stromal,647,0,4,5
94892,2901.7195,2677.707,B_Cells,628,0,4,5
94893,2902.3855,2694.9045,Stromal,651,0,4,5
94894,2901.1042,2744.8018,Stromal,727,0,2,3
94895,2905.823,2654.641,Stromal,591,0,4,5
94896,2903.9495,2718.7307,Stromal,691,0,4,5
94897,2907.25,2661.6191,Stromal,603,0,4,5
94898,2903.7424,2729.3528,Stromal,708,0,4,5
94899,2908.6714,2683.7422,CD4+_T_Cells,632,0,4,5
94900,2913.2876,2670.8457,Stromal,605,0,4,5
94901,2910.5254,2699.2793,Macrophages_1,658,0,4,5
94902,2917.393,2679.8416,Stromal,613,0,4,5
94903,2912.5771,2710.4285,Stromal,668,0,4,5
94904,2911.8625,2723.858,CD4+_T_Cells,688,0,4,5
94905,2913.399,2740.7344,Stromal,706,0,4,5
94906,2918.3154,2652.3257,Stromal,574,0,4,5
94907,2915.0056,2688.6067,Stromal_&_T_Cell_Hybrid,630,0,4,5
94908,2919.6243,2719.9368,Stromal,680,0,4,5
94909,2919.4011,2736.9233,Stromal,695,0,4,5
94910,2919.1663,2698.1987,CD4+_T_Cells,646,0,4,5
94911,2920.337,2706.6729,CD4+_T_Cells,664,0,4,5
94912,2927.4688,2730.035,Stromal,672,0,4,5
94913,2925.2197,2689.198,Endothelial,618,0,4,5
94914,2924.0967,2754.792,Stromal,707,0,4,5
94915,2924.3564,2667.2217,Stromal,587,0,4,5
94916,2928.9521,2707.3894,Endothelial,651,0,4,5
94917,2931.42,2695.959,Endothelial,629,0,4,5
94918,2930.8528,2740.0403,Stromal,683,0,4,5
94919,2934.9233,2650.2297,Stromal,551,0,4,5
94920,2933.5757,2677.08,Stromal,594,0,4,5
94921,2936.9834,2664.7258,Stromal,565,0,4,5
94922,2936.0159,2750.1921,Stromal,683,0,4,5
94923,2936.1338,2716.2856,Endothelial,653,0,4,5
94924,2938.6965,2703.2764,Endothelial,627,0,4,5
94925,2945.187,2691.7168,Stromal,599,0,4,5
94926,2940.913,2725.3628,Stromal,659,0,4,5
94927,2943.7795,2746.5146,Stromal,678,0,4,5
94928,2945.8738,2701.7983,Stromal,613,0,4,5
94929,2943.7646,2709.2893,Endothelial,631,0,4,5
94930,2948.231,2713.3118,Endothelial,628,0,4,5
94931,2950.545,2685.0664,Stromal,571,0,4,5
94932,2949.708,2731.2166,Stromal,652,0,4,5
94933,2950.2385,2656.589,Stromal,535,0,4,5
94934,2955.0925,2718.6216,Endothelial,626,0,4,5
94935,2951.8325,2763.0635,Stromal,675,0,4,5
94936,2954.0466,2711.256,Stromal,616,0,4,5
94937,2952.854,2671.5955,Stromal,554,0,4,5
94938,2956.337,2747.1384,Stromal,652,0,4,5
94939,2960.0134,2723.7166,B_Cells,622,0,4,5
94940,2959.5466,2730.587,CD4+_T_Cells,634,0,4,5
94941,2961.475,2703.6572,B_Cells,586,0,4,5
94942,2960.6902,2738.8743,Stromal,637,0,4,5
94943,2962.913,2760.1724,Stromal,655,0,4,5
94944,2916.848,2770.6067,Stromal,735,0,2,3
94945,2937.929,2776.5654,Stromal,712,0,4,5
94946,2947.2996,2770.0234,Stromal,697,0,4,5
94947,2953.8242,2780.9832,Stromal,694,0,4,5
94948,2893.6428,2785.7798,Stromal,774,0,1,2
94949,2912.6106,2786.0625,Stromal,755,0,1,2
94950,2953.3708,2792.7612,Stromal,714,0,4,5
94951,2898.2834,2798.609,Stromal,781,0,1,2
94952,2924.2676,2800.7224,Stromal,765,0,1,2
94953,2956.407,2804.8662,Stromal,730,0,4,5
94954,2900.1191,2809.2346,B_Cells,800,0,1,2
94955,2915.704,2811.9355,Stromal,795,0,1,2
94956,2894.1372,2805.06,B_Cells,794,0,1,2
94957,2941.5251,2807.4858,Stromal,759,0,1,2
94958,2895.6462,2814.8828,Stromal,809,0,1,2
94959,2906.6802,2815.165,Stromal,802,0,1,2
94960,2965.711,2661.613,Stromal,519,0,4,5
94961,2963.3242,2773.715,Endothelial,672,0,4,5
94962,2966.8313,2732.3577,B_Cells,621,0,4,5
94963,2965.155,2799.5664,Stromal,699,0,4,5
94964,2964.783,2678.1711,B_Cells,540,0,4,5
94965,2964.1628,2813.1516,Stromal,726,0,6,7
94966,2704.1172,3359.1418,Stromal,1050,6,4,52
94967,2705.7266,3348.688,B_Cells,1045,6,4,52
94968,2707.31,3366.1191,CD8+_T_Cells,1056,6,4,52
94969,2708.8528,3333.14,CD8+_T_Cells,1032,0,4,5
94970,2710.9072,3357.434,CD4+_T_Cells,1048,6,4,52
94971,2715.2207,3325.9712,Stromal,1033,0,4,5
94972,2713.632,3349.012,CD8+_T_Cells,1048,0,4,5
94973,2716.3403,3339.3718,Stromal,1043,0,4,5
94974,2718.764,3361.5671,IRF7+_DCs,1056,0,4,5
94975,2722.4565,3352.9192,Stromal,1059,0,4,5
94976,2727.3828,3364.9648,Stromal,1053,0,4,5
94977,2726.3674,3341.0032,B_Cells,1048,0,4,5
94978,2730.1658,3352.732,Stromal,1052,0,4,5
94979,2732.0806,3327.9346,Unlabeled,1032,0,4,5
94980,2738.9734,3336.0706,Stromal,1034,0,4,5
94981,2736.8394,3346.6172,CD8+_T_Cells,1037,0,4,5
94982,2735.3818,3355.6936,Stromal,1052,0,4,5
94983,2735.6191,3366.1584,CD8+_T_Cells,1045,0,4,5
94984,2741.0315,3356.2595,CD8+_T_Cells,1043,0,4,5
94985,2741.767,3372.1772,Unlabeled,1046,0,4,5
94986,2745.7673,3360.8728,Macrophages_1,1035,0,4,5
94987,2748.6702,3343.9377,Stromal,1025,0,4,5
94988,2753.779,3371.2283,Stromal,1031,7,4,60
94989,2752.27,3359.212,Macrophages_1,1029,0,4,5
94990,2750.0854,3326.3003,Stromal,1011,0,4,5
94991,2759.9202,3358.5806,Stromal,1015,0,4,5
94992,2759.98,3348.0051,Stromal,1012,0,4,5
94993,2762.829,3330.3474,CD8+_T_Cells,1005,0,4,5
94994,2770.4446,3356.7717,Macrophages_1,1007,0,4,5
94995,2772.69,3343.9207,Macrophages_1,997,0,4,5
94996,2775.3794,3323.058,Unlabeled,984,0,4,5
94997,2781.3738,3357.2795,Stromal,989,0,6,7
94998,2783.0222,3334.8044,Stromal,981,0,6,7
94999,2788.939,3329.3464,Stromal,973,0,6,7
95000,2790.5654,3363.9038,Macrophages_1,968,0,6,7
95001,2791.3604,3337.793,Stromal,972,0,6,7
95002,2794.9932,3348.364,Macrophages_1,962,0,6,7
95003,2794.1165,3326.2366,Stromal,960,0,6,7
95004,2596.6208,3329.0535,Unlabeled,887,0,6,7
95005,2549.2148,3328.8079,Stromal,801,0,0,1
95006,2508.9202,3330.1714,Stromal,801,0,6,7
95007,2501.2666,3332.2087,Macrophages_1,802,0,6,7
95008,2592.649,3334.102,Unlabeled,881,0,6,7
95009,2571.3545,3332.0952,Stromal,842,0,6,7
95010,2585.5754,3331.4233,Stromal,865,0,6,7
95011,2539.6594,3336.325,Stromal,794,0,0,1
95012,2562.4297,3335.3096,Stromal,831,0,0,1
95013,2574.6565,3341.731,Stromal,849,0,6,7
95014,2582.3657,3343.522,CD4+_T_Cells,864,0,6,7
95015,2540.696,3344.9832,B_Cells,794,0,0,1
95016,2574.511,3350.743,Stromal,849,0,6,7
95017,2553.401,3355.4712,CD4+_T_Cells,807,0,0,1
95018,2543.435,3353.0498,Macrophages_2,800,0,0,1
95019,2545.4546,3359.7087,CD4+_T_Cells,798,0,0,1
95020,2573.3093,3360.0405,CD8+_T_Cells,838,0,0,1
95021,2588.458,3362.9092,B_Cells,878,6,0,48
95022,2556.6396,3361.8235,Macrophages_1,812,0,0,1
95023,2539.146,3365.6304,CD4+_T_Cells,794,0,0,1
95024,2547.849,3366.0688,B_Cells,801,0,0,1
95025,2563.4426,3366.3025,Unlabeled,826,0,0,1
95026,2543.8826,3370.1914,CD4+_T_Cells,801,0,0,1
95027,2579.63,3367.7173,B_Cells,859,6,0,48
95028,2516.8125,3341.627,Unlabeled,792,0,0,1
95029,2518.5767,3330.7158,Unlabeled,799,0,6,7
95030,2525.5938,3347.8655,Stromal,793,0,0,1
95031,2528.5488,3339.279,B_Cells,788,0,0,1
95032,2530.5044,3327.3225,B_Cells,795,0,6,7
95033,2507.0183,3347.1123,Unlabeled,795,0,0,1
95034,2516.974,3353.7576,B_Cells,790,0,0,1
95035,2523.4465,3357.7427,Stromal,786,0,0,1
95036,2500.7703,3359.3706,Stromal,789,0,0,1
95037,2531.8252,3357.932,Macrophages_1,790,0,0,1
95038,2511.7437,3364.6445,Stromal,788,0,0,1
95039,2526.5496,3368.0764,Macrophages_1,785,0,0,1
95040,2533.9548,3367.752,Unlabeled,791,0,0,1
95041,2590.572,3339.659,Stromal,874,0,6,7
95042,2558.0786,3346.8857,Stromal,821,0,0,1
95043,2590.8804,3347.1414,Stromal,876,0,6,7
95044,2587.6619,3354.2988,Stromal,872,0,6,7
95045,2596.0156,3356.8906,CD4+_T_Cells,890,6,6,54
95046,2603.8267,3352.8923,B_Cells,908,6,6,54
95047,2600.4424,3344.2073,Mast_Cells,899,0,6,7
95048,2601.6216,3364.624,CD8+_T_Cells,909,6,6,54
95049,2604.699,3327.1084,Stromal,896,0,6,7
95050,2609.929,3347.1985,Stromal,921,0,6,7
95051,2607.157,3337.253,CD8+_T_Cells,913,0,6,7
95052,2655.078,3356.5776,B_Cells,1018,6,6,54
95053,2658.0823,3349.9224,B_Cells,1020,7,6,62
95054,2663.2107,3356.2312,Unlabeled,1030,6,6,54
95055,2650.7402,3347.931,CD8+_T_Cells,1012,6,6,54
95056,2646.096,3355.8005,CD4+_T_Cells,1011,6,6,54
95057,2660.4858,3364.4014,B_Cells,1032,6,6,54
95058,2650.0354,3364.707,Stromal,1020,6,6,54
95059,2640.933,3349.396,CD8+_T_Cells,993,6,6,54
95060,2663.8523,3342.582,Stromal,1015,7,6,62
95061,2650.717,3339.7476,Stromal,1001,7,6,62
95062,2670.3135,3350.1047,Stromal,1023,7,4,60
95063,2670.1934,3359.0042,B_Cells,1035,6,4,52
95064,2641.1086,3363.9434,Stromal_&_T_Cell_Hybrid,1005,6,6,54
95065,2669.1401,3368.7864,B_Cells,1036,6,6,54
95066,2678.4565,3354.9883,CD8+_T_Cells,1038,6,4,52
95067,2635.6526,3366.3916,Stromal,993,6,6,54
95068,2677.0073,3363.1104,B_Cells,1036,6,4,52
95069,2633.2224,3348.5042,CD4+_T_Cells,976,6,6,54
95070,2679.131,3345.2886,Macrophages_1,1031,7,4,60
95071,2643.9463,3333.4282,Endothelial,980,7,6,62
95072,2661.296,3331.537,B_Cells,1001,7,6,62
95073,2633.2673,3370.956,CD4+_T_Cells,993,6,6,54
95074,2629.8545,3360.5151,Stromal,978,6,6,54
95075,2655.0898,3326.6152,Macrophages_1,985,7,6,62
95076,2625.954,3350.3105,CD8+_T_Cells,962,6,6,54
95077,2670.9556,3331.9902,CD8+_T_Cells,1011,7,6,62
95078,2636.053,3332.1758,B_Cells,968,7,6,62
95079,2630.1653,3340.0159,B_Cells,959,6,6,54
95080,2684.641,3360.5432,CD8+_T_Cells,1042,6,4,52
95081,2628.0115,3368.1917,Macrophages_1,979,6,6,54
95082,2647.4985,3322.715,Stromal,968,7,6,62
95083,2665.3154,3322.2485,CD4+_T_Cells,998,7,6,62
95084,2686.6465,3342.0405,Macrophages_1,1031,7,4,60
95085,2621.2002,3360.4211,CD8+_T_Cells,958,6,6,54
95086,2673.9822,3325.2341,CD4+_T_Cells,1010,7,6,62
95087,2683.4631,3334.9958,CD8+_T_Cells,1020,7,4,60
95088,2638.5996,3322.708,CD8+_T_Cells,958,7,6,62
95089,2688.6619,3365.2195,CD4+_T_Cells,1041,6,4,52
95090,2618.9094,3351.828,CD4+_T_Cells,946,6,6,54
95091,2622.2922,3336.0288,Unlabeled,943,0,6,7
95092,2682.811,3324.487,B_Cells,1013,7,4,60
95093,2625.934,3327.2568,CD8+_T_Cells,945,7,6,62
95094,2694.1812,3359.2544,CD4+_T_Cells,1043,6,4,52
95095,2677.9395,3319.334,CD8+_T_Cells,1014,7,4,60
95096,2613.3325,3357.0383,Stromal,935,6,6,54
95097,2696.6055,3367.0078,CD8+_T_Cells,1049,6,4,52
95098,2694.5674,3346.8948,CD8+_T_Cells,1040,6,4,52
95099,2615.7126,3340.4612,Macrophages_1,928,0,6,7
95100,2696.8164,3353.582,B_Cells,1043,6,4,52
95101,2613.0261,3370.1208,CD4+_T_Cells,940,6,6,54
95102,2691.0862,3327.3108,CD4+_T_Cells,1027,7,4,60
95103,2695.806,3334.595,CD8+_T_Cells,1033,7,4,60
95104,2610.0056,3362.4255,CD4+_T_Cells,930,6,6,54
95105,2700.9397,3340.6462,B_Cells,1035,7,4,60
95106,2615.396,3326.1802,Stromal,925,0,6,7
95107,2499.429,3310.7869,Stromal,794,0,6,7
95108,2500.2507,3275.8477,B_Cells,786,0,6,7
95109,2501.888,3318.6687,Stromal,799,0,6,7
95110,2497.163,3244.062,B_Cells,762,0,6,7
95111,2505.4033,3256.3386,Macrophages_1,767,0,6,7
95112,2510.2288,3291.2002,Stromal,796,0,6,7
95113,2510.8499,3267.1665,B_Cells,779,0,6,7
95114,2510.0986,3275.9023,Unlabeled,786,0,6,7
95115,2511.839,3305.74,Stromal,797,0,6,7
95116,2516.8167,3259.8862,CD4+_T_Cells,772,7,6,62
95117,2518.589,3311.0283,CD8+_T_Cells,801,0,0,1
95118,2517.961,3280.3174,Macrophages_1,788,0,6,7
95119,2519.837,3249.4543,Macrophages_1,754,0,6,7
95120,2521.1492,3318.378,Stromal,796,0,6,7
95121,2525.2595,3304.9846,CD4+_T_Cells,795,0,0,1
95122,2525.0317,3287.4739,B_Cells,794,0,6,7
95123,2527.0996,3278.203,Stromal,794,0,6,7
95124,2525.0664,3295.2117,CD8+_T_Cells,796,0,6,7
95125,2526.638,3243.7803,Stromal,749,0,6,7
95126,2527.5908,3263.0847,Endothelial,776,0,6,7
95127,2528.1416,3271.3792,B_Cells,782,0,6,7
95128,2532.6028,3251.658,CD8+_T_Cells,763,0,6,7
95129,2536.5876,3319.3154,CD8+_T_Cells,794,0,0,1
95130,2536.6392,3291.5107,Stromal,803,0,6,7
95131,2537.1133,3271.0588,Stromal,780,0,6,7
95132,2538.752,3283.127,Macrophages_1,793,0,6,7
95133,2536.8403,3303.1006,Stromal,801,0,0,1
95134,2541.2598,3277.9446,Macrophages_1,784,0,6,7
95135,2541.5234,3249.4602,Stromal,763,0,6,7
95136,2540.6982,3312.8098,Unlabeled,800,0,6,7
95137,2546.4214,3266.42,Stromal,779,0,6,7
95138,2546.616,3307.955,Stromal,801,0,6,7
95139,2547.094,3293.5325,Stromal,805,0,6,7
95140,2548.5024,3275.524,CD8+_T_Cells,791,0,6,7
95141,2552.5098,3316.1255,Stromal,806,0,6,7
95142,2549.0044,3302.7666,CD8+_T_Cells,804,0,6,7
95143,2549.8906,3285.2307,Stromal,801,0,6,7
95144,2549.0493,3250.2627,CD4+_T_Cells,762,0,6,7
95145,2557.858,3300.7917,Stromal,810,0,6,7
95146,2558.6865,3281.6682,Stromal,797,0,6,7
95147,2556.8516,3244.782,Unlabeled,754,0,6,7
95148,2557.261,3256.6543,B_Cells,769,0,6,7
95149,2562.5693,3263.5686,Unlabeled,781,0,6,7
95150,2566.1418,3271.843,Stromal,792,0,6,7
95151,2790.5957,3115.6326,Stromal,776,0,1,2
95152,2777.802,3119.3804,Stromal,774,0,1,2
95153,2798.1594,3122.0781,Stromal,783,0,1,2
95154,2788.3308,3134.7424,Stromal,781,0,1,2
95155,2767.5835,3109.3542,Stromal,783,0,1,2
95156,2806.8455,3121.9355,Stromal,795,0,1,2
95157,2806.3335,3130.8584,Myoepi_ACTA2+,796,0,1,2
95158,2772.5447,3140.105,Stromal,782,0,1,2
95159,2793.8665,3100.8577,Stromal,781,0,1,2
95160,2779.383,3100.4683,Stromal,779,2,1,18
95161,2765.116,3121.772,Macrophages_1,776,0,1,2
95162,2814.877,3123.1914,Myoepi_ACTA2+,800,0,1,2
95163,2810.1423,3111.392,Stromal,793,0,1,2
95164,2764.8096,3099.965,Stromal,777,2,1,18
95165,2801.6672,3142.6816,Stromal,804,0,1,2
95166,2802.2524,3094.1494,Myoepi_ACTA2+,788,2,1,18
95167,2779.2498,3089.9697,Myoepi_ACTA2+,773,2,1,18
95168,2754.2327,3120.7432,Stromal,780,0,1,2
95169,2790.1077,3087.9062,Myoepi_ACTA2+,772,2,1,18
95170,2821.0662,3115.2104,Endothelial,806,0,1,2
95171,2764.403,3093.6565,Myoepi_ACTA2+,783,2,1,18
95172,2818.2827,3103.7417,Stromal,801,2,1,18
95173,2769.9875,3087.3496,Myoepi_ACTA2+,781,2,1,18
95174,2815.4775,3097.661,Stromal,800,2,1,18
95175,2805.8914,3085.5107,Unlabeled,792,2,1,18
95176,2799.759,3082.0093,Myoepi_ACTA2+,784,2,1,18
95177,2811.2634,3088.4668,Myoepi_ACTA2+,798,2,1,18
95178,2827.4954,3119.4634,Endothelial,810,0,1,2
95179,2778.2256,3080.1467,DCIS_2,774,5,1,41
95180,2759.3801,3092.5464,Myoepi_ACTA2+,784,2,1,18
95181,2823.2876,3131.3086,Stromal,804,0,1,2
95182,2801.7192,3154.8076,CD8+_T_Cells,816,0,6,7
95183,2764.5261,3084.5764,Myoepi_ACTA2+,791,2,1,18
95184,2786.2207,3076.6106,DCIS_2,782,5,1,41
95185,2816.708,3088.1653,Myoepi_ACTA2+,800,2,1,18
95186,2750.2542,3133.5886,Stromal,786,0,1,2
95187,2830.6833,3107.2979,Stromal,815,0,1,2
95188,2795.0967,3075.1965,DCIS_2,792,2,1,18
95189,2821.4167,3141.8132,Stromal_&_T_Cell_Hybrid,814,0,6,7
95190,2814.0217,3150.9897,Macrophages_1,813,0,6,7
95191,2778.2815,3156.3977,Stromal,803,0,6,7
95192,2795.157,3158.7422,CD8+_T_Cells,815,0,6,7
95193,2768.8945,3075.7246,Myoepi_ACTA2+,789,5,1,41
95194,2822.3582,3088.5457,Myoepi_ACTA2+,805,2,1,18
95195,2826.8286,3149.7307,Stromal,814,0,6,7
95196,2806.9084,3077.096,Myoepi_ACTA2+,794,2,1,18
95197,2757.704,3083.0005,DCIS_2,786,2,1,18
