ligand	receptor	nichenet_v2	cellchat_v2	liana_consensus
SLC17A8,GLS2	GRIK1,GRIK4	False	True	False
SLC17A8,GLS2	GRIK2	False	True	False
SLC17A8,GLS2	GRIK2,GRIK4	False	True	False
SLC17A8,GLS2	GRIK3	False	True	False
SLC17A8,GLS2	GRIK3,GRIK4	False	True	False
SLC17A8,GLS2	GRIK3,GRIK5	False	True	False
SLC17A8,GLS2	GRIK5,GRIK1	False	True	False
SLC17A8,GLS2	GRIK5,GRIK2	False	True	False
SLC17A8,GLS2	GRIN1,GRIN2A	False	True	False
SLC17A8,GLS2	GRIN1,GRIN2B	False	True	False
SLC17A8,GLS2	GRIN1,GRIN2D	False	True	False
SLC17A8,GLS2	GRIN2C,GRIN1	False	True	False
SLC17A8,GLS2	GRM1	False	True	False
SLC17A8,GLS2	GRM2	False	True	False
SLC17A8,GLS2	GRM3	False	True	False
SLC17A8,GLS2	GRM4	False	True	False
SLC17A8,GLS2	GRM5	False	True	False
SLC17A8,GLS2	GRM6	False	True	False
SLC17A8,GLS2	GRM7	False	True	False
SLC17A8,GLS2	GRM8	False	True	False
SLC18A1,DBH	ADRA1A	False	True	False
SLC18A1,DBH	ADRA1B	False	True	False
SLC18A1,DBH	ADRA1D	False	True	False
SLC18A1,DBH	ADRA2A	False	True	False
SLC18A1,DBH	ADRA2B	False	True	False
SLC18A1,DBH	ADRA2C	False	True	False
SLC18A1,DBH	ADRB1	False	True	False
SLC18A1,DBH	ADRB2	False	True	False
SLC18A1,DBH	ADRB3	False	True	False
SLC18A1,DDC	DRD1	False	True	False
SLC18A1,DDC	DRD2	False	True	False
SLC18A1,DDC	DRD3	False	True	False
SLC18A1,DDC	DRD4	False	True	False
SLC18A1,DDC	DRD5	False	True	False
SLC18A1,PNMT	ADRA1A	False	True	False
SLC18A1,PNMT	ADRA1B	False	True	False
SLC18A1,PNMT	ADRA1D	False	True	False
SLC18A1,PNMT	ADRA2A	False	True	False
SLC18A1,PNMT	ADRA2B	False	True	False
SLC18A1,PNMT	ADRA2C	False	True	False
SLC18A1,PNMT	ADRB1	False	True	False
SLC18A1,PNMT	ADRB2	False	True	False
SLC18A1,PNMT	ADRB3	False	True	False
SLC18A1,TPH1	HTR1A	False	True	False
SLC18A1,TPH1	HTR1B	False	True	False
SLC18A1,TPH1	HTR1D	False	True	False
SLC18A1,TPH1	HTR1E	False	True	False
SLC18A1,TPH1	HTR1F	False	True	False
SLC18A1,TPH1	HTR2A	False	True	False
SLC18A1,TPH1	HTR2B	False	True	False
SLC18A1,TPH1	HTR2C	False	True	False
SLC18A1,TPH1	HTR3A,HTR3C,HTR3E,HTR3B,HTR3D	False	True	False
SLC18A1,TPH1	HTR4	False	True	False
SLC18A1,TPH1	HTR5A	False	True	False
SLC18A1,TPH1	HTR6	False	True	False
SLC18A1,TPH1	HTR7	False	True	False
SLC18A1,TPH2	HTR1A	False	True	False
SLC18A1,TPH2	HTR1B	False	True	False
SLC18A1,TPH2	HTR1D	False	True	False
SLC18A1,TPH2	HTR1E	False	True	False
SLC18A1,TPH2	HTR1F	False	True	False
SLC18A1,TPH2	HTR2A	False	True	False
SLC18A1,TPH2	HTR2B	False	True	False
SLC18A1,TPH2	HTR2C	False	True	False
SLC18A1,TPH2	HTR3A,HTR3C,HTR3E,HTR3B,HTR3D	False	True	False
SLC18A1,TPH2	HTR4	False	True	False
SLC18A1,TPH2	HTR5A	False	True	False
SLC18A1,TPH2	HTR6	False	True	False
SLC18A1,TPH2	HTR7	False	True	False
SLC18A2,DBH	ADRA1A	False	True	False
SLC18A2,DBH	ADRA1B	False	True	False
SLC18A2,DBH	ADRA1D	False	True	False
SLC18A2,DBH	ADRA2A	False	True	False
SLC18A2,DBH	ADRA2B	False	True	False
SLC18A2,DBH	ADRA2C	False	True	False
SLC18A2,DBH	ADRB1	False	True	False
SLC18A2,DBH	ADRB2	False	True	False
SLC18A2,DBH	ADRB3	False	True	False
SLC18A2,DDC	DRD1	False	True	False
SLC18A2,DDC	DRD2	False	True	False
SLC18A2,DDC	DRD3	False	True	False
SLC18A2,DDC	DRD4	False	True	False
SLC18A2,DDC	DRD5	False	True	False
SLC18A2,PNMT	ADRA1A	False	True	False
SLC18A2,PNMT	ADRA1B	False	True	False
SLC18A2,PNMT	ADRA1D	False	True	False
SLC18A2,PNMT	ADRA2A	False	True	False
SLC18A2,PNMT	ADRA2B	False	True	False
SLC18A2,PNMT	ADRA2C	False	True	False
SLC18A2,PNMT	ADRB1	False	True	False
SLC18A2,PNMT	ADRB2	False	True	False
SLC18A2,PNMT	ADRB3	False	True	False
SLC18A2,TPH1	HTR1A	False	True	False
SLC18A2,TPH1	HTR1B	False	True	False
SLC18A2,TPH1	HTR1D	False	True	False
SLC18A2,TPH1	HTR1E	False	True	False
SLC18A2,TPH1	HTR1F	False	True	False
SLC18A2,TPH1	HTR2A	False	True	False
SLC18A2,TPH1	HTR2B	False	True	False
SLC18A2,TPH1	HTR2C	False	True	False
SLC18A2,TPH1	HTR3A,HTR3C,HTR3E,HTR3B,HTR3D	False	True	False
SLC18A2,TPH1	HTR4	False	True	False
SLC18A2,TPH1	HTR5A	False	True	False
SLC18A2,TPH1	HTR6	False	True	False
SLC18A2,TPH1	HTR7	False	True	False
SLC18A2,TPH2	HTR1A	False	True	False
SLC18A2,TPH2	HTR1B	False	True	False
SLC18A2,TPH2	HTR1D	False	True	False
SLC18A2,TPH2	HTR1E	False	True	False
SLC18A2,TPH2	HTR1F	False	True	False
SLC18A2,TPH2	HTR2A	False	True	False
SLC18A2,TPH2	HTR2B	False	True	False
SLC18A2,TPH2	HTR2C	False	True	False
SLC18A2,TPH2	HTR3A,HTR3C,HTR3E,HTR3B,HTR3D	False	True	False
SLC18A2,TPH2	HTR4	False	True	False
SLC18A2,TPH2	HTR5A	False	True	False
SLC18A2,TPH2	HTR6	False	True	False
SLC18A2,TPH2	HTR7	False	True	False
SLC18A3,CHAT	CHRM1	False	True	False
SLC18A3,CHAT	CHRM2	False	True	False
SLC18A3,CHAT	CHRM3	False	True	False
SLC18A3,CHAT	CHRM4	False	True	False
SLC18A3,CHAT	CHRM5	False	True	False
SLC18A3,CHAT	CHRNA1,CHRNB1,CHRND,CHRNE	False	True	False
SLC18A3,CHAT	CHRNA1,CHRNB1,CHRND,CHRNG	False	True	False
SLC18A3,CHAT	CHRNA3,CHRNB4	False	True	False
SLC18A3,CHAT	CHRNA4,CHRNB2	False	True	False
SLC18A3,CHAT	CHRNA7	False	True	False
SLC1A6,GLS	GRIA1	False	True	False
SLC1A6,GLS	GRIA2	False	True	False
SLC1A6,GLS	GRIA3	False	True	False
SLC1A6,GLS	GRIA4	False	True	False
SLC1A6,GLS	GRIK1	False	True	False
SLC1A6,GLS	GRIK1,GRIK4	False	True	False
SLC1A6,GLS	GRIK2	False	True	False
SLC1A6,GLS	GRIK2,GRIK4	False	True	False
SLC1A6,GLS	GRIK3	False	True	False
SLC1A6,GLS	GRIK3,GRIK4	False	True	False
SLC1A6,GLS	GRIK3,GRIK5	False	True	False
SLC1A6,GLS	GRIK5,GRIK1	False	True	False
SLC1A6,GLS	GRIK5,GRIK2	False	True	False
SLC1A6,GLS	GRIN1,GRIN2A	False	True	False
SLC1A6,GLS	GRIN1,GRIN2B	False	True	False
SLC1A6,GLS	GRIN1,GRIN2D	False	True	False
SLC1A6,GLS	GRIN2C,GRIN1	False	True	False
SLC1A6,GLS	GRM1	False	True	False
SLC1A6,GLS	GRM2	False	True	False
SLC1A6,GLS	GRM3	False	True	False
SLC1A6,GLS	GRM4	False	True	False
SLC1A6,GLS	GRM5	False	True	False
SLC1A6,GLS	GRM6	False	True	False
SLC1A6,GLS	GRM7	False	True	False
SLC1A6,GLS	GRM8	False	True	False
SLC1A6,GLS2	GRIA1	False	True	False
SLC1A6,GLS2	GRIA2	False	True	False
SLC1A6,GLS2	GRIA3	False	True	False
SLC1A6,GLS2	GRIA4	False	True	False
SLC1A6,GLS2	GRIK1	False	True	False
SLC1A6,GLS2	GRIK1,GRIK4	False	True	False
SLC1A6,GLS2	GRIK2	False	True	False
SLC1A6,GLS2	GRIK2,GRIK4	False	True	False
SLC1A6,GLS2	GRIK3	False	True	False
SLC1A6,GLS2	GRIK3,GRIK4	False	True	False
SLC1A6,GLS2	GRIK3,GRIK5	False	True	False
SLC1A6,GLS2	GRIK5,GRIK1	False	True	False
SLC1A6,GLS2	GRIK5,GRIK2	False	True	False
SLC1A6,GLS2	GRIN1,GRIN2A	False	True	False
SLC1A6,GLS2	GRIN1,GRIN2B	False	True	False
SLC1A6,GLS2	GRIN1,GRIN2D	False	True	False
SLC1A6,GLS2	GRIN2C,GRIN1	False	True	False
SLC1A6,GLS2	GRM1	False	True	False
SLC1A6,GLS2	GRM2	False	True	False
SLC1A6,GLS2	GRM3	False	True	False
SLC1A6,GLS2	GRM4	False	True	False
SLC1A6,GLS2	GRM5	False	True	False
SLC1A6,GLS2	GRM6	False	True	False
SLC1A6,GLS2	GRM7	False	True	False
SLC1A6,GLS2	GRM8	False	True	False
SLC29A4,NT5E	ADORA1	False	True	False
SLC29A4,NT5E	ADORA2A	False	True	False
SLC29A4,NT5E	ADORA2B	False	True	False
SLC29A4,NT5E	ADORA3	False	True	False
SLC32A1,GAD1	GABBR1	False	True	False
SLC32A1,GAD1	GABBR2	False	True	False
SLC32A1,GAD1	GABRA1,GABRB2	False	True	False
SLC32A1,GAD1	GABRA1,GABRB3	False	True	False
SLC32A1,GAD1	GABRA1,GABRD,GABRB2	False	True	False
SLC32A1,GAD1	GABRA1,GABRG2,GABRB2	False	True	False
SLC32A1,GAD1	GABRA1,GABRG2,GABRB3	False	True	False
SLC32A1,GAD1	GABRA2,GABRG2,GABRB3	False	True	False
SLC32A1,GAD1	GABRA3,GABRE,GABRB3	False	True	False
SLC32A1,GAD1	GABRA3,GABRG2,GABRB3	False	True	False
SLC32A1,GAD1	GABRA4,GABRD,GABRB2	False	True	False
SLC32A1,GAD1	GABRA4,GABRD,GABRB3	False	True	False
SLC32A1,GAD1	GABRA4,GABRG2,GABRB3	False	True	False
SLC32A1,GAD1	GABRA5,GABRG2,GABRB3	False	True	False
SLC32A1,GAD1	GABRA6,GABRD,GABRB3	False	True	False
SLC32A1,GAD1	GABRA6,GABRG2,GABRB3	False	True	False
SLC32A1,GAD1	GABRQ,GABRA3,GABRB3	False	True	False
SLC32A1,GAD2	GABBR1	False	True	False
SLC32A1,GAD2	GABBR2	False	True	False
SLC32A1,GAD2	GABRA1,GABRB2	False	True	False
SLC32A1,GAD2	GABRA1,GABRB3	False	True	False
SLC32A1,GAD2	GABRA1,GABRD,GABRB2	False	True	False
SLC32A1,GAD2	GABRA1,GABRG2,GABRB2	False	True	False
SLC32A1,GAD2	GABRA1,GABRG2,GABRB3	False	True	False
SLC32A1,GAD2	GABRA2,GABRG2,GABRB3	False	True	False
SLC32A1,GAD2	GABRA3,GABRE,GABRB3	False	True	False
SLC32A1,GAD2	GABRA3,GABRG2,GABRB3	False	True	False
SLC32A1,GAD2	GABRA4,GABRD,GABRB2	False	True	False
SLC32A1,GAD2	GABRA4,GABRD,GABRB3	False	True	False
SLC32A1,GAD2	GABRA4,GABRG2,GABRB3	False	True	False
SLC32A1,GAD2	GABRA5,GABRG2,GABRB3	False	True	False
SLC32A1,GAD2	GABRA6,GABRD,GABRB3	False	True	False
SLC32A1,GAD2	GABRA6,GABRG2,GABRB3	False	True	False
SLC32A1,GAD2	GABRQ,GABRA3,GABRB3	False	True	False
SLC5A7,CHAT	CHRM1	False	True	False
SLC5A7,CHAT	CHRM2	False	True	False
SLC5A7,CHAT	CHRM3	False	True	False
SLC5A7,CHAT	CHRM4	False	True	False
SLC5A7,CHAT	CHRM5	False	True	False
SLC5A7,CHAT	CHRNA1,CHRNB1,CHRND,CHRNE	False	True	False
SLC5A7,CHAT	CHRNA1,CHRNB1,CHRND,CHRNG	False	True	False
SLC5A7,CHAT	CHRNA4,CHRNB2	False	True	False
SLC5A7,CHAT	CHRNA7	False	True	False
SLC6A12,GAD1	GABBR1	False	True	False
SLC6A12,GAD1	GABBR2	False	True	False
SLC6A12,GAD1	GABRA1,GABRB2	False	True	False
SLC6A12,GAD1	GABRA1,GABRB3	False	True	False
SLC6A12,GAD1	GABRA1,GABRD,GABRB2	False	True	False
SLC6A12,GAD1	GABRA1,GABRG2,GABRB2	False	True	False
SLC6A12,GAD1	GABRA1,GABRG2,GABRB3	False	True	False
SLC6A12,GAD1	GABRA2,GABRG2,GABRB3	False	True	False
SLC6A12,GAD1	GABRA3,GABRE,GABRB3	False	True	False
SLC6A12,GAD1	GABRA3,GABRG2,GABRB3	False	True	False
SLC6A12,GAD1	GABRA4,GABRD,GABRB2	False	True	False
SLC6A12,GAD1	GABRA4,GABRD,GABRB3	False	True	False
SLC6A12,GAD1	GABRA4,GABRG2,GABRB3	False	True	False
SLC6A12,GAD1	GABRA5,GABRG2,GABRB3	False	True	False
SLC6A12,GAD1	GABRA6,GABRD,GABRB3	False	True	False
SLC6A12,GAD1	GABRA6,GABRG2,GABRB3	False	True	False
SLC6A12,GAD1	GABRQ,GABRA3,GABRB3	False	True	False
SLC6A12,GAD2	GABBR1	False	True	False
SLC6A12,GAD2	GABBR2	False	True	False
SLC6A12,GAD2	GABRA1,GABRB2	False	True	False
SLC6A12,GAD2	GABRA1,GABRB3	False	True	False
SLC6A12,GAD2	GABRA1,GABRD,GABRB2	False	True	False
SLC6A12,GAD2	GABRA1,GABRG2,GABRB2	False	True	False
SLC6A12,GAD2	GABRA1,GABRG2,GABRB3	False	True	False
SLC6A12,GAD2	GABRA2,GABRG2,GABRB3	False	True	False
SLC6A12,GAD2	GABRA3,GABRE,GABRB3	False	True	False
SLC6A12,GAD2	GABRA3,GABRG2,GABRB3	False	True	False
SLC6A12,GAD2	GABRA4,GABRD,GABRB2	False	True	False
SLC6A12,GAD2	GABRA4,GABRD,GABRB3	False	True	False
SLC6A12,GAD2	GABRA4,GABRG2,GABRB3	False	True	False
SLC6A12,GAD2	GABRA5,GABRG2,GABRB3	False	True	False
SLC6A12,GAD2	GABRA6,GABRD,GABRB3	False	True	False
SLC6A12,GAD2	GABRA6,GABRG2,GABRB3	False	True	False
SLC6A12,GAD2	GABRQ,GABRA3,GABRB3	False	True	False
SLC6A3,DDC	DRD1	False	True	False
SLC6A3,DDC	DRD2	False	True	False
SLC6A3,DDC	DRD3	False	True	False
SLC6A3,DDC	DRD4	False	True	False
SLC6A3,DDC	DRD5	False	True	False
SLC6A4,TPH1	HTR1A	False	True	False
SLC6A4,TPH1	HTR1B	False	True	False
SLC6A4,TPH1	HTR1D	False	True	False
SLC6A4,TPH1	HTR1E	False	True	False
SLC6A4,TPH1	HTR1F	False	True	False
SLC6A4,TPH1	HTR2A	False	True	False
SLC6A4,TPH1	HTR2B	False	True	False
SLC6A4,TPH1	HTR2C	False	True	False
SLC6A4,TPH1	HTR3A,HTR3C,HTR3E,HTR3B,HTR3D	False	True	False
SLC6A4,TPH1	HTR4	False	True	False
SLC6A4,TPH1	HTR5A	False	True	False
SLC6A4,TPH1	HTR6	False	True	False
SLC6A4,TPH1	HTR7	False	True	False
SLC6A4,TPH2	HTR1A	False	True	False
SLC6A4,TPH2	HTR1B	False	True	False
SLC6A4,TPH2	HTR1D	False	True	False
SLC6A4,TPH2	HTR1E	False	True	False
SLC6A4,TPH2	HTR1F	False	True	False
SLC6A4,TPH2	HTR2A	False	True	False
SLC6A4,TPH2	HTR2B	False	True	False
SLC6A4,TPH2	HTR2C	False	True	False
SLC6A4,TPH2	HTR3A,HTR3C,HTR3E,HTR3B,HTR3D	False	True	False
SLC6A4,TPH2	HTR4	False	True	False
SLC6A4,TPH2	HTR5A	False	True	False
SLC6A4,TPH2	HTR6	False	True	False
SLC6A4,TPH2	HTR7	False	True	False
SLC6A5,SHMT1	GLRA1,GLRB	False	True	False
SLC6A5,SHMT1	GLRA2	False	True	False
SLC6A5,SHMT2	GLRA1,GLRB	False	True	False
SLC6A5,SHMT2	GLRA2	False	True	False
SLC6A8	LIFR	True	False	True
SLIT1	FLRT3	True	False	True
SLIT1	GPC1	True	False	True
SLIT1	ROBO1	True	True	True
SLIT1	ROBO2	True	False	True
SLIT1	SDC1	True	False	True
SLIT2	APP	False	False	True
SLIT2	DCC	False	False	True
SLIT2	GPC1	True	False	True
SLIT2	PLXNA1	False	False	True
SLIT2	ROBO1	True	True	True
SLIT2	ROBO2	True	True	True
SLIT2	ROBO4	True	False	True
SLIT2	SDC1	True	False	True
SLIT3	ROBO1	True	False	True
SLIT3	ROBO2	True	False	True
SLIT3	ROBO4	True	False	True
SLITRK1	ENPEP	True	False	True
SLITRK1	PTPRD	True	True	True
SLITRK1	PTPRS	True	True	True
SLITRK1	TNFRSF11B	True	False	True
SLITRK2	PTPRD	True	True	True
SLITRK2	PTPRS	True	True	True
SLITRK3	PTPRD	True	True	True
SLITRK3	PTPRS	True	False	True
SLITRK4	PTPRD	True	False	False
SLITRK4	PTPRS	True	True	False
SLITRK5	PTPRD	True	False	True
SLITRK5	PTPRS	False	True	False
SLITRK6	PTPRD	True	False	False
SLITRK6	PTPRS	True	True	True
SLPI	CD4	True	False	True
SLPI	PLSCR1	False	False	True
SLPI	PLSCR4	True	False	True
SLURP1	CHRNA1	False	True	False
SLURP1	CHRNA10	True	True	True
SLURP1	CHRNA2	False	True	False
SLURP1	CHRNA3	True	True	True
SLURP1	CHRNA4	True	True	True
SLURP1	CHRNA5	False	True	False
SLURP1	CHRNA6	False	True	False
SLURP1	CHRNA7	True	True	True
SLURP1	CHRNA9	True	True	True
SLURP1	CHRNB1	False	True	False
SLURP1	CHRNB2	True	True	True
SLURP1	CHRNB3	False	True	False
SLURP1	CHRNB4	True	True	True
SLURP1	CHRND	False	True	False
SLURP1	CHRNE	False	True	False
SLURP1	CHRNG	False	True	False
SLURP2	CHRNA1	False	True	False
SLURP2	CHRNA10	False	True	False
SLURP2	CHRNA2	False	True	False
SLURP2	CHRNA3	True	True	True
SLURP2	CHRNA4	True	True	True
SLURP2	CHRNA5	False	True	False
SLURP2	CHRNA6	False	True	False
SLURP2	CHRNA7	True	True	True
SLURP2	CHRNA9	False	True	False
SLURP2	CHRNB1	False	True	False
SLURP2	CHRNB2	True	True	True
SLURP2	CHRNB3	False	True	False
SLURP2	CHRNB4	True	True	True
SLURP2	CHRND	False	True	False
SLURP2	CHRNE	False	True	False
SLURP2	CHRNG	False	True	False
SNCA	LAG3	False	False	True
SNX14	HTR6	True	False	True
SOCS2	EPOR	False	False	True
SORBS1	ITGA1	False	False	True
SORBS1	ITGB5	False	False	True
SORL1	CNTFR	True	False	False
SOST	LRP4	True	False	True
SOST	LRP5	True	False	True
SOST	LRP6	True	False	True
SOSTDC1	LRP4	True	False	True
SOSTDC1	LRP5	True	False	True
SOSTDC1	LRP6	True	False	True
SPAG11B	GPR55	True	False	False
SPARC	ENG	True	False	True
SPARC	FGFR1	True	False	True
SPINK1	EGFR	True	False	True
SPINK1	NRSN1	True	False	True
SPINT1	ST14	True	False	True
SPN	SIGLEC1	True	False	True
SPON1	APP	True	False	True
SPON1	LRP8	True	False	True
SPON2	ITGA4	True	False	True
SPON2	ITGA5	True	False	True
SPON2	ITGAM	True	False	True
SPON2	ITGB1	True	False	True
SPON2	ITGB2	True	False	True
SPP1	CCR8	False	False	True
SPP1	CD44	True	True	True
SPP1	ITGA4	True	False	False
SPP1	ITGA4,ITGB1	False	True	False
SPP1	ITGA4_ITGB1	False	False	True
SPP1	ITGA5	True	False	False
SPP1	ITGA5,ITGB1	False	True	False
SPP1	ITGA5_ITGB1	False	False	True
SPP1	ITGA8	True	False	False
SPP1	ITGA8,ITGB1	False	True	False
SPP1	ITGA8_ITGB1	False	False	True
SPP1	ITGA9	True	False	False
SPP1	ITGA9,ITGB1	False	True	False
SPP1	ITGA9_ITGB1	False	False	True
SPP1	ITGAV	True	False	False
SPP1	ITGAV,ITGB1	False	True	False
SPP1	ITGAV,ITGB3	False	True	False
SPP1	ITGAV,ITGB5	False	True	False
SPP1	ITGAV,ITGB6	False	True	False
SPP1	ITGAV_ITGB1	False	False	True
SPP1	ITGAV_ITGB3	False	False	True
SPP1	ITGAV_ITGB5	False	False	True
SPP1	ITGAV_ITGB6	False	False	True
SPP1	ITGB1	True	False	False
SPP1	ITGB3	True	False	False
SPP1	ITGB5	True	False	False
SPP1	ITGB6	True	False	False
SPP1	PTGER4	False	False	True
SPP1	S1PR1	True	False	True
SPTAN1	PTPRA	False	False	True
SPTBN2	PTPRA	False	False	True
SPX	GALR2	True	False	True
SPX	GALR3	True	False	True
SRD5A1	AR	False	True	False
SRD5A2	AR	False	True	False
SRD5A3	AR	False	True	False
SST	ADRA2A	False	False	True
SST	GRM7	False	False	True
SST	MTNR1A	False	False	True
SST	SSTR1	True	True	True
SST	SSTR2	True	True	True
SST	SSTR3	True	True	True
SST	SSTR4	True	True	True
SST	SSTR5	True	True	True
ST14	BTN3A1	True	False	False
ST14	PLAU	True	False	False
ST6GAL1	CD22	True	False	True
ST6GAL1	EGFR	True	False	True
STX1A	CACNA1B	True	False	False
STX1A	CACNA1D	True	False	False
SULT1A1	PPARA	False	True	False
SULT1A1	PPARD	False	True	False
SULT1A1	PPARG	False	True	False
SULT1E1	PPARA	False	True	False
SULT1E1	PPARD	False	True	False
SULT1E1	PPARG	False	True	False
SULT2A1	PPARA	False	True	False
SULT2A1	PPARD	False	True	False
SULT2A1	PPARG	False	True	False
SYT1	CACNA1C	True	False	False
SYT1	CACNA1E	True	False	False
SYT1	STX1A	True	False	False
SYT1	STX3	True	False	False
SYT1	SV2B	True	False	False
TAC1	DPP4	False	False	True
TAC1	FAP	False	False	True
TAC1	TACR1	True	True	True
TAC1	TACR2	True	True	True
TAC1	TACR3	True	False	True
TAC3	TACR1	True	False	True
TAC3	TACR2	True	False	True
TAC3	TACR3	True	True	True
TAC4	TACR1	True	True	True
TAC4	TACR2	True	False	True
TAC4	TACR3	True	False	True
TAFA4	FPR1	True	True	True
TARM1	OSCAR	True	False	False
TARM1	ROBO4	True	False	False
TAX1BP3	ADGRB1	False	True	False
TAX1BP3	ADGRB2	False	True	False
TBXAS1	TBXA2R	False	True	False
TCN1	CD320	True	False	True
TCN2	CNR1	True	False	True
TCN2	LRP2	True	False	True
TCTN1	TCTN2	True	False	False
TCTN1	TCTN3	True	False	False
TCTN1	TMEM216	True	False	False
TCTN1	TMEM67	True	False	True
TCTN3	FCRL1	True	False	False
TDGF1	ACVR1B	True	False	True
TDGF1	ACVR1C	True	False	True
TDGF1	ACVR2A	True	False	True
TDGF1	ACVR2B	True	False	True
TDGF1	GPC1	True	False	True
TDGF1	LRP5	True	False	False
TDGF1	LRP6	True	False	False
TDGF1P3	ACVR2A	True	False	False
TECTB	CEACAM8	True	False	False
TENM1	ADGRL1	False	True	False
TENM1	ADGRL2	False	True	False
TENM1	ADGRL3	False	True	False
TENM2	ADGRL1	False	True	False
TENM2	ADGRL2	False	True	False
TENM2	ADGRL3	False	True	False
TENM3	ADGRL1	False	True	False
TENM3	ADGRL2	False	True	False
TENM3	ADGRL3	False	True	False
TENM4	ADGRL1	False	True	False
TENM4	ADGRL2	False	True	False
TENM4	ADGRL3	False	True	False
TEX101	SIGLEC8	True	False	False
TF	ADRB2	False	False	True
TF	HFE	False	False	True
TF	LDLR	False	False	True
TF	LRP2	False	False	True
TF	TFR2	True	False	True
TF	TFRC	True	False	True
TFF1	FCRL4	True	False	True
TFF1	MUC5AC	True	False	True
TFF2	CXCR4	True	False	True
TFF2	MUC6	False	False	True
TFF3	ACKR3	False	False	True
TFF3	CXCR4	False	False	True
TFPI	F10	True	False	False
TFPI	F3	True	False	True
TFPI	LRP1	True	False	True
TFPI	SDC4	True	False	True
TFPI	VLDLR	True	False	True
TG	ASGR1	True	False	True
TG	LRP2	True	False	True
TG	TPO	True	False	True
TGFA	ADAM17	True	False	False
TGFA	EGFR	True	True	False
TGFA	EGFR_ERBB2	False	False	True
TGFA	ERBB2	True	False	False
TGFA	ERBB2,EGFR	False	True	False
TGFA	ERBB3	True	False	True
TGFA	ERBB4	True	False	True
TGFA	PTPRD	True	False	True
TGFB1	ACVR1B_TGFBR2	False	False	True
TGFB1	ACVR1C_TGFBR2	False	False	True
TGFB1	ACVR1_TGFBR1_TGFBR2	False	False	True
TGFB1	ACVR1_TGFBR2	False	False	True
TGFB1	ACVRL1	True	False	True
TGFB1	APP	True	False	False
TGFB1	CAV1	False	False	True
TGFB1	CXCR4	False	False	True
TGFB1	EGFR	False	False	True
TGFB1	ENG	True	False	True
TGFB1	ITGAV	True	False	False
TGFB1	ITGAV_ITGB6	False	False	True
TGFB1	ITGB1	True	False	True
TGFB1	ITGB3	True	False	True
TGFB1	ITGB5	False	False	True
TGFB1	ITGB6	True	False	False
TGFB1	ITGB8	True	False	True
TGFB1	LPP	False	False	True
TGFB1	PDGFRA	True	False	False
TGFB1	SDC2	True	False	True
TGFB1	TGFBR1	True	False	False
TGFB1	TGFBR1_TGFBR2	False	False	True
TGFB1	TGFBR2	True	False	False
TGFB1	TGFBR2,ACVR1,TGFBR1	False	True	False
TGFB1	TGFBR2,ACVR1B	False	True	False
TGFB1	TGFBR2,ACVR1C	False	True	False
TGFB1	TGFBR2,TGFBR1	False	True	False
TGFB1	TGFBR3	True	False	True
TGFB1	VASN	False	False	True
TGFB2	ACVR1	True	False	False
TGFB2	ACVR1B	True	False	False
TGFB2	ACVR1B_TGFBR2	False	False	True
TGFB2	ACVR1C	True	False	False
TGFB2	ACVR1C_TGFBR2	False	False	True
TGFB2	ACVR1_TGFBR1_TGFBR2	False	False	True
TGFB2	ACVR1_TGFBR2	False	False	True
TGFB2	ENG	True	False	True
TGFB2	TGFBR1	True	False	False
TGFB2	TGFBR1_TGFBR2	False	False	True
TGFB2	TGFBR2	True	False	False
TGFB2	TGFBR2,ACVR1,TGFBR1	False	True	False
TGFB2	TGFBR2,ACVR1B	False	True	False
TGFB2	TGFBR2,ACVR1C	False	True	False
TGFB2	TGFBR2,TGFBR1	False	True	False
TGFB2	TGFBR3	True	False	True
TGFB3	ACVR1B_TGFBR2	False	False	True
TGFB3	ACVR1C	True	False	False
TGFB3	ACVR1C_TGFBR2	False	False	True
TGFB3	ACVR1_TGFBR1_TGFBR2	False	False	True
TGFB3	ACVR1_TGFBR2	False	False	True
TGFB3	ACVRL1	True	False	True
TGFB3	ENG	True	False	True
TGFB3	ITGB1	False	False	True
TGFB3	ITGB3	True	False	True
TGFB3	ITGB5	False	False	True
TGFB3	ITGB6	True	False	True
TGFB3	TGFBR1	True	False	False
TGFB3	TGFBR1_TGFBR2	False	False	True
TGFB3	TGFBR2	True	False	False
TGFB3	TGFBR2,ACVR1,TGFBR1	False	True	False
TGFB3	TGFBR2,ACVR1B	False	True	False
TGFB3	TGFBR2,ACVR1C	False	True	False
TGFB3	TGFBR2,TGFBR1	False	True	False
TGFB3	TGFBR3	True	False	True
TGFBI	ITGA1	True	False	False
TGFBI	ITGA3	True	False	False
TGFBI	ITGA4	True	False	False
TGFBI	ITGA5	True	False	False
TGFBI	ITGA6	True	False	False
TGFBI	ITGA7	True	False	False
TGFBI	ITGAV	True	False	False
TGFBI	ITGB1	True	False	False
TGFBI	ITGB3	True	False	False
TGFBI	ITGB4	True	False	False
TGFBI	ITGB5	True	False	False
TGM2	ADGRG1	True	True	True
TGM2	ITGA4	True	False	True
TGM2	ITGA9	True	False	True
TGM2	ITGB1	True	False	True
TGM2	ITGB3	True	False	True
TGM2	SDC4	True	False	True
TGM2	TBXA2R	True	False	True
TGM2	TRPV5	True	False	False
TGOLN2	BTN3A1	True	False	False
TGS1	RXRA	False	False	True
THBS1	CD36	True	True	True
